Cor C	Cor A	Value	Error
436.5	32.5333	0.0507138	0.1855
441.0	32.5333	0.0575559	0.1399
445.5	32.5333	0.0691589	0.1282
-450.0	35.1	0.0398872	0.122
-445.5	35.1	0.0447444	0.1331
-441.0	35.1	0.0417905	0.1315
-436.5	35.1	0.0452338	0.1724
-432.0	35.1	0.0392805	0.1791
-427.5	35.1	0.0369931	0.1258
-423.0	35.1	0.0294608	0.1334
-418.5	35.1	0.0335186	0.1133
-414.0	35.1	0.0479188	0.1507
-409.5	35.1	0.0392954	0.1116
-405.0	35.1	0.0406375	0.1244
-400.5	35.1	0.0500028	0.1267
-396.0	35.1	0.0449625	0.111
-391.5	35.1	0.051769	0.1003
-387.0	35.1	0.0557561	0.0956
-382.5	35.1	0.0644907	0.1083
-378.0	35.1	0.0700816	0.119
-373.5	35.1	0.0870384	0.2922
-369.0	35.1	0.0621894	0.0817
-364.5	35.1	0.0835439	0.1293
-360.0	35.1	0.0682344	0.0794
-355.5	35.1	0.0759913	0.0868
-351.0	35.1	0.0880498	0.1225
-346.5	35.1	0.0834822	0.1019
-342.0	35.1	0.0795006	0.0768
-337.5	35.1	0.0958788	0.1461
-333.0	35.1	0.104045	0.1155
-328.5	35.1	0.0961035	0.0656
-324.0	35.1	0.109168	0.0907
-319.5	35.1	0.121451	0.0794
-315.0	35.1	0.128514	0.0804
-310.5	35.1	0.128407	0.0725
-306.0	35.1	0.118	0.0604
-301.5	35.1	0.14996	0.0963
-297.0	35.1	0.156555	0.0705
-292.5	35.1	0.148911	0.0707
-288.0	35.1	0.140771	0.0616
-283.5	35.1	0.184418	0.0699
-279.0	35.1	0.197515	0.0616
-274.5	35.1	0.208287	0.1339
-270.0	35.1	0.215225	0.0616
-265.5	35.1	0.210135	0.0508
-261.0	35.1	0.254393	0.0635
-256.5	35.1	0.266225	0.0554
-252.0	35.1	0.275597	0.0668
-247.5	35.1	0.287574	0.0584
-243.0	35.1	0.343302	0.0579
-238.5	35.1	0.336903	0.0449
-234.0	35.1	0.381758	0.0516
-229.5	35.1	0.46209	0.0669
-225.0	35.1	0.450643	0.0457
-220.5	35.1	0.522762	0.0776
-216.0	35.1	0.528782	0.0469
-211.5	35.1	0.582664	0.0565
-207.0	35.1	0.64157	0.0508
-202.5	35.1	0.716396	0.0535
-198.0	35.1	0.695476	0.043
-193.5	35.1	0.842454	0.0473
-189.0	35.1	0.876961	0.0432
-184.5	35.1	0.917325	0.0399
-180.0	35.1	1.06858	0.0462
-175.5	35.1	1.07527	0.0407
-171.0	35.1	1.18427	0.0382
-166.5	35.1	1.22922	0.034
-162.0	35.1	1.26771	0.0323
-157.5	35.1	1.37124	0.0346
-153.0	35.1	1.49439	0.0373
-148.5	35.1	1.71598	0.0384
-144.0	35.1	1.62015	0.0293
-139.5	35.1	1.85841	0.0385
-135.0	35.1	2.01198	0.0306
-130.5	35.1	2.09153	0.0373
-126.0	35.1	2.37878	0.0408
-121.5	35.1	2.38372	0.0263
-117.0	35.1	2.64596	0.0344
-112.5	35.1	2.59104	0.0277
-108.0	35.1	2.87884	0.0302
-103.5	35.1	3.13734	0.0344
-99.0	35.1	3.18708	0.0329
-94.5	35.1	3.33562	0.0326
-90.0	35.1	3.67625	0.0347
-85.5	35.1	3.74562	0.0291
-81.0	35.1	3.77112	0.0267
-76.5	35.1	4.43816	0.035
-72.0	35.1	4.77109	0.0405
-67.5	35.1	4.58214	0.0335
-63.0	35.1	4.82421	0.0302
-58.5	35.1	4.96682	0.0429
-54.0	35.1	4.882	0.0272
-49.5	35.1	5.02826	0.0306
-45.0	35.1	4.81891	0.0294
-40.5	35.1	5.38933	0.0367
-36.0	35.1	5.2385	0.0263
-31.5	35.1	5.49987	0.025
-27.0	35.1	5.58394	0.0252
-22.5	35.1	5.84838	0.0288
-18.0	35.1	6.26184	0.0331
-13.5	35.1	6.15712	0.0294
-9.0	35.1	6.26582	0.0234
-4.5	35.1	7.32352	0.0381
0.0	35.1	11.0346	0.0809
4.5	35.1	6.97017	0.0317
9.0	35.1	6.57555	0.0289
13.5	35.1	6.01006	0.0286
18.0	35.1	6.18438	0.0305
22.5	35.1	5.70851	0.0236
27.0	35.1	5.90244	0.0329
31.5	35.1	5.5951	0.0328
36.0	35.1	5.23709	0.0319
40.5	35.1	4.811	0.026
45.0	35.1	4.90251	0.0279
49.5	35.1	4.87175	0.0284
54.0	35.1	4.6274	0.0284
58.5	35.1	4.54077	0.0246
63.0	35.1	4.22538	0.026
67.5	35.1	4.45011	0.0347
72.0	35.1	4.33802	0.0364
76.5	35.1	4.32943	0.0328
81.0	35.1	4.21344	0.0345
85.5	35.1	4.12607	0.0378
90.0	35.1	3.85379	0.0342
94.5	35.1	3.65453	0.0332
99.0	35.1	3.6226	0.0335
103.5	35.1	3.31026	0.0375
108.0	35.1	3.15432	0.0311
112.5	35.1	3.19227	0.04
117.0	35.1	2.95014	0.0331
121.5	35.1	2.66304	0.031
126.0	35.1	2.67244	0.0364
130.5	35.1	2.4638	0.0313
135.0	35.1	2.51594	0.0471
139.5	35.1	2.05718	0.0337
144.0	35.1	2.10993	0.0477
148.5	35.1	1.96103	0.0397
153.0	35.1	1.85926	0.0422
157.5	35.1	1.61784	0.0356
162.0	35.1	1.5546	0.0437
166.5	35.1	1.57556	0.0505
171.0	35.1	1.40316	0.0484
175.5	35.1	1.3332	0.0547
180.0	35.1	1.1458	0.054
184.5	35.1	0.937481	0.0352
189.0	35.1	0.930435	0.0387
193.5	35.1	0.851268	0.0578
198.0	35.1	0.722504	0.0444
202.5	35.1	0.675242	0.0529
207.0	35.1	0.612459	0.0559
211.5	35.1	0.508149	0.0386
216.0	35.1	0.509442	0.0561
220.5	35.1	0.492081	0.0852
225.0	35.1	0.450027	0.0761
229.5	35.1	0.391064	0.0743
234.0	35.1	0.325101	0.0633
238.5	35.1	0.306422	0.0642
243.0	35.1	0.290985	0.1005
247.5	35.1	0.308733	0.0798
252.0	35.1	0.232844	0.0736
256.5	35.1	0.230528	0.081
261.0	35.1	0.192446	0.0478
265.5	35.1	0.214726	0.1231
270.0	35.1	0.169677	0.0506
274.5	35.1	0.187125	0.0638
279.0	35.1	0.164421	0.0545
283.5	35.1	0.175917	0.0906
288.0	35.1	0.17179	0.1448
292.5	35.1	0.139947	0.0669
297.0	35.1	0.174583	0.1241
301.5	35.1	0.134133	0.0846
306.0	35.1	0.135111	0.1003
310.5	35.1	0.154056	0.1757
315.0	35.1	0.154174	0.1436
319.5	35.1	0.145237	0.1399
324.0	35.1	0.115396	0.0942
328.5	35.1	0.111649	0.0772
333.0	35.1	0.147738	0.2094
337.5	35.1	0.119318	0.1195
342.0	35.1	0.103821	0.0991
346.5	35.1	0.0992471	0.0707
351.0	35.1	0.0944424	0.0784
355.5	35.1	0.0953021	0.1256
360.0	35.1	0.0880894	0.0943
364.5	35.1	0.102736	0.1481
369.0	35.1	0.133015	0.2138
373.5	35.1	0.0792438	0.0834
378.0	35.1	0.0785241	0.1096
382.5	35.1	0.107584	0.2138
387.0	35.1	0.0780236	0.173
391.5	35.1	0.0824456	0.1586
396.0	35.1	0.0646893	0.1114
400.5	35.1	0.0679055	0.1611
405.0	35.1	0.0583727	0.1162
409.5	35.1	0.048826	0.1003
414.0	35.1	0.0509225	0.1141
418.5	35.1	0.0471372	0.1028
423.0	35.1	0.0496372	0.1206
427.5	35.1	0.0486141	0.11
432.0	35.1	0.0533066	0.1083
436.5	35.1	0.0484028	0.1148
441.0	35.1	0.0536639	0.1151
445.5	35.1	0.0652864	0.1551
-450.0	37.6667	0.0485152	0.2794
-445.5	37.6667	0.0341336	0.1246
-441.0	37.6667	0.0493884	0.1491
-436.5	37.6667	0.0589688	0.3514
-432.0	37.6667	0.032045	0.1415
-427.5	37.6667	0.0483316	0.2554
-423.0	37.6667	0.0349417	0.1226
-418.5	37.6667	0.0471017	0.204
-414.0	37.6667	0.0334822	0.1042
-409.5	37.6667	0.0375074	0.0917
-405.0	37.6667	0.0510646	0.1593
-400.5	37.6667	0.0530761	0.1116
-396.0	37.6667	0.0531444	0.0991
-391.5	37.6667	0.15798	0.4379
-387.0	37.6667	0.0550532	0.1292
-382.5	37.6667	0.0561261	0.165
-378.0	37.6667	0.0737051	0.1363
-373.5	37.6667	0.0705979	0.1044
-369.0	37.6667	0.0775635	0.1663
-364.5	37.6667	0.0703684	0.093
-360.0	37.6667	0.0785671	0.1009
-355.5	37.6667	0.0789658	0.106
-351.0	37.6667	0.0694646	0.0828
-346.5	37.6667	0.116852	0.1437
-342.0	37.6667	0.094649	0.1006
-337.5	37.6667	0.0891622	0.1257
-333.0	37.6667	0.0855725	0.0851
-328.5	37.6667	0.105672	0.1328
-324.0	37.6667	0.10656	0.095
-319.5	37.6667	0.100614	0.0631
-315.0	37.6667	0.130875	0.086
-310.5	37.6667	0.129091	0.0641
-306.0	37.6667	0.145283	0.0702
-301.5	37.6667	0.129051	0.0794
-297.0	37.6667	0.162427	0.2022
-292.5	37.6667	0.173519	0.1557
-288.0	37.6667	0.178683	0.0789
-283.5	37.6667	0.176381	0.0661
-279.0	37.6667	0.217621	0.1701
-274.5	37.6667	0.216283	0.0892
-270.0	37.6667	0.200109	0.0507
-265.5	37.6667	0.209133	0.0504
-261.0	37.6667	0.247091	0.0616
-256.5	37.6667	0.276119	0.057
-252.0	37.6667	0.277773	0.0524
-247.5	37.6667	0.312148	0.0657
-243.0	37.6667	0.328211	0.0526
-238.5	37.6667	0.355611	0.049
-234.0	37.6667	0.376339	0.0441
-229.5	37.6667	0.46217	0.1103
-225.0	37.6667	0.47744	0.0647
-220.5	37.6667	0.505326	0.0499
-216.0	37.6667	0.555644	0.0515
-211.5	37.6667	0.637782	0.0572
-207.0	37.6667	0.645904	0.042
-202.5	37.6667	0.65833	0.0392
-198.0	37.6667	0.669591	0.0327
-193.5	37.6667	0.784807	0.0448
-189.0	37.6667	0.854601	0.0498
-184.5	37.6667	0.932711	0.0483
-180.0	37.6667	0.993467	0.0363
-175.5	37.6667	1.12069	0.0444
-171.0	37.6667	1.19734	0.0449
-166.5	37.6667	1.18987	0.0328
-162.0	37.6667	1.3162	0.0364
-157.5	37.6667	1.41096	0.0363
-153.0	37.6667	1.51364	0.0343
-148.5	37.6667	1.70301	0.0466
-144.0	37.6667	1.68821	0.0321
-139.5	37.6667	1.82966	0.0383
-135.0	37.6667	1.97122	0.035
-130.5	37.6667	2.05151	0.0354
-126.0	37.6667	2.23693	0.0351
-121.5	37.6667	2.35072	0.0294
-117.0	37.6667	2.3064	0.023
-112.5	37.6667	2.52276	0.0281
-108.0	37.6667	2.68729	0.0307
-103.5	37.6667	3.06699	0.0414
-99.0	37.6667	3.25044	0.0412
-94.5	37.6667	3.43647	0.0345
-90.0	37.6667	3.48631	0.0293
-85.5	37.6667	3.67962	0.0373
-81.0	37.6667	4.03019	0.0392
-76.5	37.6667	4.5136	0.0439
-72.0	37.6667	4.47691	0.0315
-67.5	37.6667	4.70791	0.0378
-63.0	37.6667	4.71636	0.0316
-58.5	37.6667	4.78324	0.0336
-54.0	37.6667	4.85917	0.0278
-49.5	37.6667	5.27967	0.0351
-45.0	37.6667	5.02448	0.0275
-40.5	37.6667	5.16292	0.0341
-36.0	37.6667	5.69942	0.0317
-31.5	37.6667	5.78532	0.0376
-27.0	37.6667	5.77037	0.0359
-22.5	37.6667	5.70029	0.0294
-18.0	37.6667	6.02843	0.0302
-13.5	37.6667	6.10206	0.0309
-9.0	37.6667	6.5472	0.0336
-4.5	37.6667	7.10656	0.0395
0.0	37.6667	9.23269	0.0809
4.5	37.6667	6.57214	0.0307
9.0	37.6667	6.52955	0.0295
13.5	37.6667	6.11169	0.0511
18.0	37.6667	5.97377	0.033
22.5	37.6667	5.62895	0.0265
27.0	37.6667	5.36177	0.0237
31.5	37.6667	5.41269	0.0288
36.0	37.6667	5.28245	0.0328
40.5	37.6667	5.02354	0.0275
45.0	37.6667	4.95752	0.0311
49.5	37.6667	4.76711	0.0276
54.0	37.6667	4.7067	0.0313
58.5	37.6667	4.8588	0.0354
63.0	37.6667	4.66149	0.0405
67.5	37.6667	4.27848	0.0303
72.0	37.6667	4.15781	0.0279
76.5	37.6667	4.09261	0.0319
81.0	37.6667	3.94871	0.0334
85.5	37.6667	4.0127	0.0392
90.0	37.6667	3.58831	0.0231
94.5	37.6667	3.54401	0.0355
99.0	37.6667	3.4964	0.0347
103.5	37.6667	3.39566	0.0332
108.0	37.6667	3.3222	0.0451
112.5	37.6667	2.86771	0.0267
117.0	37.6667	2.96195	0.043
121.5	37.6667	2.7594	0.0398
126.0	37.6667	2.63154	0.042
130.5	37.6667	2.49397	0.0452
135.0	37.6667	2.23643	0.0305
139.5	37.6667	2.11941	0.0404
144.0	37.6667	2.04594	0.0411
148.5	37.6667	1.90962	0.0383
153.0	37.6667	1.81534	0.0357
157.5	37.6667	1.8002	0.0541
162.0	37.6667	1.51153	0.0428
166.5	37.6667	1.4474	0.0468
171.0	37.6667	1.2774	0.0456
175.5	37.6667	1.28265	0.0461
180.0	37.6667	1.10622	0.0421
184.5	37.6667	1.006	0.0471
189.0	37.6667	0.900539	0.041
193.5	37.6667	0.805755	0.0489
198.0	37.6667	0.702372	0.0461
202.5	37.6667	0.717734	0.0586
207.0	37.6667	0.558717	0.0512
211.5	37.6667	0.465375	0.0352
216.0	37.6667	0.494978	0.0585
220.5	37.6667	0.428909	0.0656
225.0	37.6667	0.382463	0.0523
229.5	37.6667	0.337671	0.0628
234.0	37.6667	0.328001	0.0912
238.5	37.6667	0.297088	0.0571
243.0	37.6667	0.263784	0.0458
247.5	37.6667	0.308298	0.096
252.0	37.6667	0.213641	0.0502
256.5	37.6667	0.205637	0.0532
261.0	37.6667	0.208614	0.0741
265.5	37.6667	0.190817	0.089
270.0	37.6667	0.162387	0.0607
274.5	37.6667	0.200326	0.1452
279.0	37.6667	0.197081	0.1203
283.5	37.6667	0.15645	0.0709
288.0	37.6667	0.150431	0.0545
292.5	37.6667	0.235477	0.2931
297.0	37.6667	0.139811	0.0642
301.5	37.6667	0.135397	0.0684
306.0	37.6667	0.138928	0.1021
310.5	37.6667	0.125721	0.0824
315.0	37.6667	0.144101	0.159
319.5	37.6667	0.148765	0.1025
324.0	37.6667	0.113263	0.0677
328.5	37.6667	0.139485	0.1809
333.0	37.6667	0.107382	0.0656
337.5	37.6667	0.158556	0.2062
342.0	37.6667	0.125537	0.143
346.5	37.6667	0.105343	0.1017
351.0	37.6667	0.0938788	0.0853
355.5	37.6667	0.108529	0.1274
360.0	37.6667	0.0883305	0.1135
364.5	37.6667	0.0799581	0.0718
369.0	37.6667	0.0933155	0.1416
373.5	37.6667	0.0752989	0.0813
378.0	37.6667	0.081067	0.1275
382.5	37.6667	0.121314	0.194
387.0	37.6667	0.065946	0.087
391.5	37.6667	0.0651223	0.088
396.0	37.6667	0.0541657	0.098
400.5	37.6667	0.0492685	0.0818
405.0	37.6667	0.054638	0.1486
409.5	37.6667	0.046661	0.1102
414.0	37.6667	0.0406007	0.115
418.5	37.6667	0.0470541	0.1242
423.0	37.6667	0.0422417	0.1048
427.5	37.6667	0.0669114	0.2137
432.0	37.6667	0.0556506	0.1587
436.5	37.6667	0.0756705	0.1812
441.0	37.6667	0.0942734	0.2837
445.5	37.6667	0.0736769	0.2282
-450.0	40.2333	0.0416574	0.2097
-445.5	40.2333	0.0573336	0.3386
-441.0	40.2333	0.0507661	0.3266
-436.5	40.2333	0.037423	0.1821
-432.0	40.2333	0.0425436	0.2157
-427.5	40.2333	0.0387523	0.1164
-423.0	40.2333	0.0312833	0.0987
-418.5	40.2333	0.0340123	0.1413
-414.0	40.2333	0.0371018	0.0957
-409.5	40.2333	0.0393938	0.1149
-405.0	40.2333	0.087873	0.3762
-400.5	40.2333	0.0410687	0.0937
-396.0	40.2333	0.0480781	0.153
-391.5	40.2333	0.0581387	0.1602
-387.0	40.2333	0.0834176	0.2175
-382.5	40.2333	0.074077	0.136
-378.0	40.2333	0.056903	0.1234
-373.5	40.2333	0.0700058	0.101
-369.0	40.2333	0.0743524	0.1416
-364.5	40.2333	0.0800577	0.1572
-360.0	40.2333	0.070354	0.0836
-355.5	40.2333	0.0769188	0.0817
-351.0	40.2333	0.0757017	0.0919
-346.5	40.2333	0.0827824	0.092
-342.0	40.2333	0.0778482	0.0745
-337.5	40.2333	0.0925668	0.0925
-333.0	40.2333	0.0830126	0.0779
-328.5	40.2333	0.10651	0.1263
-324.0	40.2333	0.166932	0.2063
-319.5	40.2333	0.130006	0.1137
-315.0	40.2333	0.105909	0.0727
-310.5	40.2333	0.131119	0.1115
-306.0	40.2333	0.130509	0.078
-301.5	40.2333	0.138735	0.0652
-297.0	40.2333	0.145813	0.0655
-292.5	40.2333	0.138838	0.0578
-288.0	40.2333	0.200499	0.165
-283.5	40.2333	0.170379	0.0955
-279.0	40.2333	0.179246	0.0548
-274.5	40.2333	0.252128	0.1632
-270.0	40.2333	0.200862	0.0681
-265.5	40.2333	0.224868	0.0766
-261.0	40.2333	0.230906	0.0539
-256.5	40.2333	0.276872	0.0968
-252.0	40.2333	0.283185	0.0601
-247.5	40.2333	0.306276	0.0476
-243.0	40.2333	0.320768	0.0511
-238.5	40.2333	0.383888	0.1026
-234.0	40.2333	0.335273	0.0393
-229.5	40.2333	0.379544	0.0409
-225.0	40.2333	0.459121	0.0533
-220.5	40.2333	0.484229	0.0421
-216.0	40.2333	0.596076	0.089
-211.5	40.2333	0.588598	0.0673
-207.0	40.2333	0.597031	0.0389
-202.5	40.2333	0.60898	0.0403
-198.0	40.2333	0.689415	0.0415
-193.5	40.2333	0.823853	0.0412
-189.0	40.2333	0.792937	0.0412
-184.5	40.2333	0.937445	0.0473
-180.0	40.2333	1.0214	0.048
-175.5	40.2333	1.08014	0.0446
-171.0	40.2333	1.14676	0.0495
-166.5	40.2333	1.19211	0.0419
-162.0	40.2333	1.26558	0.0354
-157.5	40.2333	1.40149	0.0395
-153.0	40.2333	1.4609	0.0381
-148.5	40.2333	1.56758	0.0349
-144.0	40.2333	1.6439	0.0396
-139.5	40.2333	1.85677	0.0345
-135.0	40.2333	2.06018	0.0314
-130.5	40.2333	2.07498	0.0341
-126.0	40.2333	2.28978	0.035
-121.5	40.2333	2.35991	0.0397
-117.0	40.2333	2.50874	0.0304
-112.5	40.2333	2.91705	0.1468
-108.0	40.2333	2.89075	0.0367
-103.5	40.2333	3.05019	0.0313
-99.0	40.2333	3.10082	0.0317
-94.5	40.2333	3.26062	0.0316
-90.0	40.2333	3.40311	0.0329
-85.5	40.2333	3.8385	0.0408
-81.0	40.2333	3.87358	0.0284
-76.5	40.2333	3.88777	0.0294
-72.0	40.2333	4.52649	0.0423
-67.5	40.2333	4.7551	0.0327
-63.0	40.2333	4.75876	0.0301
-58.5	40.2333	5.05384	0.0415
-54.0	40.2333	5.18803	0.042
-49.5	40.2333	4.99872	0.0318
-45.0	40.2333	5.05616	0.0298
-40.5	40.2333	5.46585	0.0324
-36.0	40.2333	5.34366	0.0359
-31.5	40.2333	5.39398	0.029
-27.0	40.2333	5.90347	0.0388
-22.5	40.2333	5.91182	0.0317
-18.0	40.2333	6.02939	0.0305
-13.5	40.2333	6.11021	0.0312
-9.0	40.2333	6.38395	0.0272
-4.5	40.2333	6.77229	0.0311
0.0	40.2333	12.4113	0.0853
4.5	40.2333	6.3428	0.0296
9.0	40.2333	6.13558	0.028
13.5	40.2333	5.91479	0.0269
18.0	40.2333	5.94058	0.0308
22.5	40.2333	5.56242	0.0281
27.0	40.2333	5.66183	0.0287
31.5	40.2333	5.29786	0.0301
36.0	40.2333	5.16778	0.031
40.5	40.2333	5.04523	0.0325
45.0	40.2333	4.8317	0.0263
49.5	40.2333	4.54994	0.0233
54.0	40.2333	4.66714	0.031
58.5	40.2333	4.60612	0.0291
63.0	40.2333	4.50123	0.0341
67.5	40.2333	4.44087	0.0351
72.0	40.2333	4.4517	0.0368
76.5	40.2333	4.20453	0.0426
81.0	40.2333	3.90352	0.0344
85.5	40.2333	3.82283	0.0319
90.0	40.2333	3.87487	0.0371
94.5	40.2333	3.7152	0.0359
99.0	40.2333	3.33385	0.0411
103.5	40.2333	3.46149	0.0387
108.0	40.2333	2.97868	0.0371
112.5	40.2333	2.87358	0.0324
117.0	40.2333	2.69544	0.0332
121.5	40.2333	2.91079	0.0483
126.0	40.2333	2.33737	0.0266
130.5	40.2333	2.36372	0.0329
135.0	40.2333	2.16387	0.0315
139.5	40.2333	2.16503	0.0363
144.0	40.2333	2.02857	0.0342
148.5	40.2333	1.86276	0.0344
153.0	40.2333	1.80849	0.0409
157.5	40.2333	1.73591	0.076
162.0	40.2333	1.51161	0.0359
166.5	40.2333	1.30998	0.0514
171.0	40.2333	1.30649	0.0381
175.5	40.2333	1.1775	0.0473
180.0	40.2333	1.24508	0.0601
184.5	40.2333	1.0894	0.0499
189.0	40.2333	0.876099	0.0467
193.5	40.2333	0.815971	0.0499
198.0	40.2333	0.715585	0.0408
202.5	40.2333	0.6299	0.0603
207.0	40.2333	0.563006	0.0433
211.5	40.2333	0.507934	0.0507
216.0	40.2333	0.486715	0.0491
220.5	40.2333	0.462597	0.0597
225.0	40.2333	0.425719	0.0698
229.5	40.2333	0.382114	0.0688
234.0	40.2333	0.318683	0.0511
238.5	40.2333	0.276997	0.0643
243.0	40.2333	0.26185	0.0533
247.5	40.2333	0.23453	0.0546
252.0	40.2333	0.236274	0.0886
256.5	40.2333	0.198783	0.052
261.0	40.2333	0.187906	0.0652
265.5	40.2333	0.185229	0.0724
270.0	40.2333	0.201074	0.1224
274.5	40.2333	0.166918	0.0587
279.0	40.2333	0.166873	0.0634
283.5	40.2333	0.157702	0.0891
288.0	40.2333	0.188505	0.14
292.5	40.2333	0.171916	0.135
297.0	40.2333	0.146632	0.0986
301.5	40.2333	0.179533	0.1955
306.0	40.2333	0.125196	0.0689
310.5	40.2333	0.133088	0.099
315.0	40.2333	0.145577	0.1401
319.5	40.2333	0.132707	0.0889
324.0	40.2333	0.135141	0.1278
328.5	40.2333	0.140675	0.1397
333.0	40.2333	0.124388	0.0972
337.5	40.2333	0.109894	0.065
342.0	40.2333	0.099488	0.0687
346.5	40.2333	0.114135	0.0922
351.0	40.2333	0.0959254	0.0871
355.5	40.2333	0.103563	0.1443
360.0	40.2333	0.123505	0.1467
364.5	40.2333	0.0897907	0.0744
369.0	40.2333	0.0835198	0.1171
373.5	40.2333	0.0804906	0.0992
378.0	40.2333	0.0911335	0.21
382.5	40.2333	0.0654012	0.0815
387.0	40.2333	0.0654295	0.0847
391.5	40.2333	0.0808145	0.1715
396.0	40.2333	0.123514	0.297
400.5	40.2333	0.0644298	0.1453
405.0	40.2333	0.0527284	0.1192
409.5	40.2333	0.0548032	0.1488
414.0	40.2333	0.076794	0.3089
418.5	40.2333	0.0473887	0.1611
423.0	40.2333	0.0378702	0.0915
427.5	40.2333	0.0430107	0.2609
432.0	40.2333	0.0753885	0.2318
436.5	40.2333	0.0443068	0.106
441.0	40.2333	0.102614	0.2951
445.5	40.2333	0.0833711	0.294
-450.0	42.8	0.0501356	0.1879
-445.5	42.8	0.0347344	0.1366
-441.0	42.8	0.0632742	0.3935
-436.5	42.8	0.0321145	0.0996
-432.0	42.8	0.0424905	0.2288
-427.5	42.8	0.0465541	0.2605
-423.0	42.8	0.0301962	0.1096
-418.5	42.8	0.0410676	0.2986
-414.0	42.8	0.0384274	0.1165
-409.5	42.8	0.0371972	0.1232
-405.0	42.8	0.0369341	0.103
-400.5	42.8	0.0423399	0.1591
-396.0	42.8	0.0439697	0.0887
-391.5	42.8	0.0594317	0.1213
-387.0	42.8	0.0799881	0.2027
-382.5	42.8	0.069825	0.1601
-378.0	42.8	0.0593875	0.106
-373.5	42.8	0.0629565	0.0959
-369.0	42.8	0.0647051	0.0809
-364.5	42.8	0.0680263	0.0887
-360.0	42.8	0.0737277	0.2171
-355.5	42.8	0.0711734	0.084
-351.0	42.8	0.0809841	0.0861
-346.5	42.8	0.128875	0.2083
-342.0	42.8	0.10005	0.1229
-337.5	42.8	0.100822	0.1358
-333.0	42.8	0.0987944	0.0933
-328.5	42.8	0.0918261	0.0706
-324.0	42.8	0.114903	0.0947
-319.5	42.8	0.107428	0.0674
-315.0	42.8	0.103797	0.068
-310.5	42.8	0.124476	0.0696
-306.0	42.8	0.139984	0.107
-301.5	42.8	0.155644	0.1985
-297.0	42.8	0.113088	0.0498
-292.5	42.8	0.140464	0.0682
-288.0	42.8	0.17218	0.0621
-283.5	42.8	0.166925	0.0564
-279.0	42.8	0.192235	0.0707
-274.5	42.8	0.205707	0.0739
-270.0	42.8	0.193006	0.0532
-265.5	42.8	0.234466	0.087
-261.0	42.8	0.247831	0.0622
-256.5	42.8	0.263697	0.0611
-252.0	42.8	0.285556	0.0545
-247.5	42.8	0.316191	0.1359
-243.0	42.8	0.322105	0.0734
-238.5	42.8	0.350732	0.0548
-234.0	42.8	0.368096	0.0426
-229.5	42.8	0.38401	0.0434
-225.0	42.8	0.441095	0.0427
-220.5	42.8	0.450935	0.0411
-216.0	42.8	0.545562	0.0669
-211.5	42.8	0.557539	0.0447
-207.0	42.8	0.582929	0.0705
-202.5	42.8	0.640316	0.0546
-198.0	42.8	0.707301	0.0558
-193.5	42.8	0.740113	0.0369
-189.0	42.8	0.856179	0.0523
-184.5	42.8	0.869009	0.0374
-180.0	42.8	1.05386	0.0505
-175.5	42.8	1.03127	0.0335
-171.0	42.8	1.1039	0.0347
-166.5	42.8	1.16627	0.0318
-162.0	42.8	1.24026	0.0388
-157.5	42.8	1.36411	0.0376
-153.0	42.8	1.55246	0.0445
-148.5	42.8	1.6692	0.0371
-144.0	42.8	1.80711	0.0454
-139.5	42.8	1.79096	0.0312
-135.0	42.8	1.91488	0.0324
-130.5	42.8	2.00304	0.0292
-126.0	42.8	2.01232	0.027
-121.5	42.8	2.44836	0.0379
-117.0	42.8	2.59672	0.036
-112.5	42.8	2.60944	0.0356
-108.0	42.8	2.85678	0.0367
-103.5	42.8	2.91853	0.0309
-99.0	42.8	3.13987	0.0346
-94.5	42.8	3.08269	0.0268
-90.0	42.8	3.44719	0.0317
-85.5	42.8	3.51534	0.0285
-81.0	42.8	3.93238	0.0356
-76.5	42.8	4.14615	0.0362
-72.0	42.8	4.74083	0.0456
-67.5	42.8	4.27809	0.0326
-63.0	42.8	4.96174	0.0404
-58.5	42.8	4.72562	0.0298
-54.0	42.8	5.01181	0.0326
-49.5	42.8	5.02605	0.0348
-45.0	42.8	5.0538	0.032
-40.5	42.8	5.23112	0.036
-36.0	42.8	4.86217	0.0226
-31.5	42.8	5.25145	0.0283
-27.0	42.8	5.57199	0.032
-22.5	42.8	5.44586	0.0283
-18.0	42.8	6.01288	0.0509
-13.5	42.8	6.22231	0.0307
-9.0	42.8	6.37406	0.033
-4.5	42.8	6.74927	0.0357
0.0	42.8	10.6723	0.081
4.5	42.8	6.38692	0.0324
9.0	42.8	6.1289	0.0274
13.5	42.8	6.06282	0.0332
18.0	42.8	5.69989	0.0265
22.5	42.8	5.46167	0.0255
27.0	42.8	5.65918	0.0334
31.5	42.8	5.08714	0.0338
36.0	42.8	5.14159	0.0301
40.5	42.8	5.34281	0.0441
45.0	42.8	4.85571	0.027
49.5	42.8	4.68069	0.0271
54.0	42.8	4.49012	0.0289
58.5	42.8	4.29705	0.0274
63.0	42.8	4.39268	0.0298
67.5	42.8	4.49604	0.0408
72.0	42.8	4.16957	0.0282
76.5	42.8	3.95041	0.0285
81.0	42.8	4.00449	0.0392
85.5	42.8	4.13616	0.0437
90.0	42.8	3.65673	0.0323
94.5	42.8	3.58216	0.0313
99.0	42.8	3.55979	0.0428
103.5	42.8	3.19114	0.0326
108.0	42.8	3.06523	0.0331
