Cor B	Cor A	Value	Error
189.0	32.5333	4873.75	0.0425
193.5	32.5333	3194.58	0.0443
198.0	32.5333	1848.4	0.045
202.5	32.5333	878.926	0.0467
207.0	32.5333	683.165	0.0453
211.5	32.5333	622.783	0.0407
216.0	32.5333	567.323	0.0383
220.5	32.5333	519.312	0.0385
225.0	32.5333	480.242	0.0395
229.5	32.5333	510.333	0.0932
234.0	32.5333	415.293	0.0372
238.5	32.5333	380.228	0.0376
243.0	32.5333	339.186	0.0367
247.5	32.5333	313.736	0.0368
252.0	32.5333	282.741	0.0341
256.5	32.5333	283.733	0.066
261.0	32.5333	262.664	0.0376
265.5	32.5333	255.256	0.037
270.0	32.5333	234.479	0.037
274.5	32.5333	243.503	0.049
279.0	32.5333	234.757	0.0614
283.5	32.5333	207.302	0.0416
288.0	32.5333	203.158	0.0456
292.5	32.5333	192.44	0.0417
297.0	32.5333	183.232	0.0404
301.5	32.5333	259.426	0.3089
306.0	32.5333	180.758	0.049
310.5	32.5333	169.936	0.0469
315.0	32.5333	169.203	0.047
319.5	32.5333	168.281	0.048
324.0	32.5333	159.117	0.0465
328.5	32.5333	107.88	0.0406
333.0	32.5333	63.4473	0.048
337.5	32.5333	34.4859	0.0435
342.0	32.5333	19.7367	0.0515
346.5	32.5333	11.3488	0.0517
351.0	32.5333	6.38364	0.0491
355.5	32.5333	3.57262	0.0512
360.0	32.5333	2.11586	0.0546
364.5	32.5333	1.15392	0.0577
369.0	32.5333	0.602753	0.0705
373.5	32.5333	0.284379	0.0938
378.0	32.5333	0.258375	0.1027
382.5	32.5333	0.216991	0.114
387.0	32.5333	0.16653	0.1084
391.5	32.5333	0.164778	0.1143
396.0	32.5333	0.198026	0.1061
400.5	32.5333	0.160521	0.114
405.0	32.5333	0.172232	0.113
409.5	32.5333	0.223835	0.3007
414.0	32.5333	0.190117	0.3587
418.5	32.5333	0.211957	0.3237
423.0	32.5333	0.195088	0.3621
427.5	32.5333	0.227807	0.3416
432.0	32.5333	0.177163	0.3834
436.5	32.5333	0.125545	0.1937
441.0	32.5333	0.122862	0.1435
445.5	32.5333	0.113639	0.1447
-450.0	35.1	0.00224424	0.7172
-445.5	35.1	0.00202831	0.6331
-441.0	35.1	0.00403144	0.6248
-436.5	35.1	0.00231932	0.4429
-432.0	35.1	0.00182627	0.6301
-427.5	35.1	0.00716453	0.7489
-423.0	35.1	0.00612841	0.5121
-418.5	35.1	0.00405836	0.6385
-414.0	35.1	0.00362332	0.4464
-409.5	35.1	0.00415425	0.4898
-405.0	35.1	0.00778603	0.395
-400.5	35.1	0.0102761	0.3936
-396.0	35.1	0.0119	0.4507
-391.5	35.1	0.00542945	0.5087
-387.0	35.1	0.00935983	0.435
-382.5	35.1	0.00975157	0.4147
-378.0	35.1	0.00854256	0.3918
-373.5	35.1	0.0150334	0.3635
-369.0	35.1	0.0158991	0.2527
-364.5	35.1	0.0266901	0.2408
-360.0	35.1	0.0478295	0.159
-355.5	35.1	0.109198	0.1477
-351.0	35.1	0.17229	0.1288
-346.5	35.1	0.308106	0.1321
-342.0	35.1	0.463912	0.1461
-337.5	35.1	0.987973	0.1187
-333.0	35.1	1.51028	0.1267
-328.5	35.1	2.4005	0.1515
-324.0	35.1	3.56743	0.1353
-319.5	35.1	5.90907	0.137
-315.0	35.1	7.5112	0.1299
-310.5	35.1	6.95369	0.1256
-306.0	35.1	6.64774	0.1265
-301.5	35.1	8.08411	0.1201
-297.0	35.1	10.6424	0.1074
-292.5	35.1	11.1048	0.1132
-288.0	35.1	9.27091	0.1157
-283.5	35.1	9.17477	0.122
-279.0	35.1	11.3356	0.1213
-274.5	35.1	10.0331	0.1057
-270.0	35.1	12.0518	0.1015
-265.5	35.1	12.7847	0.1027
-261.0	35.1	12.4418	0.1027
-256.5	35.1	10.9037	0.1004
-252.0	35.1	11.8103	0.1029
-247.5	35.1	13.6686	0.1007
-243.0	35.1	22.7405	0.0789
-238.5	35.1	38.233	0.0614
-234.0	35.1	53.4461	0.0581
-229.5	35.1	80.5996	0.0539
-225.0	35.1	104.37	0.0497
-220.5	35.1	144.968	0.0531
-216.0	35.1	185.583	0.0603
-211.5	35.1	261.323	0.0619
-207.0	35.1	323.305	0.066
-202.5	35.1	413.99	0.0759
-198.0	35.1	480.905	0.0713
-193.5	35.1	548.02	0.0887
-189.0	35.1	668.445	0.133
-184.5	35.1	952.159	0.33
-180.0	35.1	1714.45	0.4577
-175.5	35.1	2334.03	0.2834
-171.0	35.1	3409.29	0.2486
-166.5	35.1	4583.93	0.2046
-162.0	35.1	8738.1	0.3606
-157.5	35.1	24745.1	0.2483
-153.0	35.1	128783.0	0.1515
-148.5	35.1	472368.0	0.0758
-144.0	35.1	681782.0	0.0767
-139.5	35.1	757126.0	0.0675
-135.0	35.1	772830.0	0.0706
-130.5	35.1	729132.0	0.0738
-126.0	35.1	747921.0	0.0675
-121.5	35.1	813636.0	0.0706
-117.0	35.1	716844.0	0.0664
-112.5	35.1	740614.0	0.0693
-108.0	35.1	749311.0	0.0629
-103.5	35.1	1020220.0	0.0621
-99.0	35.1	1512080.0	0.0544
-94.5	35.1	2038100.0	0.0458
-90.0	35.1	2525410.0	0.0407
-85.5	35.1	3522350.0	0.0353
-81.0	35.1	4710960.0	0.0299
-76.5	35.1	6633690.0	0.0264
-72.0	35.1	8704530.0	0.0229
-67.5	35.1	12010900.0	0.02
-63.0	35.1	16552100.0	0.0179
-58.5	35.1	18782900.0	0.0164
-54.0	35.1	18607600.0	0.0157
-49.5	35.1	19073100.0	0.0155
-45.0	35.1	19084600.0	0.0153
-40.5	35.1	19721600.0	0.0149
-36.0	35.1	20366100.0	0.0146
-31.5	35.1	25160200.0	0.0139
-27.0	35.1	33441100.0	0.0124
-22.5	35.1	42961800.0	0.0114
-18.0	35.1	53815400.0	0.0103
-13.5	35.1	68701300.0	0.0093
-9.0	35.1	87285400.0	0.0084
-4.5	35.1	110581000.0	0.0075
0.0	35.1	138187000.0	0.0069
4.5	35.1	178685000.0	0.0061
9.0	35.1	237047000.0	0.0054
13.5	35.1	239217000.0	0.0051
18.0	35.1	226596000.0	0.0052
22.5	35.1	216162000.0	0.0052
27.0	35.1	209089000.0	0.0052
31.5	35.1	189527000.0	0.0054
36.0	35.1	156171000.0	0.0061
40.5	35.1	138480000.0	0.0064
45.0	35.1	130916000.0	0.0065
49.5	35.1	124996000.0	0.0066
54.0	35.1	126496000.0	0.0066
58.5	35.1	132903000.0	0.0065
63.0	35.1	135242000.0	0.0065
67.5	35.1	131036000.0	0.0066
72.0	35.1	119162000.0	0.007
76.5	35.1	96491000.0	0.0078
81.0	35.1	64296800.0	0.0092
85.5	35.1	60517600.0	0.0094
90.0	35.1	66207800.0	0.0093
94.5	35.1	64107800.0	0.0096
99.0	35.1	62509400.0	0.0098
103.5	35.1	47704000.0	0.0112
108.0	35.1	13455500.0	0.0211
112.5	35.1	3468640.0	0.0416
117.0	35.1	1139220.0	0.048
121.5	35.1	463780.0	0.0491
126.0	35.1	218637.0	0.0502
130.5	35.1	101427.0	0.0426
135.0	35.1	55429.0	0.036
139.5	35.1	33746.2	0.0278
144.0	35.1	33044.9	0.032
148.5	35.1	32771.2	0.0228
153.0	35.1	28308.8	0.0208
157.5	35.1	23126.8	0.0215
162.0	35.1	18890.7	0.0209
166.5	35.1	15427.3	0.0231
171.0	35.1	13402.6	0.0293
175.5	35.1	11495.7	0.0356
180.0	35.1	9056.39	0.0402
184.5	35.1	6700.45	0.0425
189.0	35.1	4620.25	0.043
193.5	35.1	2991.69	0.0442
198.0	35.1	1778.03	0.0438
202.5	35.1	841.132	0.044
207.0	35.1	649.589	0.0453
211.5	35.1	586.532	0.0413
216.0	35.1	543.072	0.0377
220.5	35.1	502.136	0.039
225.0	35.1	468.745	0.0411
229.5	35.1	450.821	0.0991
234.0	35.1	410.082	0.0351
238.5	35.1	372.511	0.0374
243.0	35.1	347.044	0.0362
247.5	35.1	319.343	0.0347
252.0	35.1	302.063	0.0369
256.5	35.1	276.836	0.059
261.0	35.1	252.586	0.0387
265.5	35.1	239.31	0.036
270.0	35.1	227.804	0.0384
274.5	35.1	246.211	0.0812
279.0	35.1	214.89	0.0409
283.5	35.1	206.704	0.0416
288.0	35.1	204.58	0.0482
292.5	35.1	195.563	0.0431
297.0	35.1	190.516	0.0448
301.5	35.1	237.25	0.2595
306.0	35.1	179.764	0.0565
310.5	35.1	175.863	0.047
315.0	35.1	169.924	0.0439
319.5	35.1	155.718	0.0425
324.0	35.1	155.913	0.0435
328.5	35.1	108.82	0.0417
333.0	35.1	63.9308	0.0492
337.5	35.1	34.8925	0.0479
342.0	35.1	19.165	0.0465
346.5	35.1	10.995	0.0422
351.0	35.1	6.27706	0.045
355.5	35.1	3.4848	0.0446
360.0	35.1	1.92734	0.0497
364.5	35.1	1.04371	0.0559
369.0	35.1	0.582773	0.0739
373.5	35.1	0.274026	0.1068
378.0	35.1	0.228634	0.1004
382.5	35.1	0.191587	0.1071
387.0	35.1	0.190401	0.1058
391.5	35.1	0.173061	0.1209
396.0	35.1	0.193284	0.1085
400.5	35.1	0.161573	0.1132
405.0	35.1	0.138326	0.13
409.5	35.1	0.146416	0.1245
414.0	35.1	0.114083	0.1299
418.5	35.1	0.0968947	0.1343
423.0	35.1	0.120339	0.1368
427.5	35.1	0.118404	0.1439
432.0	35.1	0.124255	0.1376
436.5	35.1	0.153054	0.3329
441.0	35.1	0.159351	0.4236
445.5	35.1	0.148266	0.4367
-450.0	37.6667	0.00211256	0.6977
-445.5	37.6667	0.00457122	0.6418
-441.0	37.6667	0.00147291	0.5443
-436.5	37.6667	0.00422099	0.7512
-432.0	37.6667	0.00621281	0.5552
-427.5	37.6667	0.0026439	0.6278
-423.0	37.6667	0.00611378	0.5515
-418.5	37.6667	0.00640263	0.4928
-414.0	37.6667	0.00281899	0.8635
-409.5	37.6667	0.00255154	0.7879
-405.0	37.6667	0.00868492	0.4119
-400.5	37.6667	0.00818333	0.4531
-396.0	37.6667	0.00299231	0.5178
-391.5	37.6667	0.00743651	0.5469
-387.0	37.6667	0.0088191	0.4529
-382.5	37.6667	0.0063962	0.5058
-378.0	37.6667	0.00992991	0.4956
-373.5	37.6667	0.00607537	0.371
-369.0	37.6667	0.0174329	0.2547
-364.5	37.6667	0.0261243	0.1971
-360.0	37.6667	0.0638702	0.1591
-355.5	37.6667	0.0973215	0.1606
-351.0	37.6667	0.177497	0.1383
-346.5	37.6667	0.398596	0.179
-342.0	37.6667	0.654367	0.1743
-337.5	37.6667	0.986481	0.1364
-333.0	37.6667	1.50433	0.1469
-328.5	37.6667	2.5433	0.1701
-324.0	37.6667	3.64388	0.1533
-319.5	37.6667	6.9076	0.1348
-315.0	37.6667	7.5694	0.1275
-310.5	37.6667	7.80795	0.1292
-306.0	37.6667	8.63997	0.1223
-301.5	37.6667	9.7401	0.1117
-297.0	37.6667	9.25792	0.1085
-292.5	37.6667	9.04949	0.1123
-288.0	37.6667	8.00218	0.1217
-283.5	37.6667	8.54545	0.1258
-279.0	37.6667	9.06764	0.1041
-274.5	37.6667	10.1558	0.1157
-270.0	37.6667	9.61579	0.0977
-265.5	37.6667	10.9189	0.1102
-261.0	37.6667	11.9617	0.1005
-256.5	37.6667	12.0968	0.1064
-252.0	37.6667	9.40495	0.1004
-247.5	37.6667	11.674	0.0997
-243.0	37.6667	22.1631	0.0878
-238.5	37.6667	34.2883	0.0725
-234.0	37.6667	48.1085	0.0616
-229.5	37.6667	66.8023	0.0534
-225.0	37.6667	88.2945	0.0507
-220.5	37.6667	126.24	0.0591
-216.0	37.6667	166.352	0.0702
-211.5	37.6667	218.77	0.0692
-207.0	37.6667	251.499	0.0708
-202.5	37.6667	311.16	0.0744
-198.0	37.6667	423.559	0.1072
-193.5	37.6667	517.078	0.1175
-189.0	37.6667	681.305	0.2652
-184.5	37.6667	810.698	0.2736
-180.0	37.6667	1180.14	0.2971
-175.5	37.6667	1560.19	0.3014
-171.0	37.6667	2132.77	0.2492
-166.5	37.6667	3062.92	0.2683
-162.0	37.6667	5958.59	0.2197
-157.5	37.6667	17557.6	0.2283
-153.0	37.6667	101329.0	0.1085
-148.5	37.6667	501145.0	0.0802
-144.0	37.6667	705621.0	0.0701
-139.5	37.6667	670068.0	0.0688
-135.0	37.6667	752857.0	0.0718
-130.5	37.6667	708434.0	0.0716
-126.0	37.6667	687677.0	0.0691
-121.5	37.6667	615894.0	0.0676
-117.0	37.6667	685996.0	0.0714
-112.5	37.6667	648517.0	0.0674
-108.0	37.6667	716688.0	0.0668
-103.5	37.6667	846509.0	0.0672
-99.0	37.6667	1483400.0	0.0532
-94.5	37.6667	1861250.0	0.0452
-90.0	37.6667	2393790.0	0.0402
-85.5	37.6667	3222800.0	0.0359
-81.0	37.6667	4368990.0	0.032
-76.5	37.6667	5936360.0	0.0268
-72.0	37.6667	8059440.0	0.0246
-67.5	37.6667	10979600.0	0.0217
-63.0	37.6667	15031200.0	0.0186
-58.5	37.6667	16706000.0	0.017
-54.0	37.6667	16700500.0	0.0166
-49.5	37.6667	16817400.0	0.0163
-45.0	37.6667	17141100.0	0.0159
-40.5	37.6667	16693100.0	0.0156
-36.0	37.6667	17598100.0	0.0154
-31.5	37.6667	21874000.0	0.0147
-27.0	37.6667	27848200.0	0.0132
-22.5	37.6667	35348900.0	0.0122
-18.0	37.6667	45251300.0	0.011
-13.5	37.6667	56116400.0	0.01
-9.0	37.6667	69913000.0	0.0091
-4.5	37.6667	88359800.0	0.0083
0.0	37.6667	114346000.0	0.0074
4.5	37.6667	149491000.0	0.0067
9.0	37.6667	204587000.0	0.0058
13.5	37.6667	210514000.0	0.0054
18.0	37.6667	198551000.0	0.0055
22.5	37.6667	190000000.0	0.0055
27.0	37.6667	181259000.0	0.0056
31.5	37.6667	160651000.0	0.0058
36.0	37.6667	132266000.0	0.0065
40.5	37.6667	115620000.0	0.0069
45.0	37.6667	108164000.0	0.007
49.5	37.6667	102994000.0	0.0071
54.0	37.6667	103634000.0	0.0072
58.5	37.6667	106409000.0	0.0071
63.0	37.6667	106497000.0	0.0072
67.5	37.6667	101500000.0	0.0073
72.0	37.6667	91557000.0	0.0079
76.5	37.6667	74125300.0	0.0088
81.0	37.6667	50555600.0	0.0101
85.5	37.6667	49147800.0	0.0103
90.0	37.6667	54624000.0	0.01
94.5	37.6667	56555800.0	0.01
99.0	37.6667	55752000.0	0.0102
103.5	37.6667	43136100.0	0.0117
108.0	37.6667	11437800.0	0.0219
112.5	37.6667	3048090.0	0.0441
117.0	37.6667	938391.0	0.0501
121.5	37.6667	401501.0	0.0528
126.0	37.6667	168474.0	0.0463
130.5	37.6667	87884.7	0.0529
135.0	37.6667	47446.5	0.042
139.5	37.6667	29033.4	0.0339
144.0	37.6667	28017.1	0.0237
148.5	37.6667	28290.3	0.0229
153.0	37.6667	23255.7	0.0201
157.5	37.6667	20053.4	0.0209
162.0	37.6667	16942.2	0.0235
166.5	37.6667	14106.0	0.0251
171.0	37.6667	12278.8	0.0306
175.5	37.6667	10678.5	0.0364
180.0	37.6667	8480.77	0.0413
184.5	37.6667	6309.35	0.0446
189.0	37.6667	4352.66	0.0459
193.5	37.6667	2864.69	0.0458
198.0	37.6667	1684.32	0.0447
202.5	37.6667	795.179	0.0454
207.0	37.6667	608.42	0.0448
211.5	37.6667	572.063	0.0439
216.0	37.6667	509.104	0.0443
220.5	37.6667	479.485	0.0405
225.0	37.6667	446.076	0.0446
229.5	37.6667	453.31	0.0993
234.0	37.6667	379.11	0.0355
238.5	37.6667	350.399	0.0368
243.0	37.6667	345.73	0.0368
247.5	37.6667	327.377	0.0504
252.0	37.6667	285.732	0.0357
256.5	37.6667	273.818	0.0378
261.0	37.6667	247.646	0.0375
265.5	37.6667	228.815	0.0383
270.0	37.6667	221.615	0.0412
274.5	37.6667	247.922	0.089
279.0	37.6667	216.682	0.0408
283.5	37.6667	207.617	0.0458
288.0	37.6667	191.852	0.0415
292.5	37.6667	172.977	0.0411
297.0	37.6667	190.953	0.1222
301.5	37.6667	172.458	0.0459
306.0	37.6667	166.814	0.0426
310.5	37.6667	154.942	0.0469
315.0	37.6667	165.815	0.0536
319.5	37.6667	167.334	0.061
324.0	37.6667	160.925	0.0566
328.5	37.6667	105.123	0.0452
333.0	37.6667	63.2541	0.0463
337.5	37.6667	33.0826	0.0421
342.0	37.6667	19.4688	0.0457
346.5	37.6667	11.5011	0.0487
351.0	37.6667	6.33899	0.0546
355.5	37.6667	3.72347	0.0545
360.0	37.6667	2.08945	0.0499
364.5	37.6667	1.07811	0.0565
369.0	37.6667	0.572406	0.0697
373.5	37.6667	0.278772	0.0939
378.0	37.6667	0.225883	0.1013
382.5	37.6667	0.214754	0.1022
387.0	37.6667	0.186109	0.1086
391.5	37.6667	0.197291	0.1199
396.0	37.6667	0.189158	0.1097
400.5	37.6667	0.165543	0.1184
405.0	37.6667	0.138391	0.1147
409.5	37.6667	0.134971	0.1232
414.0	37.6667	0.122658	0.1286
418.5	37.6667	0.128683	0.1314
423.0	37.6667	0.0971574	0.1492
427.5	37.6667	0.121877	0.1374
432.0	37.6667	0.130575	0.1278
436.5	37.6667	0.0976108	0.1445
441.0	37.6667	0.0901321	0.1556
445.5	37.6667	0.107685	0.1533
-450.0	40.2333	0.00274393	0.8713
-445.5	40.2333	0.000377236	0.6019
-441.0	40.2333	0.000339677	0.4218
-436.5	40.2333	0.00454722	0.6039
-432.0	40.2333	0.00842754	0.4325
-427.5	40.2333	0.00481903	0.654
-423.0	40.2333	0.00128106	0.6801
-418.5	40.2333	0.00981495	0.4184
-414.0	40.2333	0.00806073	0.4574
-409.5	40.2333	0.00950561	0.5288
-405.0	40.2333	0.00474749	0.3789
-400.5	40.2333	0.00919927	0.418
-396.0	40.2333	0.00737807	0.4
-391.5	40.2333	0.0043108	0.6262
-387.0	40.2333	0.00820703	0.5067
-382.5	40.2333	0.0118605	0.3742
-378.0	40.2333	0.0121825	0.431
-373.5	40.2333	0.00631408	0.3985
-369.0	40.2333	0.0201814	0.2835
-364.5	40.2333	0.0369654	0.1993
-360.0	40.2333	0.0711592	0.1898
-355.5	40.2333	0.129224	0.2017
-351.0	40.2333	0.218908	0.2193
-346.5	40.2333	0.292018	0.1292
-342.0	40.2333	0.425981	0.1517
-337.5	40.2333	0.846602	0.1289
-333.0	40.2333	1.35892	0.1483
-328.5	40.2333	2.66673	0.1604
-324.0	40.2333	5.18525	0.1549
-319.5	40.2333	7.96004	0.1191
-315.0	40.2333	7.86923	0.1351
-310.5	40.2333	7.31743	0.1302
-306.0	40.2333	8.17163	0.1269
-301.5	40.2333	6.76466	0.1255
-297.0	40.2333	8.71206	0.1188
-292.5	40.2333	8.58575	0.12
-288.0	40.2333	6.81847	0.117
-283.5	40.2333	8.24561	0.1098
-279.0	40.2333	9.34472	0.114
-274.5	40.2333	8.26777	0.1124
-270.0	40.2333	10.1576	0.1065
-265.5	40.2333	13.6348	0.1114
-261.0	40.2333	9.46271	0.1042
-256.5	40.2333	9.83574	0.1067
-252.0	40.2333	10.4	0.1094
-247.5	40.2333	11.6512	0.0974
-243.0	40.2333	19.1296	0.0827
-238.5	40.2333	29.0948	0.0723
-234.0	40.2333	45.2481	0.0662
-229.5	40.2333	54.4578	0.0602
-225.0	40.2333	76.2671	0.0614
-220.5	40.2333	107.623	0.0662
-216.0	40.2333	119.634	0.0698
-211.5	40.2333	171.489	0.0767
-207.0	40.2333	211.197	0.0878
-202.5	40.2333	271.799	0.0925
-198.0	40.2333	347.945	0.0897
-193.5	40.2333	415.169	0.1117
-189.0	40.2333	507.869	0.1885
-184.5	40.2333	599.738	0.318
-180.0	40.2333	681.271	0.1963
-175.5	40.2333	1091.72	0.2286
-171.0	40.2333	1084.68	0.2172
-166.5	40.2333	2022.24	0.2239
-162.0	40.2333	8685.23	0.3561
-157.5	40.2333	33781.9	0.2604
-153.0	40.2333	128382.0	0.1263
-148.5	40.2333	438181.0	0.0749
-144.0	40.2333	628442.0	0.0698
-139.5	40.2333	768263.0	0.0737
-135.0	40.2333	678893.0	0.0674
-130.5	40.2333	718284.0	0.071
-126.0	40.2333	677792.0	0.0748
-121.5	40.2333	758349.0	0.073
-117.0	40.2333	688407.0	0.0711
-112.5	40.2333	559687.0	0.0706
-108.0	40.2333	629119.0	0.0728
-103.5	40.2333	837005.0	0.0716
-99.0	40.2333	1312630.0	0.0562
-94.5	40.2333	1716530.0	0.0475
-90.0	40.2333	2139370.0	0.0444
-85.5	40.2333	3025560.0	0.037
-81.0	40.2333	3824100.0	0.033
-76.5	40.2333	5278730.0	0.029
-72.0	40.2333	7038120.0	0.0254
-67.5	40.2333	9462060.0	0.0222
-63.0	40.2333	13240400.0	0.0195
-58.5	40.2333	15085900.0	0.0181
-54.0	40.2333	15111300.0	0.0171
-49.5	40.2333	14844700.0	0.0168
-45.0	40.2333	14734900.0	0.0166
-40.5	40.2333	15283900.0	0.0165
-36.0	40.2333	15501700.0	0.0162
-31.5	40.2333	18969000.0	0.0156
-27.0	40.2333	23699800.0	0.0144
-22.5	40.2333	29321600.0	0.013
-18.0	40.2333	37553300.0	0.0118
-13.5	40.2333	46047000.0	0.0109
-9.0	40.2333	57382200.0	0.0099
-4.5	40.2333	71310200.0	0.009
0.0	40.2333	93834900.0	0.0081
4.5	40.2333	124789000.0	0.0072
9.0	40.2333	176069000.0	0.0062
13.5	40.2333	183590000.0	0.0057
18.0	40.2333	172725000.0	0.0058
22.5	40.2333	165419000.0	0.0058
27.0	40.2333	154960000.0	0.006
31.5	40.2333	138693000.0	0.0062
36.0	40.2333	112914000.0	0.007
40.5	40.2333	96972900.0	0.0075
45.0	40.2333	89599100.0	0.0077
49.5	40.2333	84790200.0	0.0078
54.0	40.2333	86039300.0	0.0078
58.5	40.2333	85097200.0	0.0079
63.0	40.2333	83215100.0	0.0079
67.5	40.2333	79778800.0	0.0082
72.0	40.2333	71272700.0	0.0087
76.5	40.2333	57258000.0	0.0097
81.0	40.2333	40576900.0	0.0111
85.5	40.2333	39798700.0	0.0112
90.0	40.2333	45637800.0	0.0108
94.5	40.2333	48820000.0	0.0106
99.0	40.2333	49267700.0	0.0108
103.5	40.2333	38639100.0	0.0123
108.0	40.2333	9805130.0	0.0237
112.5	40.2333	2749580.0	0.0481
117.0	40.2333	882120.0	0.0565
121.5	40.2333	328945.0	0.0526
126.0	40.2333	149514.0	0.0607
130.5	40.2333	71747.9	0.0494
135.0	40.2333	42017.6	0.0597
139.5	40.2333	25652.0	0.0549
144.0	40.2333	23775.6	0.0261
148.5	40.2333	22944.3	0.0216
153.0	40.2333	20385.5	0.0226
157.5	40.2333	17074.3	0.0224
162.0	40.2333	14784.1	0.0244
166.5	40.2333	12479.4	0.0262
171.0	40.2333	11162.4	0.0319
175.5	40.2333	9875.23	0.0372
180.0	40.2333	8051.22	0.0447
184.5	40.2333	5899.79	0.0472
189.0	40.2333	4133.11	0.048
193.5	40.2333	2699.24	0.0483
198.0	40.2333	1598.98	0.0469
202.5	40.2333	758.632	0.0481
207.0	40.2333	569.508	0.0446
211.5	40.2333	532.644	0.044
216.0	40.2333	484.736	0.0408
220.5	40.2333	461.487	0.0452
225.0	40.2333	443.85	0.0544
229.5	40.2333	399.701	0.0572
234.0	40.2333	359.688	0.0371
238.5	40.2333	336.583	0.0358
243.0	40.2333	320.874	0.0365
247.5	40.2333	304.604	0.0371
252.0	40.2333	280.83	0.0357
256.5	40.2333	275.733	0.0366
261.0	40.2333	243.728	0.0379
265.5	40.2333	237.95	0.0407
270.0	40.2333	223.778	0.0432
274.5	40.2333	220.78	0.0906
279.0	40.2333	201.123	0.0511
283.5	40.2333	198.819	0.0423
288.0	40.2333	189.477	0.0399
292.5	40.2333	192.98	0.0917
297.0	40.2333	176.394	0.042
301.5	40.2333	164.972	0.0408
306.0	40.2333	168.941	0.0451
310.5	40.2333	159.383	0.0458
315.0	40.2333	150.224	0.04
319.5	40.2333	148.863	0.0397
324.0	40.2333	151.46	0.0408
328.5	40.2333	107.953	0.045
333.0	40.2333	65.0743	0.0455
337.5	40.2333	35.6042	0.0431
342.0	40.2333	18.5494	0.0422
346.5	40.2333	10.5576	0.0417
351.0	40.2333	6.10949	0.0411
355.5	40.2333	3.61851	0.0458
360.0	40.2333	2.00317	0.0472
364.5	40.2333	1.0369	0.0551
369.0	40.2333	0.547027	0.0694
373.5	40.2333	0.273576	0.091
378.0	40.2333	0.189175	0.0991
382.5	40.2333	0.210244	0.1009
387.0	40.2333	0.199658	0.1192
391.5	40.2333	0.175747	0.1167
396.0	40.2333	0.170296	0.1128
400.5	40.2333	0.167963	0.1159
405.0	40.2333	0.141806	0.1152
409.5	40.2333	0.151817	0.1277
414.0	40.2333	0.138745	0.1356
418.5	40.2333	0.136682	0.1302
423.0	40.2333	0.129199	0.1267
427.5	40.2333	0.105288	0.1366
432.0	40.2333	0.139269	0.1336
436.5	40.2333	0.122942	0.1441
441.0	40.2333	0.10923	0.1356
445.5	40.2333	0.0796917	0.1556
-450.0	42.8	0.00444885	0.5783
-445.5	42.8	0.000801818	0.8135
-441.0	42.8	0.00353942	0.5521
-436.5	42.8	0.00501552	0.5702
-432.0	42.8	0.0030313	0.4681
-427.5	42.8	0.00335134	0.5814
-423.0	42.8	0.0112027	0.375
-418.5	42.8	0.00797515	0.3888
-414.0	42.8	0.00476391	0.4576
-409.5	42.8	0.00390733	0.6027
-405.0	42.8	0.00578599	0.5725
-400.5	42.8	0.00460794	0.4571
-396.0	42.8	0.00619349	0.3804
-391.5	42.8	0.0106675	0.3669
-387.0	42.8	0.00933368	0.4343
-382.5	42.8	0.00984	0.4259
-378.0	42.8	0.00647531	0.4169
-373.5	42.8	0.00276873	0.5431
-369.0	42.8	0.0314571	0.2393
-364.5	42.8	0.0507095	0.2327
-360.0	42.8	0.0621675	0.1869
-355.5	42.8	0.116577	0.1488
-351.0	42.8	0.186831	0.1631
-346.5	42.8	0.240465	0.1208
-342.0	42.8	0.448828	0.1263
-337.5	42.8	0.844538	0.1267
-333.0	42.8	1.26922	0.1156
-328.5	42.8	2.15249	0.147
-324.0	42.8	4.27976	0.1346
-319.5	42.8	6.95937	0.1307
-315.0	42.8	7.61897	0.1206
-310.5	42.8	7.78054	0.1213
-306.0	42.8	6.63488	0.1301
-301.5	42.8	6.6246	0.124
-297.0	42.8	7.44549	0.1218
-292.5	42.8	9.58505	0.113
-288.0	42.8	9.55757	0.1047
-283.5	42.8	9.6167	0.1091
-279.0	42.8	7.91016	0.1123
-274.5	42.8	8.14019	0.1184
-270.0	42.8	11.6409	0.1163
-265.5	42.8	8.62914	0.1073
-261.0	42.8	7.92134	0.1128
-256.5	42.8	9.47332	0.104
-252.0	42.8	7.91432	0.1054
-247.5	42.8	11.2753	0.1045
-243.0	42.8	18.2538	0.0895
-238.5	42.8	23.6972	0.0745
-234.0	42.8	35.9109	0.0648
-229.5	42.8	48.7557	0.0607
-225.0	42.8	61.3607	0.0657
-220.5	42.8	91.2689	0.0676
-216.0	42.8	111.317	0.0817
-211.5	42.8	122.721	0.0853
-207.0	42.8	168.534	0.089
-202.5	42.8	217.353	0.0853
-198.0	42.8	270.384	0.1073
-193.5	42.8	391.745	0.1797
-189.0	42.8	457.854	0.2064
-184.5	42.8	452.954	0.2117
-180.0	42.8	567.112	0.211
-175.5	42.8	545.987	0.2194
-171.0	42.8	929.211	0.2288
-166.5	42.8	1395.69	0.2329
-162.0	42.8	6401.29	0.2628
-157.5	42.8	30286.4	0.3051
-153.0	42.8	97561.8	0.1299
-148.5	42.8	417232.0	0.0721
-144.0	42.8	696123.0	0.0704
-139.5	42.8	786484.0	0.0726
-135.0	42.8	737001.0	0.0677
-130.5	42.8	722630.0	0.0682
