Segments	Energy	Value	Error
15	0.223607	0.000120688	0.001
15	0.249158	0.000129757	0.001
15	0.277629	0.000139082	0.001
15	0.309353	0.000150901	0.001
15	0.344702	0.000160976	0.0011
15	0.38409	0.000171829	0.0011
15	0.42798	0.00018328	0.0011
15	0.476884	0.000197941	0.0011
15	0.531377	0.000211238	0.0011
15	0.592096	0.000225015	0.0012
15	0.659754	0.0002387	0.0012
15	0.735143	0.000255803	0.0012
15	0.819146	0.000271453	0.0012
15	0.912748	0.000287861	0.0013
15	1.01705	0.00030393	0.0013
15	1.13326	0.000323737	0.0013
15	1.26276	0.00034249	0.0014
15	1.40705	0.000362184	0.0014
15	1.56783	0.000380283	0.0014
15	1.74699	0.000403565	0.0014
15	1.94661	0.000425258	0.0015
15	2.16905	0.000448354	0.0015
15	2.4169	0.000469648	0.0015
15	2.69307	0.000497188	0.0016
15	3.00081	0.000523775	0.0016
15	3.3437	0.000551494	0.0016
15	3.72578	0.000577497	0.0016
15	4.15152	0.000610477	0.0017
15	4.6259	0.000640052	0.0017
15	5.1545	0.0006726	0.0017
15	5.74349	0.000698387	0.0018
15	6.39979	0.00073102	0.0018
15	7.13108	0.000756512	0.0019
15	7.94594	0.000778727	0.0019
15	8.8539	0.000788953	0.002
15	9.86562	0.000796025	0.002
15	10.9929	0.000780798	0.0021
15	12.2491	0.000733884	0.0023
15	13.6488	0.000652524	0.0025
15	15.2084	0.000531045	0.0029
15	16.9462	0.00037096	0.0035
15	18.8826	0.000215097	0.0047
15	21.0403	0.000127491	0.0062
15	23.4446	9.89219e-05	0.0073
15	26.1235	7.76701e-05	0.0083
15	29.1086	5.88853e-05	0.0097
15	32.4348	4.1199e-05	0.0117
15	36.1411	2.49619e-05	0.0152
15	40.2708	1.24374e-05	0.0215
15	44.8725	4.13429e-06	0.0365
15	50.0	4.19216e-07	0.1017
16	0.001	0.0	0.0
16	0.00111427	2.28334e-06	0.0009
16	0.00124159	2.40553e-06	0.0009
16	0.00138347	2.52913e-06	0.0009
16	0.00154155	2.67587e-06	0.0009
16	0.0017177	2.86421e-06	0.0009
16	0.00191398	3.03376e-06	0.0009
16	0.00213269	3.21084e-06	0.0009
16	0.00237639	3.41739e-06	0.0009
16	0.00264793	3.68492e-06	0.0009
16	0.00295051	3.92262e-06	0.0009
16	0.00328766	4.17282e-06	0.0009
16	0.00366333	4.46093e-06	0.0009
16	0.00408194	4.83612e-06	0.0009
16	0.00454837	5.1707e-06	0.0009
16	0.0050681	5.52363e-06	0.0009
16	0.00564723	5.92642e-06	0.0009
16	0.00629252	6.45488e-06	0.0009
16	0.00701156	6.9292e-06	0.0009
16	0.00781276	7.43053e-06	0.0009
16	0.00870551	7.99719e-06	0.0009
16	0.00970027	8.7399e-06	0.0009
16	0.0108087	9.41334e-06	0.0009
16	0.0120438	1.01339e-05	0.0009
16	0.01342	1.09406e-05	0.0009
16	0.0149535	1.20116e-05	0.0009
16	0.0166622	1.2981e-05	0.0009
16	0.0185662	1.40223e-05	0.0009
16	0.0206877	1.51714e-05	0.0009
16	0.0230516	1.67101e-05	0.0009
16	0.0256857	1.81015e-05	0.0009
16	0.0286207	1.96094e-05	0.0009
16	0.0318912	2.12629e-05	0.0009
16	0.0355353	2.3457e-05	0.0009
16	0.0395959	2.54668e-05	0.0009
16	0.0441204	2.76284e-05	0.0009
16	0.049162	2.99443e-05	0.0009
16	0.0547796	3.30279e-05	0.0009
16	0.0610392	3.58341e-05	0.0009
16	0.068014	3.88298e-05	0.0009
16	0.0757858	4.20112e-05	0.001
16	0.0844457	4.63107e-05	0.001
16	0.0940952	5.02282e-05	0.001
16	0.104847	5.44516e-05	0.001
16	0.116828	5.89101e-05	0.001
16	0.130178	6.4856e-05	0.001
16	0.145053	7.03212e-05	0.001
16	0.161628	7.61236e-05	0.001
16	0.180097	8.22594e-05	0.0011
16	0.200676	9.0213e-05	0.0011
16	0.223607	9.74966e-05	0.0011
16	0.249158	0.000105016	0.0011
16	0.277629	0.000112883	0.0011
16	0.309353	0.000122695	0.0012
16	0.344702	0.000131284	0.0012
16	0.38409	0.000140344	0.0012
16	0.42798	0.000150088	0.0012
16	0.476884	0.000162425	0.0012
16	0.531377	0.00017373	0.0013
16	0.592096	0.000185543	0.0013
16	0.659754	0.000197241	0.0013
16	0.735143	0.000211319	0.0013
16	0.819146	0.000224618	0.0014
16	0.912748	0.000238598	0.0014
16	1.01705	0.000251991	0.0014
16	1.13326	0.000268567	0.0015
16	1.26276	0.000283727	0.0015
16	1.40705	0.000299795	0.0015
16	1.56783	0.000314798	0.0015
16	1.74699	0.000333338	0.0016
16	1.94661	0.000351385	0.0016
16	2.16905	0.00037005	0.0016
16	2.4169	0.000387203	0.0017
16	2.69307	0.000408754	0.0017
16	3.00081	0.00042848	0.0018
16	3.3437	0.000449531	0.0018
16	3.72578	0.000468112	0.0018
16	4.15152	0.000490429	0.0019
16	4.6259	0.000510354	0.0019
16	5.1545	0.000529853	0.002
16	5.74349	0.000543349	0.002
16	6.39979	0.000560276	0.0021
16	7.13108	0.000569994	0.0021
16	7.94594	0.00057322	0.0022
16	8.8539	0.000561617	0.0023
16	9.86562	0.000540987	0.0025
16	10.9929	0.00050151	0.0027
16	12.2491	0.000441252	0.003
16	13.6488	0.000359238	0.0034
16	15.2084	0.000267498	0.004
16	16.9462	0.000184283	0.005
16	18.8826	0.000136156	0.0059
16	21.0403	0.00011252	0.0067
16	23.4446	9.29676e-05	0.0075
16	26.1235	7.41447e-05	0.0085
16	29.1086	5.55806e-05	0.01
16	32.4348	3.88375e-05	0.0121
16	36.1411	2.41251e-05	0.0154
16	40.2708	1.20425e-05	0.0218
16	44.8725	3.92872e-06	0.0377
16	50.0	4.885e-07	0.099
17	0.001	0.0	0.0
17	0.00111427	1.76551e-06	0.001
17	0.00124159	1.86017e-06	0.001
17	0.00138347	1.95604e-06	0.001
17	0.00154155	2.06926e-06	0.001
17	0.0017177	2.21445e-06	0.001
17	0.00191398	2.3456e-06	0.001
17	0.00213269	2.48271e-06	0.001
17	0.00237639	2.6429e-06	0.001
17	0.00264793	2.84997e-06	0.001
17	0.00295051	3.03447e-06	0.001
17	0.00328766	3.22776e-06	0.001
17	0.00366333	3.45112e-06	0.001
17	0.00408194	3.74204e-06	0.001
17	0.00454837	4.00162e-06	0.001
17	0.0050681	4.27575e-06	0.001
17	0.00564723	4.58794e-06	0.001
17	0.00629252	4.99842e-06	0.001
17	0.00701156	5.36698e-06	0.001
17	0.00781276	5.75842e-06	0.001
17	0.00870551	6.20097e-06	0.001
17	0.00970027	6.77778e-06	0.001
17	0.0108087	7.303e-06	0.001
17	0.0120438	7.86598e-06	0.001
17	0.01342	8.49666e-06	0.001
17	0.0149535	9.33291e-06	0.001
17	0.0166622	1.00979e-05	0.001
17	0.0185662	1.09145e-05	0.001
17	0.0206877	1.18244e-05	0.001
17	0.0230516	1.30358e-05	0.001
17	0.0256857	1.41407e-05	0.001
17	0.0286207	1.53387e-05	0.001
17	0.0318912	1.66523e-05	0.001
17	0.0355353	1.83911e-05	0.001
17	0.0395959	2.00037e-05	0.001
17	0.0441204	2.17151e-05	0.001
17	0.049162	2.35853e-05	0.001
17	0.0547796	2.6051e-05	0.0011
17	0.0610392	2.83171e-05	0.0011
17	0.068014	3.07521e-05	0.0011
17	0.0757858	3.33566e-05	0.0011
17	0.0844457	3.67942e-05	0.0011
17	0.0940952	3.99941e-05	0.0011
17	0.104847	4.34574e-05	0.0011
17	0.116828	4.71702e-05	0.0011
17	0.130178	5.20139e-05	0.0011
17	0.145053	5.65421e-05	0.0011
17	0.161628	6.13885e-05	0.0012
17	0.180097	6.64711e-05	0.0012
17	0.200676	7.30448e-05	0.0012
17	0.223607	7.91191e-05	0.0012
17	0.249158	8.55274e-05	0.0012
17	0.277629	9.19958e-05	0.0013
17	0.309353	0.000100198	0.0013
17	0.344702	0.000107432	0.0013
17	0.38409	0.00011494	0.0013
17	0.42798	0.000123079	0.0013
17	0.476884	0.000133377	0.0014
17	0.531377	0.000142762	0.0014
17	0.592096	0.000152704	0.0014
17	0.659754	0.000162261	0.0015
17	0.735143	0.000174293	0.0015
17	0.819146	0.000185325	0.0015
17	0.912748	0.000196582	0.0015
17	1.01705	0.000207416	0.0016
17	1.13326	0.000220772	0.0016
17	1.26276	0.000233347	0.0016
17	1.40705	0.000246481	0.0017
17	1.56783	0.000258453	0.0017
17	1.74699	0.000273773	0.0017
17	1.94661	0.000287438	0.0018
17	2.16905	0.000301174	0.0018
17	2.4169	0.000313802	0.0019
17	2.69307	0.00032944	0.0019
17	3.00081	0.000343685	0.002
17	3.3437	0.000357911	0.002
17	3.72578	0.000369386	0.0021
17	4.15152	0.000382094	0.0021
17	4.6259	0.000394023	0.0022
17	5.1545	0.000403715	0.0023
17	5.74349	0.000407189	0.0023
17	6.39979	0.000410915	0.0024
17	7.13108	0.000408016	0.0025
17	7.94594	0.000397372	0.0027
17	8.8539	0.000375407	0.0029
17	9.86562	0.000347833	0.0031
17	10.9929	0.000308442	0.0034
17	12.2491	0.000260897	0.0039
17	13.6488	0.000209831	0.0044
17	15.2084	0.00016883	0.0051
17	16.9462	0.000141786	0.0057
17	18.8826	0.000124179	0.0063
17	21.0403	0.000105722	0.0069
17	23.4446	8.70324e-05	0.0077
17	26.1235	7.01245e-05	0.0088
17	29.1086	5.25872e-05	0.0103
17	32.4348	3.64604e-05	0.0124
17	36.1411	2.25522e-05	0.016
17	40.2708	1.13717e-05	0.0225
17	44.8725	3.80316e-06	0.038
17	50.0	4.95395e-07	0.0965
18	0.001	0.0	0.0
18	0.00111427	1.39589e-06	0.0012
18	0.00124159	1.47067e-06	0.0012
18	0.00138347	1.54659e-06	0.0012
18	0.00154155	1.63623e-06	0.0012
18	0.0017177	1.7511e-06	0.0012
18	0.00191398	1.85513e-06	0.0012
18	0.00213269	1.96339e-06	0.0012
18	0.00237639	2.08988e-06	0.0012
18	0.00264793	2.25388e-06	0.0012
18	0.00295051	2.40016e-06	0.0012
18	0.00328766	2.55341e-06	0.0012
18	0.00366333	2.7298e-06	0.0012
18	0.00408194	2.95966e-06	0.0012
18	0.00454837	3.16604e-06	0.0012
18	0.0050681	3.38386e-06	0.0012
18	0.00564723	3.63156e-06	0.0012
18	0.00629252	3.9563e-06	0.0012
18	0.00701156	4.24959e-06	0.0012
18	0.00781276	4.56046e-06	0.0012
18	0.00870551	4.91168e-06	0.0012
18	0.00970027	5.37274e-06	0.0012
18	0.0108087	5.79014e-06	0.0012
18	0.0120438	6.23874e-06	0.0012
18	0.01342	6.7404e-06	0.0012
18	0.0149535	7.41063e-06	0.0012
18	0.0166622	8.01804e-06	0.0012
18	0.0185662	8.67249e-06	0.0012
18	0.0206877	9.39836e-06	0.0012
18	0.0230516	1.03704e-05	0.0012
18	0.0256857	1.12582e-05	0.0012
18	0.0286207	1.2226e-05	0.0012
18	0.0318912	1.32881e-05	0.0012
18	0.0355353	1.47007e-05	0.0012
18	0.0395959	1.5996e-05	0.0012
18	0.0441204	1.73998e-05	0.0012
18	0.049162	1.8931e-05	0.0012
18	0.0547796	2.09486e-05	0.0012
18	0.0610392	2.28059e-05	0.0012
18	0.068014	2.48027e-05	0.0012
18	0.0757858	2.69504e-05	0.0012
18	0.0844457	2.97991e-05	0.0012
18	0.0940952	3.24541e-05	0.0012
18	0.104847	3.53192e-05	0.0012
18	0.116828	3.83812e-05	0.0012
18	0.130178	4.24125e-05	0.0013
18	0.145053	4.61371e-05	0.0013
18	0.161628	5.01529e-05	0.0013
18	0.180097	5.44034e-05	0.0013
18	0.200676	5.98884e-05	0.0013
18	0.223607	6.49107e-05	0.0013
18	0.249158	7.02724e-05	0.0014
18	0.277629	7.56714e-05	0.0014
18	0.309353	8.24305e-05	0.0014
18	0.344702	8.84701e-05	0.0014
18	0.38409	9.48093e-05	0.0015
18	0.42798	0.000101678	0.0015
18	0.476884	0.000110172	0.0015
18	0.531377	0.000118078	0.0015
18	0.592096	0.000126181	0.0016
18	0.659754	0.000134106	0.0016
18	0.735143	0.000143927	0.0016
18	0.819146	0.000152915	0.0017
18	0.912748	0.000162233	0.0017
18	1.01705	0.00017089	0.0017
18	1.13326	0.000181786	0.0018
18	1.26276	0.000191937	0.0018
18	1.40705	0.000201885	0.0019
18	1.56783	0.000211051	0.0019
18	1.74699	0.000222416	0.0019
18	1.94661	0.000232355	0.002
18	2.16905	0.000242875	0.002
18	2.4169	0.000251504	0.0021
18	2.69307	0.000262227	0.0022
18	3.00081	0.000271565	0.0022
18	3.3437	0.000280404	0.0023
18	3.72578	0.000286325	0.0024
18	4.15152	0.000295175	0.0024
18	4.6259	0.000300689	0.0025
18	5.1545	0.000302513	0.0026
18	5.74349	0.000299852	0.0027
18	6.39979	0.000297028	0.0029
18	7.13108	0.000287699	0.003
18	7.94594	0.000275027	0.0032
18	8.8539	0.000254522	0.0035
18	9.86562	0.00023358	0.0038
18	10.9929	0.00020801	0.0042
18	12.2491	0.000183741	0.0046
18	13.6488	0.000162055	0.005
18	15.2084	0.000146777	0.0055
18	16.9462	0.000131373	0.0059
18	18.8826	0.000115186	0.0065
18	21.0403	9.76892e-05	0.0072
18	23.4446	8.1935e-05	0.008
18	26.1235	6.53678e-05	0.0091
18	29.1086	5.00144e-05	0.0105
18	32.4348	3.4442e-05	0.0129
18	36.1411	2.13322e-05	0.0164
18	40.2708	1.07116e-05	0.023
18	44.8725	3.59133e-06	0.0391
18	50.0	3.69646e-07	0.1092
19	0.001	0.0	0.0
19	0.00111427	1.14835e-06	0.0013
19	0.00124159	1.20973e-06	0.0013
19	0.00138347	1.27209e-06	0.0013
19	0.00154155	1.34584e-06	0.0013
19	0.0017177	1.44078e-06	0.0013
19	0.00191398	1.52616e-06	0.0013
19	0.00213269	1.6154e-06	0.0013
19	0.00237639	1.71949e-06	0.0013
19	0.00264793	1.85425e-06	0.0013
19	0.00295051	1.97455e-06	0.0013
19	0.00328766	2.101e-06	0.0013
19	0.00366333	2.2455e-06	0.0013
19	0.00408194	2.43519e-06	0.0013
19	0.00454837	2.60452e-06	0.0013
19	0.0050681	2.78391e-06	0.0013
19	0.00564723	2.98696e-06	0.0013
19	0.00629252	3.25403e-06	0.0013
19	0.00701156	3.49439e-06	0.0013
19	0.00781276	3.75017e-06	0.0013
19	0.00870551	4.03893e-06	0.0013
19	0.00970027	4.41749e-06	0.0013
19	0.0108087	4.76243e-06	0.0013
19	0.0120438	5.13329e-06	0.0013
19	0.01342	5.54738e-06	0.0013
19	0.0149535	6.09784e-06	0.0013
19	0.0166622	6.59932e-06	0.0013
19	0.0185662	7.14215e-06	0.0013
19	0.0206877	7.73929e-06	0.0013
19	0.0230516	8.53987e-06	0.0013
19	0.0256857	9.27174e-06	0.0013
19	0.0286207	1.00692e-05	0.0013
19	0.0318912	1.0945e-05	0.0013
19	0.0355353	1.21147e-05	0.0013
19	0.0395959	1.31988e-05	0.0013
19	0.0441204	1.43681e-05	0.0013
19	0.049162	1.56483e-05	0.0013
19	0.0547796	1.73237e-05	0.0013
19	0.0610392	1.88848e-05	0.0013
19	0.068014	2.05747e-05	0.0013
19	0.0757858	2.23894e-05	0.0013
19	0.0844457	2.48016e-05	0.0013
19	0.0940952	2.70332e-05	0.0013
19	0.104847	2.94801e-05	0.0013
19	0.116828	3.20584e-05	0.0014
19	0.130178	3.54655e-05	0.0014
19	0.145053	3.8659e-05	0.0014
19	0.161628	4.20932e-05	0.0014
19	0.180097	4.56855e-05	0.0014
19	0.200676	5.02964e-05	0.0014
19	0.223607	5.46038e-05	0.0015
19	0.249158	5.91611e-05	0.0015
19	0.277629	6.37491e-05	0.0015
19	0.309353	6.94745e-05	0.0015
19	0.344702	7.45572e-05	0.0016
19	0.38409	7.97591e-05	0.0016
19	0.42798	8.56081e-05	0.0016
19	0.476884	9.27823e-05	0.0016
19	0.531377	9.93999e-05	0.0017
19	0.592096	0.000106205	0.0017
19	0.659754	0.000112886	0.0017
19	0.735143	0.000121047	0.0018
19	0.819146	0.000128664	0.0018
19	0.912748	0.000136199	0.0019
19	1.01705	0.000143237	0.0019
19	1.13326	0.000151878	0.0019
19	1.26276	0.000159598	0.002
19	1.40705	0.000167806	0.002
19	1.56783	0.000174476	0.0021
19	1.74699	0.000183391	0.0022
19	1.94661	0.00019128	0.0022
19	2.16905	0.000198504	0.0023
19	2.4169	0.000204417	0.0023
19	2.69307	0.000212588	0.0024
19	3.00081	0.000218482	0.0025
19	3.3437	0.000223856	0.0026
19	3.72578	0.000226336	0.0027
19	4.15152	0.000230222	0.0028
19	4.6259	0.000231872	0.0029
19	5.1545	0.000231437	0.003
19	5.74349	0.000227444	0.0032
19	6.39979	0.000222606	0.0033
19	7.13108	0.000215267	0.0035
19	7.94594	0.000206517	0.0037
19	8.8539	0.000194074	0.004
19	9.86562	0.000183288	0.0043
19	10.9929	0.000171579	0.0046
19	12.2491	0.000160053	0.0049
19	13.6488	0.000148132	0.0053
19	15.2084	0.000135219	0.0057
19	16.9462	0.000121203	0.0062
19	18.8826	0.000106256	0.0068
19	21.0403	9.23079e-05	0.0074
19	23.4446	7.74281e-05	0.0082
19	26.1235	6.30116e-05	0.0093
19	29.1086	4.76444e-05	0.0108
19	32.4348	3.22199e-05	0.0132
19	36.1411	1.99678e-05	0.0169
19	40.2708	1.04416e-05	0.0236
19	44.8725	3.41119e-06	0.0406
19	50.0	3.57993e-07	0.1104
20	0.001	0.0	0.0
20	0.00111427	9.64794e-07	0.0014
20	0.00124159	1.01656e-06	0.0014
20	0.00138347	1.06896e-06	0.0014
20	0.00154155	1.1309e-06	0.0014
20	0.0017177	1.21041e-06	0.0014
20	0.00191398	1.28184e-06	0.0014
20	0.00213269	1.35667e-06	0.0014
20	0.00237639	1.44398e-06	0.0014
20	0.00264793	1.5566e-06	0.0014
20	0.00295051	1.65743e-06	0.0014
20	0.00328766	1.76294e-06	0.0014
20	0.00366333	1.88483e-06	0.0014
20	0.00408194	2.04383e-06	0.0014
20	0.00454837	2.18551e-06	0.0014
20	0.0050681	2.33545e-06	0.0014
20	0.00564723	2.50627e-06	0.0014
20	0.00629252	2.72983e-06	0.0014
20	0.00701156	2.92895e-06	0.0014
20	0.00781276	3.14394e-06	0.0014
20	0.00870551	3.38478e-06	0.0014
20	0.00970027	3.70141e-06	0.0014
20	0.0108087	3.98659e-06	0.0014
20	0.0120438	4.29595e-06	0.0014
20	0.01342	4.64033e-06	0.0014
20	0.0149535	5.09942e-06	0.0014
20	0.0166622	5.51473e-06	0.0014
20	0.0185662	5.96172e-06	0.0014
20	0.0206877	6.45803e-06	0.0014
20	0.0230516	7.12312e-06	0.0014
20	0.0256857	7.73116e-06	0.0014
20	0.0286207	8.39127e-06	0.0014
20	0.0318912	9.12042e-06	0.0014
20	0.0355353	1.00882e-05	0.0014
20	0.0395959	1.09814e-05	0.0014
20	0.0441204	1.19432e-05	0.0014
20	0.049162	1.29929e-05	0.0014
20	0.0547796	1.43963e-05	0.0014
20	0.0610392	1.56838e-05	0.0014
20	0.068014	1.70883e-05	0.0014
20	0.0757858	1.85924e-05	0.0014
20	0.0844457	2.05871e-05	0.0014
20	0.0940952	2.24414e-05	0.0014
20	0.104847	2.4454e-05	0.0015
20	0.116828	2.66045e-05	0.0015
20	0.130178	2.944e-05	0.0015
20	0.145053	3.2079e-05	0.0015
20	0.161628	3.48826e-05	0.0015
20	0.180097	3.7845e-05	0.0015
20	0.200676	4.1649e-05	0.0016
20	0.223607	4.52073e-05	0.0016
20	0.249158	4.8866e-05	0.0016
20	0.277629	5.2543e-05	0.0016
20	0.309353	5.72171e-05	0.0017
20	0.344702	6.12755e-05	0.0017
20	0.38409	6.56577e-05	0.0017
20	0.42798	7.02852e-05	0.0018
20	0.476884	7.62784e-05	0.0018
20	0.531377	8.16294e-05	0.0018
20	0.592096	8.72113e-05	0.0019
20	0.659754	9.27034e-05	0.0019
20	0.735143	9.93631e-05	0.002
20	0.819146	0.000105533	0.002
20	0.912748	0.000111826	0.002
20	1.01705	0.000117757	0.0021
20	1.13326	0.000125164	0.0021
20	1.26276	0.000131629	0.0022
20	1.40705	0.000138295	0.0023
20	1.56783	0.000144109	0.0023
20	1.74699	0.0001512	0.0024
20	1.94661	0.00015732	0.0024
20	2.16905	0.00016356	0.0025
20	2.4169	0.000168284	0.0026
20	2.69307	0.000174169	0.0027
20	3.00081	0.000179415	0.0027
20	3.3437	0.000182818	0.0028
20	3.72578	0.000185	0.003
20	4.15152	0.000188344	0.0031
20	4.6259	0.000188783	0.0032
20	5.1545	0.000188763	0.0033
20	5.74349	0.000186577	0.0035
20	6.39979	0.000184695	0.0037
20	7.13108	0.000181337	0.0038
20	7.94594	0.000176722	0.0041
20	8.8539	0.00017083	0.0043
20	9.86562	0.000164382	0.0045
20	10.9929	0.000156646	0.0048
20	12.2491	0.00014809	0.0051
20	13.6488	0.000136823	0.0055
20	15.2084	0.00012541	0.0059
20	16.9462	0.000113685	0.0064
20	18.8826	0.000101251	0.0069
20	21.0403	8.77887e-05	0.0076
20	23.4446	7.32987e-05	0.0085
20	26.1235	5.94466e-05	0.0095
20	29.1086	4.4246e-05	0.0112
20	32.4348	3.09465e-05	0.0135
20	36.1411	1.92297e-05	0.0172
20	40.2708	9.72507e-06	0.0243
20	44.8725	3.41037e-06	0.0407
20	50.0	3.2439e-07	0.1157
20	total	0.00630644	0.0015
