Segments	Energy	Value	Error
8	0.122003	0.0102025	0.0011
8	0.142351	0.0105586	0.0011
8	0.166093	0.0107388	0.001
8	0.193794	0.0111412	0.001
8	0.226116	0.0111372	0.001
8	0.263828	0.0110346	0.001
8	0.307829	0.0103912	0.001
8	0.35917	0.00995291	0.0011
8	0.419073	0.00966639	0.001
8	0.488966	0.00949547	0.001
8	0.570517	0.0153158	0.0009
8	0.665669	0.00877837	0.001
8	0.776691	0.00863265	0.001
8	0.906229	0.00852207	0.001
8	1.05737	0.00839449	0.001
8	1.23372	0.00827105	0.001
8	1.43948	0.00816023	0.001
8	1.67956	0.00805291	0.001
8	1.95969	0.00789557	0.001
8	2.28653	0.0077945	0.001
8	2.66788	0.00765751	0.001
8	3.11283	0.00750121	0.001
8	3.63199	0.00734676	0.0011
8	4.23774	0.00717213	0.0011
8	4.94452	0.00695517	0.0011
8	5.76918	0.00675381	0.0011
8	6.73138	0.00649057	0.0011
8	7.85405	0.00623438	0.0011
8	9.16396	0.00592176	0.0012
8	10.6923	0.0056292	0.0012
8	12.4756	0.00528339	0.0012
8	14.5563	0.00494617	0.0013
8	16.9841	0.00455042	0.0013
8	19.8167	0.00414865	0.0014
8	23.1218	0.00372489	0.0014
8	26.9781	0.00326658	0.0015
8	31.4775	0.00275017	0.0017
8	36.7274	0.00218511	0.0019
8	42.8529	0.0015662	0.0022
8	50.0	0.000707906	0.0033
9	1e-05	0.0	0.0
9	1.16678e-05	0.0	0.0
9	1.36138e-05	0.0	0.0
9	1.58843e-05	0.0	0.0
9	1.85336e-05	0.0	0.0
9	2.16246e-05	0.0	0.0
9	2.52312e-05	0.0	0.0
9	2.94393e-05	0.0	0.0
9	3.43493e-05	0.0	0.0
9	4.00781e-05	0.0	0.0
9	4.67624e-05	0.0	0.0
9	5.45616e-05	0.0	0.0
9	6.36614e-05	0.0	0.0
9	7.4279e-05	0.0	0.0
9	8.66674e-05	0.0	0.0
9	0.000101122	0.0	0.0
9	0.000117987	0.0	0.0
9	0.000137665	0.0	0.0
9	0.000160626	0.0	0.0
9	0.000187415	0.0	0.0
9	0.000218672	0.0	0.0
9	0.000255143	0.0	0.0
9	0.000297696	0.0	0.0
9	0.000347347	0.0	0.0
9	0.000405278	0.0	0.0
9	0.000472871	0.0	0.0
9	0.000551737	0.0	0.0
9	0.000643757	0.0	0.0
9	0.000751124	0.0	0.0
9	0.000876398	0.0	0.0
9	0.00102257	1.11017e-07	0.0093
9	0.00119311	9.49243e-07	0.0036
9	0.0013921	1.36349e-06	0.0036
9	0.00162428	1.89936e-06	0.0035
9	0.00189518	2.91244e-07	0.0037
9	0.00221126	4.21029e-07	0.0037
9	0.00258006	6.19584e-07	0.0037
9	0.00301036	9.17255e-07	0.0037
9	0.00351244	1.37767e-06	0.0037
9	0.00409825	2.07584e-06	0.0038
9	0.00478176	3.14661e-06	0.0038
9	0.00557927	4.8642e-06	0.0038
9	0.0065098	7.8357e-06	0.0037
9	0.00759551	1.11278e-05	0.0038
9	0.00886231	2.03836e-05	0.0035
9	0.0103404	2.63388e-05	0.0038
9	0.012065	3.96383e-05	0.0039
9	0.0140772	6.22019e-05	0.0039
9	0.016425	9.78215e-05	0.0038
9	0.0191644	0.000155659	0.0038
9	0.0223607	0.000248422	0.0036
9	0.02609	0.000401854	0.0034
9	0.0304414	0.000653663	0.0031
9	0.0355185	0.00107326	0.0027
9	0.0414423	0.00180193	0.0023
9	0.0483541	0.00293148	0.0019
9	0.0564187	0.00441234	0.0016
9	0.0658283	0.00595632	0.0014
9	0.0768073	0.00722581	0.0013
9	0.0896174	0.00825299	0.0012
9	0.104564	0.00901941	0.0012
9	0.122003	0.00959378	0.0011
9	0.142351	0.00995078	0.0011
9	0.166093	0.0101457	0.0011
9	0.193794	0.0105672	0.0011
9	0.226116	0.0105605	0.001
9	0.263828	0.0105038	0.001
9	0.307829	0.0099288	0.0011
9	0.35917	0.00953203	0.0011
9	0.419073	0.0092874	0.0011
9	0.488966	0.00914493	0.0011
9	0.570517	0.0149205	0.0009
9	0.665669	0.00848247	0.001
9	0.776691	0.00835759	0.001
9	0.906229	0.0082711	0.001
9	1.05737	0.00815944	0.001
9	1.23372	0.00806289	0.001
9	1.43948	0.00796739	0.001
9	1.67956	0.00788081	0.001
9	1.95969	0.00773493	0.001
9	2.28653	0.00765116	0.001
9	2.66788	0.00752645	0.001
9	3.11283	0.00737952	0.0011
9	3.63199	0.00723612	0.0011
9	4.23774	0.00706078	0.0011
9	4.94452	0.00685397	0.0011
9	5.76918	0.00664827	0.0011
9	6.73138	0.00638738	0.0011
9	7.85405	0.00613239	0.0011
9	9.16396	0.00581789	0.0012
9	10.6923	0.00552532	0.0012
9	12.4756	0.00517718	0.0012
9	14.5563	0.00483317	0.0013
9	16.9841	0.00443383	0.0013
9	19.8167	0.00402795	0.0014
9	23.1218	0.00359923	0.0015
9	26.9781	0.00313651	0.0016
9	31.4775	0.00262861	0.0017
9	36.7274	0.00209119	0.0019
9	42.8529	0.00150387	0.0023
9	50.0	0.000682173	0.0034
10	1e-05	0.0	0.0
10	1.16678e-05	0.0	0.0
10	1.36138e-05	0.0	0.0
10	1.58843e-05	0.0	0.0
10	1.85336e-05	0.0	0.0
10	2.16246e-05	0.0	0.0
10	2.52312e-05	0.0	0.0
10	2.94393e-05	0.0	0.0
10	3.43493e-05	0.0	0.0
10	4.00781e-05	0.0	0.0
10	4.67624e-05	0.0	0.0
10	5.45616e-05	0.0	0.0
10	6.36614e-05	0.0	0.0
10	7.4279e-05	0.0	0.0
10	8.66674e-05	0.0	0.0
10	0.000101122	0.0	0.0
10	0.000117987	0.0	0.0
10	0.000137665	0.0	0.0
10	0.000160626	0.0	0.0
10	0.000187415	0.0	0.0
10	0.000218672	0.0	0.0
10	0.000255143	0.0	0.0
10	0.000297696	0.0	0.0
10	0.000347347	0.0	0.0
10	0.000405278	0.0	0.0
10	0.000472871	0.0	0.0
10	0.000551737	0.0	0.0
10	0.000643757	0.0	0.0
10	0.000751124	0.0	0.0
10	0.000876398	0.0	0.0
10	0.00102257	9.51144e-08	0.0101
10	0.00119311	8.12602e-07	0.0039
10	0.0013921	1.15575e-06	0.0039
10	0.00162428	1.6235e-06	0.0038
10	0.00189518	2.45959e-07	0.004
10	0.00221126	3.60491e-07	0.004
10	0.00258006	5.28118e-07	0.004
10	0.00301036	7.79638e-07	0.004
10	0.00351244	1.17382e-06	0.0041
10	0.00409825	1.75915e-06	0.0041
10	0.00478176	2.6958e-06	0.0041
10	0.00557927	4.14473e-06	0.0041
10	0.0065098	6.64607e-06	0.004
10	0.00759551	9.39985e-06	0.0042
10	0.00886231	1.71523e-05	0.0039
10	0.0103404	2.22383e-05	0.0042
10	0.012065	3.37502e-05	0.0042
10	0.0140772	5.29493e-05	0.0042
10	0.016425	8.34435e-05	0.0042
10	0.0191644	0.00013235	0.0041
10	0.0223607	0.000212916	0.0039
10	0.02609	0.000342257	0.0037
10	0.0304414	0.000557437	0.0033
10	0.0355185	0.000917709	0.0029
10	0.0414423	0.00153897	0.0025
10	0.0483541	0.00254138	0.002
10	0.0564187	0.00386016	0.0017
10	0.0658283	0.00528711	0.0015
10	0.0768073	0.0064968	0.0014
10	0.0896174	0.00748686	0.0013
10	0.104564	0.00823332	0.0012
10	0.122003	0.00878714	0.0012
10	0.142351	0.00916165	0.0011
10	0.166093	0.00932678	0.0011
10	0.193794	0.00976123	0.0011
10	0.226116	0.00979676	0.0011
10	0.263828	0.00976816	0.0011
10	0.307829	0.00928137	0.0011
10	0.35917	0.00891623	0.0011
10	0.419073	0.00872534	0.0011
10	0.488966	0.00861763	0.0011
10	0.570517	0.0142178	0.001
10	0.665669	0.00802053	0.0011
10	0.776691	0.00790911	0.0011
10	0.906229	0.00783961	0.0011
10	1.05737	0.00775154	0.0011
10	1.23372	0.00768651	0.001
10	1.43948	0.00760764	0.001
10	1.67956	0.00754184	0.0011
10	1.95969	0.00742173	0.0011
10	2.28653	0.00735224	0.0011
10	2.66788	0.00724058	0.0011
10	3.11283	0.00710655	0.0011
10	3.63199	0.00697818	0.0011
10	4.23774	0.00680905	0.0011
10	4.94452	0.00661505	0.0011
10	5.76918	0.00641741	0.0011
10	6.73138	0.0061634	0.0011
10	7.85405	0.00591639	0.0012
10	9.16396	0.00560855	0.0012
10	10.6923	0.00531782	0.0012
10	12.4756	0.00497572	0.0013
10	14.5563	0.00463829	0.0013
10	16.9841	0.00424659	0.0014
10	19.8167	0.00384707	0.0014
10	23.1218	0.00342656	0.0015
10	26.9781	0.00297704	0.0016
10	31.4775	0.00249494	0.0018
10	36.7274	0.00199419	0.002
10	42.8529	0.00144133	0.0023
10	50.0	0.000656803	0.0035
11	1e-05	0.0	0.0
11	1.16678e-05	0.0	0.0
11	1.36138e-05	0.0	0.0
11	1.58843e-05	0.0	0.0
11	1.85336e-05	0.0	0.0
11	2.16246e-05	0.0	0.0
11	2.52312e-05	0.0	0.0
11	2.94393e-05	0.0	0.0
11	3.43493e-05	0.0	0.0
11	4.00781e-05	0.0	0.0
11	4.67624e-05	0.0	0.0
11	5.45616e-05	0.0	0.0
11	6.36614e-05	0.0	0.0
11	7.4279e-05	0.0	0.0
11	8.66674e-05	0.0	0.0
11	0.000101122	0.0	0.0
11	0.000117987	0.0	0.0
11	0.000137665	0.0	0.0
11	0.000160626	0.0	0.0
11	0.000187415	0.0	0.0
11	0.000218672	0.0	0.0
11	0.000255143	0.0	0.0
11	0.000297696	0.0	0.0
11	0.000347347	0.0	0.0
11	0.000405278	0.0	0.0
11	0.000472871	0.0	0.0
11	0.000551737	0.0	0.0
11	0.000643757	0.0	0.0
11	0.000751124	0.0	0.0
11	0.000876398	0.0	0.0
11	0.00102257	7.7148e-08	0.0112
11	0.00119311	6.76884e-07	0.0043
11	0.0013921	9.62127e-07	0.0043
11	0.00162428	1.34654e-06	0.0041
11	0.00189518	2.05316e-07	0.0043
11	0.00221126	2.98435e-07	0.0044
11	0.00258006	4.39954e-07	0.0044
11	0.00301036	6.48329e-07	0.0044
11	0.00351244	9.67672e-07	0.0045
11	0.00409825	1.45435e-06	0.0045
11	0.00478176	2.21783e-06	0.0045
11	0.00557927	3.43714e-06	0.0045
11	0.0065098	5.51953e-06	0.0044
11	0.00759551	7.75619e-06	0.0046
11	0.00886231	1.41987e-05	0.0042
11	0.0103404	1.85318e-05	0.0046
11	0.012065	2.7975e-05	0.0046
11	0.0140772	4.38708e-05	0.0046
11	0.016425	6.86399e-05	0.0046
11	0.0191644	0.000109825	0.0045
11	0.0223607	0.000174959	0.0043
11	0.02609	0.000281213	0.0041
11	0.0304414	0.000456772	0.0037
11	0.0355185	0.0007601	0.0032
11	0.0414423	0.00129424	0.0027
11	0.0483541	0.00214322	0.0022
11	0.0564187	0.00330661	0.0019
11	0.0658283	0.00458484	0.0016
11	0.0768073	0.00570639	0.0015
11	0.0896174	0.00664459	0.0014
11	0.104564	0.0073273	0.0013
11	0.122003	0.00789155	0.0012
11	0.142351	0.00821893	0.0012
11	0.166093	0.00841144	0.0012
11	0.193794	0.00882844	0.0012
11	0.226116	0.00888177	0.0011
11	0.263828	0.00889291	0.0011
11	0.307829	0.00849113	0.0012
11	0.35917	0.00818215	0.0012
11	0.419073	0.00803594	0.0012
11	0.488966	0.00795701	0.0011
11	0.570517	0.0133321	0.001
11	0.665669	0.00742403	0.0011
11	0.776691	0.00734277	0.0011
11	0.906229	0.00728967	0.0011
11	1.05737	0.00722493	0.0011
11	1.23372	0.00718003	0.0011
11	1.43948	0.00713083	0.0011
11	1.67956	0.00708938	0.0011
11	1.95969	0.00699088	0.0011
11	2.28653	0.0069347	0.0011
11	2.66788	0.00683874	0.0011
11	3.11283	0.0067217	0.0011
11	3.63199	0.00660908	0.0011
11	4.23774	0.00645213	0.0011
11	4.94452	0.00627544	0.0011
11	5.76918	0.00608638	0.0012
11	6.73138	0.00585353	0.0012
11	7.85405	0.00561529	0.0012
11	9.16396	0.00531958	0.0012
11	10.6923	0.00503918	0.0013
11	12.4756	0.00471143	0.0013
11	14.5563	0.00438854	0.0013
11	16.9841	0.00400908	0.0014
11	19.8167	0.00362803	0.0015
11	23.1218	0.00322636	0.0016
11	26.9781	0.0028044	0.0017
11	31.4775	0.00235554	0.0018
11	36.7274	0.00189337	0.002
11	42.8529	0.00137745	0.0024
11	50.0	0.000631689	0.0035
12	1e-05	0.0	0.0
12	1.16678e-05	0.0	0.0
12	1.36138e-05	0.0	0.0
12	1.58843e-05	0.0	0.0
12	1.85336e-05	0.0	0.0
12	2.16246e-05	0.0	0.0
12	2.52312e-05	0.0	0.0
12	2.94393e-05	0.0	0.0
12	3.43493e-05	0.0	0.0
12	4.00781e-05	0.0	0.0
12	4.67624e-05	0.0	0.0
12	5.45616e-05	0.0	0.0
12	6.36614e-05	0.0	0.0
12	7.4279e-05	0.0	0.0
12	8.66674e-05	0.0	0.0
12	0.000101122	0.0	0.0
12	0.000117987	0.0	0.0
12	0.000137665	0.0	0.0
12	0.000160626	0.0	0.0
12	0.000187415	0.0	0.0
12	0.000218672	0.0	0.0
12	0.000255143	0.0	0.0
12	0.000297696	0.0	0.0
12	0.000347347	0.0	0.0
12	0.000405278	0.0	0.0
12	0.000472871	0.0	0.0
12	0.000551737	0.0	0.0
12	0.000643757	0.0	0.0
12	0.000751124	0.0	0.0
12	0.000876398	0.0	0.0
12	0.00102257	6.39033e-08	0.0124
12	0.00119311	5.4004e-07	0.0048
12	0.0013921	7.77554e-07	0.0048
12	0.00162428	1.08471e-06	0.0046
12	0.00189518	1.64992e-07	0.0048
12	0.00221126	2.42835e-07	0.0048
12	0.00258006	3.54076e-07	0.0049
12	0.00301036	5.23787e-07	0.0049
12	0.00351244	7.84202e-07	0.005
12	0.00409825	1.17924e-06	0.005
12	0.00478176	1.78081e-06	0.005
12	0.00557927	2.80223e-06	0.005
12	0.0065098	4.4947e-06	0.0049
12	0.00759551	6.29571e-06	0.0051
12	0.00886231	1.1487e-05	0.0047
12	0.0103404	1.49087e-05	0.0051
12	0.012065	2.27854e-05	0.0052
12	0.0140772	3.54484e-05	0.0052
12	0.016425	5.61083e-05	0.0051
12	0.0191644	8.75576e-05	0.005
12	0.0223607	0.0001417	0.0048
12	0.02609	0.000227166	0.0045
12	0.0304414	0.000368488	0.0041
12	0.0355185	0.000622411	0.0036
12	0.0414423	0.00105574	0.003
12	0.0483541	0.00176331	0.0025
12	0.0564187	0.0027755	0.002
12	0.0658283	0.00388748	0.0018
12	0.0768073	0.00490129	0.0016
12	0.0896174	0.00575511	0.0015
12	0.104564	0.00640491	0.0014
12	0.122003	0.0069294	0.0013
12	0.142351	0.007267	0.0013
12	0.166093	0.0074412	0.0013
12	0.193794	0.00785273	0.0012
12	0.226116	0.00793505	0.0012
12	0.263828	0.0079661	0.0012
12	0.307829	0.0076479	0.0012
12	0.35917	0.00738506	0.0012
12	0.419073	0.0072708	0.0012
12	0.488966	0.00722718	0.0012
12	0.570517	0.0123307	0.001
12	0.665669	0.00675953	0.0012
12	0.776691	0.00671157	0.0012
12	0.906229	0.00667451	0.0011
12	1.05737	0.00662865	0.0011
12	1.23372	0.0066102	0.0011
12	1.43948	0.00657795	0.0011
12	1.67956	0.00655946	0.0011
12	1.95969	0.00648405	0.0011
12	2.28653	0.00644167	0.0011
12	2.66788	0.00636502	0.0011
12	3.11283	0.00626753	0.0011
12	3.63199	0.006167	0.0011
12	4.23774	0.00602985	0.0012
12	4.94452	0.00586831	0.0012
12	5.76918	0.00570101	0.0012
12	6.73138	0.00548547	0.0012
12	7.85405	0.00525904	0.0012
12	9.16396	0.00498414	0.0013
12	10.6923	0.00472039	0.0013
12	12.4756	0.00441175	0.0013
12	14.5563	0.00410699	0.0014
12	16.9841	0.00374899	0.0014
12	19.8167	0.0033906	0.0015
12	23.1218	0.00301652	0.0016
12	26.9781	0.00262838	0.0017
12	31.4775	0.00221786	0.0019
12	36.7274	0.0017937	0.0021
12	42.8529	0.00131292	0.0024
12	50.0	0.000605851	0.0036
13	1e-05	0.0	0.0
13	1.16678e-05	0.0	0.0
13	1.36138e-05	0.0	0.0
13	1.58843e-05	0.0	0.0
13	1.85336e-05	0.0	0.0
13	2.16246e-05	0.0	0.0
13	2.52312e-05	0.0	0.0
13	2.94393e-05	0.0	0.0
13	3.43493e-05	0.0	0.0
13	4.00781e-05	0.0	0.0
13	4.67624e-05	0.0	0.0
13	5.45616e-05	0.0	0.0
13	6.36614e-05	0.0	0.0
13	7.4279e-05	0.0	0.0
13	8.66674e-05	0.0	0.0
13	0.000101122	0.0	0.0
13	0.000117987	0.0	0.0
13	0.000137665	0.0	0.0
13	0.000160626	0.0	0.0
13	0.000187415	0.0	0.0
13	0.000218672	0.0	0.0
13	0.000255143	0.0	0.0
13	0.000297696	0.0	0.0
13	0.000347347	0.0	0.0
13	0.000405278	0.0	0.0
13	0.000472871	0.0	0.0
13	0.000551737	0.0	0.0
13	0.000643757	0.0	0.0
13	0.000751124	0.0	0.0
13	0.000876398	0.0	0.0
13	0.00102257	5.0406e-08	0.0139
13	0.00119311	4.32869e-07	0.0053
13	0.0013921	6.17741e-07	0.0053
13	0.00162428	8.71322e-07	0.0052
13	0.00189518	1.31243e-07	0.0054
13	0.00221126	1.91069e-07	0.0055
13	0.00258006	2.78957e-07	0.0055
13	0.00301036	4.14547e-07	0.0055
13	0.00351244	6.23074e-07	0.0056
13	0.00409825	9.36308e-07	0.0056
13	0.00478176	1.45192e-06	0.0056
13	0.00557927	2.18758e-06	0.0056
13	0.0065098	3.54602e-06	0.0055
13	0.00759551	5.01048e-06	0.0057
13	0.00886231	9.20781e-06	0.0052
13	0.0103404	1.17998e-05	0.0057
13	0.012065	1.79092e-05	0.0058
13	0.0140772	2.80348e-05	0.0058
13	0.016425	4.43164e-05	0.0057
13	0.0191644	6.97338e-05	0.0056
13	0.0223607	0.000111016	0.0054
13	0.02609	0.000178476	0.0051
13	0.0304414	0.000293644	0.0046
13	0.0355185	0.00049411	0.004
13	0.0414423	0.000845041	0.0034
13	0.0483541	0.00142572	0.0027
13	0.0564187	0.00226915	0.0023
13	0.0658283	0.00323257	0.0019
13	0.0768073	0.00414208	0.0017
13	0.0896174	0.00490587	0.0016
13	0.104564	0.00550099	0.0015
13	0.122003	0.00599041	0.0014
13	0.142351	0.00629869	0.0014
13	0.166093	0.00649145	0.0014
13	0.193794	0.0068587	0.0013
13	0.226116	0.00698294	0.0013
13	0.263828	0.00703669	0.0013
13	0.307829	0.00678602	0.0013
13	0.35917	0.00656423	0.0013
13	0.419073	0.00649113	0.0013
13	0.488966	0.00648051	0.0013
13	0.570517	0.0112855	0.0011
13	0.665669	0.00607278	0.0012
13	0.776691	0.00604468	0.0012
13	0.906229	0.00602999	0.0012
13	1.05737	0.00600853	0.0012
13	1.23372	0.00601065	0.0012
13	1.43948	0.00599793	0.0012
13	1.67956	0.00599649	0.0012
13	1.95969	0.00593992	0.0012
13	2.28653	0.00591467	0.0012
13	2.66788	0.00585842	0.0012
13	3.11283	0.00577734	0.0012
13	3.63199	0.00569475	0.0012
13	4.23774	0.00557875	0.0012
13	4.94452	0.00543331	0.0012
13	5.76918	0.0052845	0.0012
13	6.73138	0.005091	0.0013
13	7.85405	0.00488275	0.0013
13	9.16396	0.00462755	0.0013
13	10.6923	0.00438669	0.0013
13	12.4756	0.00409634	0.0014
13	14.5563	0.00381211	0.0014
13	16.9841	0.00348175	0.0015
13	19.8167	0.0031534	0.0016
13	23.1218	0.00280837	0.0017
13	26.9781	0.00245605	0.0018
13	31.4775	0.0020821	0.0019
13	36.7274	0.00169315	0.0021
13	42.8529	0.00124857	0.0025
13	50.0	0.00058078	0.0037
14	1e-05	0.0	0.0
14	1.16678e-05	0.0	0.0
14	1.36138e-05	0.0	0.0
14	1.58843e-05	0.0	0.0
14	1.85336e-05	0.0	0.0
14	2.16246e-05	0.0	0.0
14	2.52312e-05	0.0	0.0
14	2.94393e-05	0.0	0.0
14	3.43493e-05	0.0	0.0
14	4.00781e-05	0.0	0.0
14	4.67624e-05	0.0	0.0
14	5.45616e-05	0.0	0.0
14	6.36614e-05	0.0	0.0
14	7.4279e-05	0.0	0.0
14	8.66674e-05	0.0	0.0
14	0.000101122	0.0	0.0
14	0.000117987	0.0	0.0
14	0.000137665	0.0	0.0
14	0.000160626	0.0	0.0
14	0.000187415	0.0	0.0
14	0.000218672	0.0	0.0
14	0.000255143	0.0	0.0
14	0.000297696	0.0	0.0
14	0.000347347	0.0	0.0
14	0.000405278	0.0	0.0
14	0.000472871	0.0	0.0
14	0.000551737	0.0	0.0
14	0.000643757	0.0	0.0
14	0.000751124	0.0	0.0
14	0.000876398	0.0	0.0
14	0.00102257	3.8756e-08	0.0157
14	0.00119311	3.34463e-07	0.0061
14	0.0013921	4.77884e-07	0.0061
14	0.00162428	6.78737e-07	0.0059
14	0.00189518	1.01865e-07	0.0062
14	0.00221126	1.48242e-07	0.0062
14	0.00258006	2.17774e-07	0.0062
14	0.00301036	3.19007e-07	0.0063
14	0.00351244	4.81921e-07	0.0063
14	0.00409825	7.26483e-07	0.0064
14	0.00478176	1.10858e-06	0.0064
14	0.00557927	1.70699e-06	0.0064
14	0.0065098	2.75736e-06	0.0063
14	0.00759551	3.89109e-06	0.0065
14	0.00886231	7.12235e-06	0.006
14	0.0103404	9.18601e-06	0.0065
14	0.012065	1.40389e-05	0.0066
14	0.0140772	2.17325e-05	0.0066
14	0.016425	3.44529e-05	0.0065
14	0.0191644	5.43793e-05	0.0064
14	0.0223607	8.68381e-05	0.0062
14	0.02609	0.000139846	0.0058
14	0.0304414	0.000227153	0.0053
14	0.0355185	0.000384805	0.0046
14	0.0414423	0.000660803	0.0038
14	0.0483541	0.00113748	0.0031
14	0.0564187	0.0018319	0.0025
14	0.0658283	0.00265157	0.0021
14	0.0768073	0.00344437	0.0019
14	0.0896174	0.00412043	0.0017
14	0.104564	0.00465907	0.0016
14	0.122003	0.00510268	0.0016
14	0.142351	0.00539291	0.0015
14	0.166093	0.00559628	0.0015
14	0.193794	0.00592256	0.0014
14	0.226116	0.00605751	0.0014
14	0.263828	0.0061277	0.0014
14	0.307829	0.00594523	0.0014
14	0.35917	0.00577133	0.0014
14	0.419073	0.00573292	0.0014
14	0.488966	0.00573241	0.0014
14	0.570517	0.0102179	0.0011
14	0.665669	0.00539689	0.0013
14	0.776691	0.00539186	0.0013
14	0.906229	0.00539527	0.0013
14	1.05737	0.0053949	0.0013
14	1.23372	0.00541254	0.0013
14	1.43948	0.00541384	0.0012
14	1.67956	0.00543037	0.0012
14	1.95969	0.00539093	0.0012
14	2.28653	0.00538621	0.0012
14	2.66788	0.0053461	0.0012
14	3.11283	0.0052873	0.0012
14	3.63199	0.00522015	0.0012
14	4.23774	0.00512016	0.0013
14	4.94452	0.00499785	0.0013
14	5.76918	0.00486234	0.0013
14	6.73138	0.00469396	0.0013
14	7.85405	0.00450461	0.0013
14	9.16396	0.00427185	0.0014
14	10.6923	0.00405595	0.0014
14	12.4756	0.0037838	0.0014
14	14.5563	0.00352486	0.0015
14	16.9841	0.00322195	0.0016
14	19.8167	0.00292426	0.0016
14	23.1218	0.0026117	0.0017
14	26.9781	0.00229151	0.0018
14	31.4775	0.0019513	0.002
14	36.7274	0.00159451	0.0022
14	42.8529	0.0011838	0.0026
14	50.0	0.0005555	0.0038
15	1e-05	0.0	0.0
15	1.16678e-05	0.0	0.0
15	1.36138e-05	0.0	0.0
15	1.58843e-05	0.0	0.0
15	1.85336e-05	0.0	0.0
15	2.16246e-05	0.0	0.0
15	2.52312e-05	0.0	0.0
15	2.94393e-05	0.0	0.0
15	3.43493e-05	0.0	0.0
15	4.00781e-05	0.0	0.0
15	4.67624e-05	0.0	0.0
15	5.45616e-05	0.0	0.0
15	6.36614e-05	0.0	0.0
15	7.4279e-05	0.0	0.0
15	8.66674e-05	0.0	0.0
15	0.000101122	0.0	0.0
15	0.000117987	0.0	0.0
15	0.000137665	0.0	0.0
15	0.000160626	0.0	0.0
15	0.000187415	0.0	0.0
15	0.000218672	0.0	0.0
15	0.000255143	0.0	0.0
15	0.000297696	0.0	0.0
15	0.000347347	0.0	0.0
15	0.000405278	0.0	0.0
15	0.000472871	0.0	0.0
15	0.000551737	0.0	0.0
15	0.000643757	0.0	0.0
15	0.000751124	0.0	0.0
15	0.000876398	0.0	0.0
15	0.00102257	2.98334e-08	0.018
15	0.00119311	2.55303e-07	0.0069
15	0.0013921	3.67276e-07	0.007
15	0.00162428	5.22378e-07	0.0067
15	0.00189518	7.74316e-08	0.007
15	0.00221126	1.13694e-07	0.0071
15	0.00258006	1.68048e-07	0.0071
15	0.00301036	2.4873e-07	0.0072
15	0.00351244	3.6497e-07	0.0073
15	0.00409825	5.48851e-07	0.0073
15	0.00478176	8.44808e-07	0.0073
15	0.00557927	1.30719e-06	0.0073
15	0.0065098	2.09231e-06	0.0072
15	0.00759551	2.97951e-06	0.0074
15	0.00886231	5.41033e-06	0.0068
15	0.0103404	7.04529e-06	0.0074
15	0.012065	1.05077e-05	0.0075
15	0.0140772	1.64416e-05	0.0076
15	0.016425	2.63905e-05	0.0075
15	0.0191644	4.1839e-05	0.0073
15	0.0223607	6.59558e-05	0.0071
15	0.02609	0.000106016	0.0067
15	0.0304414	0.00017195	0.0061
15	0.0355185	0.0002928	0.0053
15	0.0414423	0.000509706	0.0044
15	0.0483541	0.000892477	0.0035
15	0.0564187	0.00145337	0.0029
15	0.0658283	0.00214118	0.0024
15	0.0768073	0.00281854	0.0021
15	0.0896174	0.0034022	0.0019
15	0.104564	0.00388309	0.0018
15	0.122003	0.00428584	0.0017
15	0.142351	0.00456554	0.0016
15	0.166093	0.00474765	0.0016
15	0.193794	0.00506629	0.0015
15	0.226116	0.0051984	0.0015
15	0.263828	0.00529273	0.0015
15	0.307829	0.00516021	0.0015
15	0.35917	0.00502565	0.0015
15	0.419073	0.005016	0.0015
15	0.488966	0.00504136	0.0014
15	0.570517	0.00919614	0.0012
15	0.665669	0.00476076	0.0014
15	0.776691	0.0047713	0.0014
15	0.906229	0.0047899	0.0014
15	1.05737	0.00480808	0.0013
15	1.23372	0.00483727	0.0013
15	1.43948	0.00485756	0.0013
15	1.67956	0.0048857	0.0013
15	1.95969	0.00486342	0.0013
15	2.28653	0.00487067	0.0013
15	2.66788	0.00484892	0.0013
15	3.11283	0.00481025	0.0013
15	3.63199	0.00476444	0.0013
15	4.23774	0.00467362	0.0013
15	4.94452	0.00457227	0.0013
15	5.76918	0.00445484	0.0013
15	6.73138	0.00430853	0.0014
15	7.85405	0.00414127	0.0014
15	9.16396	0.00393014	0.0014
15	10.6923	0.00373505	0.0015
15	12.4756	0.00348836	0.0015
15	14.5563	0.00325416	0.0016
15	16.9841	0.00298099	0.0016
15	19.8167	0.0027069	0.0017
15	23.1218	0.00242594	0.0018
15	26.9781	0.002136	0.0019
15	31.4775	0.0018273	0.0021
15	36.7274	0.00150017	0.0023
15	42.8529	0.00112111	0.0026
15	50.0	0.000530271	0.0039
16	1e-05	0.0	0.0
16	1.16678e-05	0.0	0.0
16	1.36138e-05	0.0	0.0
16	1.58843e-05	0.0	0.0
16	1.85336e-05	0.0	0.0
16	2.16246e-05	0.0	0.0
16	2.52312e-05	0.0	0.0
16	2.94393e-05	0.0	0.0
16	3.43493e-05	0.0	0.0
16	4.00781e-05	0.0	0.0
16	4.67624e-05	0.0	0.0
16	5.45616e-05	0.0	0.0
16	6.36614e-05	0.0	0.0
16	7.4279e-05	0.0	0.0
16	8.66674e-05	0.0	0.0
16	0.000101122	0.0	0.0
16	0.000117987	0.0	0.0
16	0.000137665	0.0	0.0
16	0.000160626	0.0	0.0
16	0.000187415	0.0	0.0
16	0.000218672	0.0	0.0
