X	Y	Value
-211.5	193.5	6.68716
-207	193.5	5.3362
-202.5	193.5	6.50863
-198	193.5	6.03365
-193.5	193.5	5.99434
-189	193.5	7.05022
-184.5	193.5	6.69175
-175.5	193.5	7.07678
-171	193.5	7.4636
-166.5	193.5	8.31433
-162	193.5	7.90073
-157.5	193.5	8.12123
-153	193.5	7.58541
-148.5	193.5	7.5899
-144	193.5	7.47905
-139.5	193.5	7.60073
-130.5	193.5	13.0153
-126	193.5	11.2594
-121.5	193.5	11.8046
-117	193.5	13.9854
-112.5	193.5	16.8036
-108	193.5	22.2469
-103.5	193.5	25.6083
-99	193.5	28.3775
-94.5	193.5	35.2315
-90	193.5	43.3261
-85.5	193.5	50.437
-81	193.5	53.5819
-76.5	193.5	65.8144
-72	193.5	77.6678
-67.5	193.5	100.205
-63	193.5	124.598
-58.5	193.5	148.455
-54	193.5	179.904
-49.5	193.5	226.483
-45	193.5	281.572
-40.5	193.5	350.636
-36	193.5	452.407
-31.5	193.5	599.126
-27	193.5	766.088
-22.5	193.5	964.729
-18	193.5	1212.87
-13.5	193.5	1482.11
-9	193.5	1457.77
-4.5	193.5	1281.21
0	193.5	1152.54
4.5	193.5	1084.52
9	193.5	1056.15
13.5	193.5	906.808
18	193.5	859.759
22.5	193.5	844.831
27	193.5	843.506
31.5	193.5	815.383
36	193.5	778.996
40.5	193.5	741.901
45	193.5	726.846
49.5	193.5	708.731
54	193.5	652.052
58.5	193.5	629.822
63	193.5	584.019
67.5	193.5	554.012
72	193.5	512.001
76.5	193.5	441.046
81	193.5	403.774
85.5	193.5	342.952
90	193.5	317.148
94.5	193.5	285.192
99	193.5	237.845
103.5	193.5	210.253
108	193.5	176.488
112.5	193.5	151.084
117	193.5	130.919
121.5	193.5	108.757
126	193.5	93.8678
130.5	193.5	70.7954
135	193.5	54.9898
139.5	193.5	56.9162
144	193.5	63.6449
148.5	193.5	62.4463
153	193.5	65.3135
157.5	193.5	63.9797
162	193.5	64.6248
166.5	193.5	59.2648
171	193.5	59.8536
175.5	193.5	55.2536
180	193.5	52.837
184.5	193.5	50.3768
189	193.5	48.0802
193.5	193.5	42.8659
198	193.5	40.5064
202.5	193.5	36.5776
207	193.5	37.0306
211.5	193.5	34.0263
216	193.5	31.6796
220.5	193.5	32.9243
225	193.5	27.0806
229.5	193.5	29.8585
234	193.5	25.3326
238.5	193.5	25.8274
243	193.5	28.3358
247.5	193.5	26.1534
252	193.5	23.7844
256.5	193.5	17.863
261	193.5	19.0534
265.5	193.5	22.3447
270	193.5	17.1776
274.5	193.5	15.8569
279	193.5	14.2654
283.5	193.5	12.5126
288	193.5	13.5621
292.5	193.5	13.6247
297	193.5	12.9551
301.5	193.5	12.3256
306	193.5	11.9807
310.5	193.5	11.5009
315	193.5	15.5392
319.5	193.5	10.6106
324	193.5	10.3363
328.5	193.5	10.9269
333	193.5	9.79716
337.5	193.5	9.95353
342	193.5	10.4692
346.5	193.5	9.61316
351	193.5	8.73932
355.5	193.5	6.27719
360	193.5	4.01284
364.5	193.5	2.67236
369	193.5	1.76179
373.5	193.5	1.19764
378	193.5	0.854539
382.5	193.5	0.584275
387	193.5	0.354853
391.5	193.5	0.229552
396	193.5	0.131907
400.5	193.5	0.0951714
405	193.5	0.100495
409.5	193.5	0.100994
414	193.5	0.0984456
418.5	193.5	0.0931626
423	193.5	0.0867708
427.5	193.5	0.0725358
432	193.5	0.0686676
436.5	193.5	0.0705366
441	193.5	0.0626736
445.5	193.5	0.0640326
-450	198	0.023802
-445.5	198	0.0231222
-441	198	0.0237162
-436.5	198	0.0209694
-427.5	198	0.0313638
-423	198	0.0336552
-418.5	198	0.0312144
-414	198	0.0308868
-409.5	198	0.0272112
-405	198	0.0270708
-400.5	198	0.0400812
-396	198	0.0792468
-391.5	198	0.115336
-387	198	0.152319
-382.5	198	0.294732
-378	198	0.467331
-373.5	198	0.649427
-369	198	0.994306
-364.5	198	1.37203
-360	198	1.97918
-355.5	198	2.96042
-351	198	3.16795
-346.5	198	3.20908
-342	198	4.24168
-337.5	198	4.04661
-333	198	3.8855
-328.5	198	3.57161
-324	198	4.06537
-319.5	198	3.63149
-315	198	3.48241
-310.5	198	3.4866
-306	198	4.27554
-301.5	198	5.19724
-297	198	4.61441
-292.5	198	3.77854
-288	198	3.84987
-283.5	198	3.5938
-279	198	3.60223
-274.5	198	4.03807
-270	198	3.83423
-265.5	198	4.71388
-261	198	4.21284
-256.5	198	4.26503
-252	198	4.90427
-247.5	198	4.85033
-243	198	4.66035
-238.5	198	5.14894
-234	198	5.05783
-229.5	198	5.44965
-225	198	7.78909
-220.5	198	6.86285
-216	198	4.81757
-211.5	198	5.44934
-207	198	6.59103
-202.5	198	6.62731
-198	198	6.58258
-193.5	198	6.26314
-189	198	6.29816
-184.5	198	6.77744
-180	198	6.58398
-175.5	198	7.62395
-171	198	7.03818
-166.5	198	7.74736
-162	198	8.05246
-157.5	198	7.45429
-153	198	10.5363
-148.5	198	8.86082
-144	198	8.15642
-139.5	198	9.17629
-126	198	11.5748
-121.5	198	11.7972
-117	198	11.7098
-112.5	198	14.198
-108	198	17.0942
-103.5	198	18.1157
-99	198	20.9882
-94.5	198	25.3486
-90	198	28.3552
-85.5	198	32.9473
-81	198	40.2189
-76.5	198	46.6442
-72	198	52.542
-67.5	198	62.2952
-63	198	79.5582
-58.5	198	95.7352
-54	198	115.162
-49.5	198	143.489
-45	198	182.811
-40.5	198	228.582
-36	198	283.901
-31.5	198	367.365
-27	198	474.811
-22.5	198	556.172
-18	198	684.288
-13.5	198	801.47
-9	198	807.287
-4.5	198	737.098
0	198	688.904
4.5	198	664.639
9	198	662.818
13.5	198	559.771
18	198	528.457
22.5	198	513.461
27	198	501.671
31.5	198	481.662
36	198	471.232
40.5	198	460.484
45	198	436.216
49.5	198	425.674
54	198	400.052
58.5	198	376.776
63	198	363.223
67.5	198	330.284
72	198	313.201
76.5	198	280.728
81	198	246.401
85.5	198	218.593
90	198	193.314
94.5	198	177.204
99	198	147.054
103.5	198	130.247
108	198	115.627
112.5	198	97.2206
117	198	79.1619
121.5	198	71.5427
126	198	57.9443
130.5	198	48.9287
135	198	47.5171
139.5	198	64.73
144	198	55.0964
148.5	198	56.1562
153	198	57.4239
157.5	198	59.405
162	198	60.8216
166.5	198	58.8241
171	198	53.9281
175.5	198	54.2988
180	198	49.9634
184.5	198	49.6969
189	198	50.2282
193.5	198	44.1192
198	198	38.8775
202.5	198	38.7125
207	198	35.2789
211.5	198	39.7229
216	198	33.2028
220.5	198	31.1426
225	198	27.305
229.5	198	25.9325
234	198	25.3658
238.5	198	27.4595
243	198	27.7682
247.5	198	21.0836
252	198	24.1354
256.5	198	18.3586
261	198	17.4293
265.5	198	18.4441
270	198	17.1085
274.5	198	15.573
279	198	14.9962
283.5	198	13.7521
288	198	12.7997
292.5	198	12.1512
297	198	15.8951
301.5	198	13.3999
310.5	198	12.0593
324	198	10.2113
328.5	198	11.2782
333	198	10.2842
337.5	198	9.86021
342	198	9.32264
346.5	198	9.55006
351	198	9.06793
355.5	198	5.6909
360	198	3.96929
364.5	198	2.77429
369	198	1.77272
373.5	198	1.16997
378	198	0.830953
382.5	198	0.591103
387	198	0.385715
391.5	198	0.226041
396	198	0.1426
400.5	198	0.116167
405	198	0.101098
409.5	198	0.101924
414	198	0.0942612
418.5	198	0.0905466
423	198	0.0917844
427.5	198	0.0836634
432	198	0.0766512
436.5	198	0.0729378
441	198	0.0705054
445.5	198	0.0624948
-450	202.5	0.0258192
-436.5	202.5	0.023313
-423	202.5	0.0272064
-418.5	202.5	0.0278202
-414	202.5	0.0293934
-409.5	202.5	0.0368604
-405	202.5	0.0380124
-400.5	202.5	0.0519924
-396	202.5	0.0640836
-391.5	202.5	0.131663
-387	202.5	0.214789
-382.5	202.5	0.25612
-378	202.5	0.390557
-373.5	202.5	0.601671
-369	202.5	0.931399
-364.5	202.5	1.51457
-360	202.5	2.45168
-355.5	202.5	3.87972
-351	202.5	3.98182
-346.5	202.5	4.06968
-333	202.5	4.39238
-328.5	202.5	3.3876
-324	202.5	3.26371
-315	202.5	3.69048
-310.5	202.5	4.3431
-306	202.5	3.71192
-301.5	202.5	3.66795
-297	202.5	3.85081
-292.5	202.5	4.42997
-288	202.5	3.57692
-283.5	202.5	3.59593
-279	202.5	4.06768
-274.5	202.5	3.85953
-261	202.5	4.18985
-256.5	202.5	4.73047
-252	202.5	6.09821
-247.5	202.5	4.61137
-243	202.5	4.52624
-238.5	202.5	4.90731
-234	202.5	5.70804
-229.5	202.5	4.91629
-225	202.5	5.27335
-220.5	202.5	5.04925
-216	202.5	5.0341
-211.5	202.5	7.06184
-207	202.5	6.22619
-202.5	202.5	6.07913
-198	202.5	5.64021
-193.5	202.5	6.3995
-189	202.5	6.07408
-184.5	202.5	6.62899
-180	202.5	6.26862
-175.5	202.5	6.79049
-162	202.5	8.2681
-157.5	202.5	7.4169
-153	202.5	7.07974
-148.5	202.5	7.9619
-144	202.5	8.58347
-139.5	202.5	10.1961
-135	202.5	16.9329
-126	202.5	11.4063
-121.5	202.5	14.3005
-117	202.5	23.4139
-112.5	202.5	12.7971
-108	202.5	13.6099
-99	202.5	19.5908
-94.5	202.5	20.3595
-90	202.5	28.8395
-85.5	202.5	21.8881
-81	202.5	28.3372
-76.5	202.5	32.0456
-67.5	202.5	40.5688
-63	202.5	47.4169
-58.5	202.5	57.91
-54	202.5	68.3792
-49.5	202.5	86.3987
-45	202.5	102.968
-40.5	202.5	130.439
-36	202.5	150.956
-31.5	202.5	197.182
-27	202.5	237.198
-22.5	202.5	278.108
-18	202.5	321.02
-13.5	202.5	374.686
-9	202.5	373.372
-4.5	202.5	358.784
0	202.5	343.127
4.5	202.5	343.703
9	202.5	358.951
13.5	202.5	285.949
18	202.5	272.798
22.5	202.5	271.885
27	202.5	258.026
31.5	202.5	257.156
36	202.5	243.939
40.5	202.5	240.722
45	202.5	228.645
49.5	202.5	227.164
54	202.5	206.86
58.5	202.5	196.462
63	202.5	191.19
67.5	202.5	179.766
72	202.5	166.135
76.5	202.5	151.391
81	202.5	139.247
85.5	202.5	123.892
90	202.5	107.868
94.5	202.5	96.4625
99	202.5	83.273
103.5	202.5	71.8806
108	202.5	68.4709
112.5	202.5	54.1922
117	202.5	48
121.5	202.5	40.5743
126	202.5	36.3731
130.5	202.5	29.5277
135	202.5	38.8759
139.5	202.5	43.2602
144	202.5	46.8705
148.5	202.5	47.4892
153	202.5	50.3864
157.5	202.5	50.9678
162	202.5	53.834
166.5	202.5	56.377
171	202.5	53.8672
175.5	202.5	49.4477
180	202.5	49.4555
184.5	202.5	46.3257
189	202.5	45.8398
193.5	202.5	44.3288
198	202.5	46.4783
202.5	202.5	47.1785
207	202.5	37.2551
211.5	202.5	45.9332
216	202.5	34.2007
220.5	202.5	30.3584
225	202.5	28.7216
229.5	202.5	25.9337
234	202.5	25.0663
238.5	202.5	24.326
243	202.5	24.226
247.5	202.5	23.6206
252	202.5	19.6993
256.5	202.5	18.7653
261	202.5	17.6953
265.5	202.5	16.9985
270	202.5	16.2697
274.5	202.5	18.2239
279	202.5	20.8708
283.5	202.5	15.4305
288	202.5	12.7247
292.5	202.5	13.1667
297	202.5	14.4642
301.5	202.5	11.8253
306	202.5	11.4876
310.5	202.5	10.6373
315	202.5	10.7188
319.5	202.5	11.256
324	202.5	14.0148
328.5	202.5	10.3934
333	202.5	9.97574
337.5	202.5	9.96199
342	202.5	10.6979
346.5	202.5	10.3347
351	202.5	9.6107
355.5	202.5	6.45294
360	202.5	4.45585
364.5	202.5	3.10027
369	202.5	1.85527
373.5	202.5	1.27988
378	202.5	0.821418
382.5	202.5	0.569197
387	202.5	0.356092
391.5	202.5	0.246071
396	202.5	0.146451
400.5	202.5	0.0959304
405	202.5	0.0929604
409.5	202.5	0.0944802
414	202.5	0.0945234
418.5	202.5	0.094443
423	202.5	0.0882744
427.5	202.5	0.0819456
432	202.5	0.0793476
436.5	202.5	0.0857658
441	202.5	0.0799824
445.5	202.5	0.0695556
-450	207	0.022158
-445.5	207	0.023349
-436.5	207	0.0192642
-423	207	0.034278
-409.5	207	0.0372006
-405	207	0.030888
-400.5	207	0.0600312
-396	207	0.100747
-391.5	207	0.108071
-387	207	0.159883
-382.5	207	0.270008
-378	207	0.395818
-373.5	207	0.621847
-369	207	0.973862
-364.5	207	1.57396
-360	207	2.98633
-342	207	3.71422
-337.5	207	4.6945
-333	207	3.63374
-328.5	207	3.08344
-324	207	3.50896
-319.5	207	3.54307
-315	207	3.40742
-310.5	207	3.68494
-306	207	3.63829
-301.5	207	3.79414
-297	207	4.09208
-292.5	207	3.69005
-288	207	5.00819
-283.5	207	4.92942
-279	207	3.97039
-274.5	207	3.78406
-270	207	18.4925
-265.5	207	4.51185
-261	207	5.46433
-256.5	207	4.85417
-252	207	4.09403
-247.5	207	5.47688
-243	207	5.09986
-238.5	207	4.57601
-234	207	5.6115
-229.5	207	5.00623
-225	207	5.39891
-220.5	207	5.58487
-216	207	5.57902
-211.5	207	5.46555
-202.5	207	8.43295
-198	207	6.29618
-193.5	207	6.05684
-189	207	13.629
-184.5	207	6.59868
-180	207	6.38004
-175.5	207	6.64814
-171	207	7.29109
-166.5	207	7.23108
-162	207	8.00054
-157.5	207	6.89162
-153	207	7.33902
-148.5	207	8.05097
-144	207	8.82591
-139.5	207	9.67461
-135	207	14.7172
-130.5	207	17.4354
-126	207	11.6306
-121.5	207	13.3435
-117	207	25.7131
-108	207	14.8113
-103.5	207	15.9517
-99	207	22.7014
-94.5	207	20.8973
-90	207	26.5495
-85.5	207	24.7334
-81	207	32.0613
-67.5	207	43.0467
-63	207	51.0291
-58.5	207	54.2225
-54	207	62.6734
-49.5	207	76.6886
-45	207	92.4839
-40.5	207	110.067
-36	207	133.552
-31.5	207	159.441
-27	207	185.738
-22.5	207	218.713
-18	207	233.659
-13.5	207	261.341
-9	207	262.455
-4.5	207	268.787
0	207	342.255
4.5	207	281.27
9	207	278.858
13.5	207	230.635
18	207	223.226
22.5	207	211.416
27	207	207.723
31.5	207	196.95
36	207	193.108
40.5	207	184.685
45	207	188.704
49.5	207	181.699
54	207	169.549
58.5	207	159.404
63	207	152.015
67.5	207	147.109
72	207	133.386
76.5	207	123.212
81	207	111.939
85.5	207	101.393
90	207	93.7422
94.5	207	82.823
99	207	75.3077
103.5	207	62.6525
108	207	55.3847
112.5	207	51.0206
117	207	43.3356
121.5	207	35.9938
126	207	31.9466
130.5	207	29.3453
135	207	33.2221
139.5	207	39.8169
144	207	42.901
148.5	207	43.1194
153	207	45.4611
157.5	207	48.7577
162	207	55.4751
166.5	207	52.748
171	207	51.9304
175.5	207	49.4652
180	207	46.3329
184.5	207	45.3748
189	207	42.5835
193.5	207	42.3614
198	207	40.8934
202.5	207	36.6625
207	207	35.7396
211.5	207	33.2338
216	207	30.8245
220.5	207	29.0438
225	207	31.1607
229.5	207	26.743
234	207	25.1683
243	207	28.0426
247.5	207	22.1541
252	207	21.1871
256.5	207	21.1786
261	207	19.202
265.5	207	18.3955
270	207	18.548
274.5	207	26.4473
279	207	15.2836
283.5	207	14.9639
288	207	15.1757
292.5	207	12.7952
297	207	13.9779
301.5	207	13.5932
306	207	11.8207
310.5	207	11.0497
315	207	10.7032
319.5	207	11.3267
324	207	11.8022
328.5	207	10.1539
333	207	10.5887
337.5	207	12.1715
342	207	11.2412
346.5	207	12.2538
351	207	9.48868
355.5	207	6.53238
360	207	4.69165
364.5	207	3.12188
369	207	2.5199
373.5	207	2.93355
378	207	0.961904
382.5	207	0.605973
387	207	0.381391
391.5	207	0.234091
396	207	0.149356
400.5	207	0.102847
405	207	0.0947112
409.5	207	0.100887
414	207	0.0920796
418.5	207	0.0901872
423	207	0.106012
427.5	207	0.0910038
432	207	0.0760812
436.5	207	0.0790458
441	207	0.08247
445.5	207	0.0753384
-445.5	211.5	0.0215478
-436.5	211.5	0.0213738
-423	211.5	0.034056
-418.5	211.5	0.0313362
-414	211.5	0.0320724
-409.5	211.5	0.0427944
-405	211.5	0.0424146
-400.5	211.5	0.0402522
-396	211.5	0.064536
-391.5	211.5	0.104078
-387	211.5	0.17001
-382.5	211.5	0.26064
-378	211.5	0.393909
-373.5	211.5	0.612763
-369	211.5	0.976164
-364.5	211.5	1.79998
-360	211.5	2.89232
-355.5	211.5	3.86336
-351	211.5	3.79367
-346.5	211.5	3.55739
-342	211.5	3.60994
-337.5	211.5	3.65622
-333	211.5	3.25578
-328.5	211.5	3.15123
-324	211.5	3.42059
-319.5	211.5	3.43931
-315	211.5	3.41171
-310.5	211.5	3.63607
-306	211.5	3.89102
-301.5	211.5	3.58613
-297	211.5	3.38141
-292.5	211.5	3.88393
-288	211.5	4.47274
-283.5	211.5	4.87552
-279	211.5	4.33332
-274.5	211.5	4.12073
-270	211.5	4.35266
-265.5	211.5	4.60763
-261	211.5	4.02632
-256.5	211.5	4.75405
-252	211.5	4.54496
-247.5	211.5	4.28425
-243	211.5	4.85572
-238.5	211.5	4.74214
-234	211.5	4.78437
-229.5	211.5	5.29816
-225	211.5	5.70155
-220.5	211.5	5.72606
-216	211.5	5.12721
-211.5	211.5	5.47764
-207	211.5	6.029
-198	211.5	5.86568
-193.5	211.5	6.31204
-189	211.5	6.3217
-184.5	211.5	9.19659
-180	211.5	6.68965
-175.5	211.5	7.71745
-171	211.5	7.31372
-166.5	211.5	7.54043
-162	211.5	7.21158
-157.5	211.5	7.29745
-153	211.5	11.1057
-148.5	211.5	12.3258
-144	211.5	12.453
-139.5	211.5	8.92181
-135	211.5	10.5745
-130.5	211.5	16.6665
-126	211.5	11.7797
-121.5	211.5	11.931
-117	211.5	13.1981
-112.5	211.5	14.3679
-108	211.5	16.241
-103.5	211.5	17.665
-99	211.5	18.3765
-94.5	211.5	30.361
-90	211.5	23.7331
-85.5	211.5	26.8495
-81	211.5	30.576
-76.5	211.5	33.4304
-72	211.5	41.467
-67.5	211.5	48.2655
-63	211.5	59.3199
-58.5	211.5	61.8167
-54	211.5	68.5332
-49.5	211.5	78.1445
-45	211.5	96.0209
-40.5	211.5	114.711
-36	211.5	132.027
-31.5	211.5	154.471
-27	211.5	176.613
-22.5	211.5	205.338
-18	211.5	213.022
-13.5	211.5	230.017
-9	211.5	248.49
-4.5	211.5	242.147
0	211.5	259.232
4.5	211.5	256.649
9	211.5	252.309
13.5	211.5	228.996
18	211.5	211.545
22.5	211.5	200.075
27	211.5	194.654
31.5	211.5	187.486
36	211.5	190.34
40.5	211.5	176.49
45	211.5	176.55
49.5	211.5	170.622
54	211.5	152.928
58.5	211.5	148.398
63	211.5	143.445
67.5	211.5	134.045
72	211.5	121.516
76.5	211.5	116.834
81	211.5	106.551
85.5	211.5	92.9843
90	211.5	87.0101
94.5	211.5	80.3258
99	211.5	78.6791
103.5	211.5	61.8053
108	211.5	53.2766
112.5	211.5	52.9196
117	211.5	42.9571
121.5	211.5	37.1824
126	211.5	39.2789
130.5	211.5	31.0971
135	211.5	46.1175
139.5	211.5	35.3266
144	211.5	39.6668
148.5	211.5	40.0486
153	211.5	41.436
157.5	211.5	43.3842
162	211.5	43.6559
166.5	211.5	46.173
171	211.5	48.8464
175.5	211.5	46.3665
180	211.5	44.5076
184.5	211.5	41.2166
189	211.5	41.6934
193.5	211.5	39.8077
198	211.5	39.5373
202.5	211.5	37.6314
207	211.5	34.9455
211.5	211.5	33.4875
216	211.5	29.7941
220.5	211.5	27.931
225	211.5	28.2829
229.5	211.5	26.1372
234	211.5	26.1388
238.5	211.5	29.5185
243	211.5	23.0866
247.5	211.5	22.274
252	211.5	21.6716
256.5	211.5	20.9904
261	211.5	19.7008
265.5	211.5	18.3241
270	211.5	17.4315
274.5	211.5	17.1459
279	211.5	16.3258
283.5	211.5	15.878
288	211.5	14.3756
292.5	211.5	12.9022
297	211.5	13.3097
301.5	211.5	12.9064
306	211.5	12.277
310.5	211.5	12.241
315	211.5	11.2105
319.5	211.5	10.3074
324	211.5	11.0864
328.5	211.5	11.6822
333	211.5	10.4741
337.5	211.5	12.3111
342	211.5	10.699
346.5	211.5	10.1788
351	211.5	12.836
355.5	211.5	8.29362
360	211.5	4.3606
364.5	211.5	3.43055
369	211.5	2.33344
373.5	211.5	2.04709
378	211.5	1.20508
382.5	211.5	0.675456
387	211.5	0.426146
391.5	211.5	0.261503
396	211.5	0.14872
400.5	211.5	0.103207
405	211.5	0.11627
409.5	211.5	0.105341
414	211.5	0.10123
418.5	211.5	0.095133
423	211.5	0.084486
427.5	211.5	0.0840474
432	211.5	0.0879006
436.5	211.5	0.0870564
441	211.5	0.0756588
445.5	211.5	0.0783804
-450	216	0.0259356
-441	216	0.0362994
-436.5	216	0.039132
-432	216	0.049581
-427.5	216	0.028617
-423	216	0.0296214
-418.5	216	0.0418104
-414	216	0.0422856
-409.5	216	0.0247626
-405	216	0.0250086
-400.5	216	0.0350052
-396	216	0.064188
-391.5	216	0.108289
-387	216	0.156746
-382.5	216	0.2447
-378	216	0.4045
-373.5	216	0.64565
-369	216	1.12861
-364.5	216	1.41102
-360	216	2.19079
-355.5	216	3.07286
-346.5	216	3.99657
-342	216	4.41847
-337.5	216	3.86302
-333	216	3.66307
-328.5	216	3.27016
-324	216	4.14145
-315	216	3.28577
-310.5	216	3.48886
-306	216	3.28392
-301.5	216	4.53137
-297	216	3.72716
-292.5	216	4.38965
-288	216	4.5007
-283.5	216	4.33978
-274.5	216	14.7593
-270	216	4.17808
-265.5	216	4.26809
-261	216	4.53316
-256.5	216	4.36362
-252	216	6.27946
-247.5	216	5.1712
-243	216	6.04501
-238.5	216	4.98461
-234	216	4.8022
-229.5	216	5.35066
-220.5	216	6.57415
-216	216	5.60258
-211.5	216	6.31619
-207	216	6.00829
-202.5	216	6.06537
-198	216	5.89078
-193.5	216	7.67407
-189	216	8.05501
-184.5	216	11.0863
-180	216	8.15919
-175.5	216	7.92621
-171	216	7.15751
-166.5	216	8.1122
-162	216	8.03597
-157.5	216	7.47345
-153	216	8.07345
-148.5	216	8.21163
-144	216	8.75554
-139.5	216	9.58928
-135	216	10.5725
-130.5	216	11.7784
-126	216	16.3287
-121.5	216	12.7603
-117	216	14.9477
-112.5	216	15.2203
-108	216	28.8188
-103.5	216	17.7206
-99	216	21.149
-94.5	216	21.7333
-90	216	25.4029
-85.5	216	28.2148
-81	216	32.9486
-76.5	216	36.0554
-72	216	50.4225
-67.5	216	50.4481
-63	216	54.4531
-58.5	216	69.5636
-54	216	75.4004
-49.5	216	81.1226
-45	216	95.4608
-40.5	216	114.321
-36	216	129.583
-31.5	216	150.584
-27	216	165.324
-22.5	216	184.567
-18	216	197.558
-13.5	216	213.027
-9	216	228.004
-4.5	216	212.665
0	216	223.599
4.5	216	237.703
9	216	229.964
13.5	216	206.013
18	216	199.983
22.5	216	193.353
27	216	184.846
31.5	216	179.785
36	216	168.682
40.5	216	166.842
45	216	176.241
49.5	216	154.892
54	216	145.81
58.5	216	140.44
63	216	133.39
67.5	216	125.152
72	216	115.928
76.5	216	112.989
81	216	100.887
85.5	216	92.8408
90	216	83.975
94.5	216	76.7443
99	216	70.2288
103.5	216	61.8074
108	216	51.2117
112.5	216	47.4853
117	216	46.4332
121.5	216	36.3656
126	216	34.6036
130.5	216	31.801
135	216	34.6693
139.5	216	39.3254
144	216	43.0363
148.5	216	37.7078
153	216	37.7182
157.5	216	44.5927
162	216	39.8327
166.5	216	41.0414
171	216	44.4059
175.5	216	45.3737
180	216	44.0328
184.5	216	43.3447
189	216	42.1606
193.5	216	39.2544
198	216	38.3261
202.5	216	38.2641
216	216	29.9887
220.5	216	30.2277
225	216	26.9917
229.5	216	29.238
234	216	25.5374
238.5	216	29.6241
243	216	26.8518
247.5	216	23.2597
252	216	21.3464
256.5	216	20.2996
261	216	23.5826
265.5	216	19.9555
270	216	17.1628
274.5	216	23.5259
279	216	18.8566
283.5	216	16.7587
288	216	14.5723
301.5	216	13.6679
306	216	12.925
310.5	216	12.3429
315	216	11.0468
319.5	216	11.2761
324	216	11.1334
328.5	216	11.4476
333	216	11.1679
337.5	216	9.91321
342	216	10.86
346.5	216	10.2909
351	216	9.61928
355.5	216	7.19168
360	216	4.65455
364.5	216	3.2579
369	216	2.11235
373.5	216	1.52801
378	216	1.048
382.5	216	0.654392
387	216	0.434576
391.5	216	0.260273
396	216	0.166
400.5	216	0.115618
405	216	0.100462
409.5	216	0.1119
414	216	0.112121
418.5	216	0.103515
423	216	0.0924732
427.5	216	0.0902082
432	216	0.0840822
436.5	216	0.0855678
441	216	0.0852072
445.5	216	0.0873594
-450	220.5	0.035637
-441	220.5	0.026982
-436.5	220.5	0.0267594
-432	220.5	0.0294678
-427.5	220.5	0.0270552
-423	220.5	0.040065
-418.5	220.5	0.0275268
-414	220.5	0.028689
-409.5	220.5	0.027447
-405	220.5	0.029157
-400.5	220.5	0.0403698
-396	220.5	0.0683268
-391.5	220.5	0.111774
-387	220.5	0.159451
-382.5	220.5	0.260419
-378	220.5	0.417206
-373.5	220.5	0.657325
-369	220.5	0.908582
-364.5	220.5	1.3193
-360	220.5	2.0278
-355.5	220.5	3.10411
-351	220.5	3.64684
-346.5	220.5	3.70011
-342	220.5	3.44377
-337.5	220.5	3.6877
-333	220.5	3.84563
-328.5	220.5	3.5243
-324	220.5	3.93646
-319.5	220.5	5.06715
-315	220.5	3.80351
-310.5	220.5	3.89931
-306	220.5	4.67644
-297	220.5	5.74624
-292.5	220.5	3.95903
-288	220.5	4.28807
-279	220.5	3.94271
-274.5	220.5	4.19622
-270	220.5	4.58348
-265.5	220.5	4.44872
-261	220.5	4.86167
-256.5	220.5	4.1534
-247.5	220.5	6.27311
-243	220.5	5.66469
-238.5	220.5	5.85699
-234	220.5	5.75662
-229.5	220.5	5.29744
-225	220.5	5.4342
-216	220.5	6.69923
-211.5	220.5	5.87714
-202.5	220.5	5.74567
-198	220.5	6.60899
-193.5	220.5	10.55
-184.5	220.5	6.6668
-180	220.5	7.77668
-175.5	220.5	7.19656
-171	220.5	7.69404
-166.5	220.5	6.79871
-162	220.5	7.69415
-157.5	220.5	9.53272
-153	220.5	8.69685
-148.5	220.5	8.68738
-144	220.5	8.96345
-139.5	220.5	9.72165
-135	220.5	9.72124
-130.5	220.5	17.3621
-126	220.5	13.4609
-121.5	220.5	13.6791
-117	220.5	15.9218
-112.5	220.5	16.5022
-108	220.5	18.1061
-103.5	220.5	20.4433
-99	220.5	20.5749
-94.5	220.5	23.4671
-90	220.5	27.851
-85.5	220.5	33.9203
-81	220.5	38.8283
-76.5	220.5	40.1125
-72	220.5	44.381
-67.5	220.5	49.1975
-63	220.5	57.8315
-58.5	220.5	65.5388
-54	220.5	76.108
-49.5	220.5	113.024
-45	220.5	96.531
-40.5	220.5	114.691
-36	220.5	122.085
-31.5	220.5	195.021
-27	220.5	161.512
-22.5	220.5	169.581
-18	220.5	175.064
-13.5	220.5	197.306
-9	220.5	206.137
-4.5	220.5	199.063
0	220.5	209.026
4.5	220.5	222.727
9	220.5	210.831
13.5	220.5	199.967
18	220.5	181.919
22.5	220.5	183.926
27	220.5	173.598
31.5	220.5	167.27
36	220.5	162.808
40.5	220.5	154.549
45	220.5	161.579
49.5	220.5	145.101
54	220.5	139.958
58.5	220.5	138.559
63	220.5	125.024
67.5	220.5	118.759
72	220.5	115.41
76.5	220.5	105.809
81	220.5	100.245
85.5	220.5	89.5073
90	220.5	77.4608
94.5	220.5	76.0283
99	220.5	64.92
103.5	220.5	61.8703
108	220.5	55.8265
112.5	220.5	47.3864
117	220.5	48.7697
121.5	220.5	39.3301
126	220.5	36.1343
130.5	220.5	34.1013
135	220.5	32.7276
139.5	220.5	31.6892
144	220.5	33.1632
148.5	220.5	33.5371
153	220.5	39.7365
