Cor C	Cor A	Value	Error
-9.0	37.6667	0.877158	0.04
-4.5	37.6667	0.899889	0.0429
0.0	37.6667	0.86565	0.0307
4.5	37.6667	1.1084	0.1854
9.0	37.6667	0.82971	0.0355
13.5	37.6667	0.861903	0.0381
18.0	37.6667	0.924212	0.0734
22.5	37.6667	0.851618	0.0465
27.0	37.6667	0.89477	0.0646
31.5	37.6667	0.905299	0.061
36.0	37.6667	0.804019	0.0395
40.5	37.6667	0.775884	0.0553
45.0	37.6667	0.764833	0.0434
49.5	37.6667	0.782861	0.0551
54.0	37.6667	0.697531	0.0398
58.5	37.6667	0.71923	0.0405
63.0	37.6667	0.74484	0.0455
67.5	37.6667	0.676045	0.0658
72.0	37.6667	0.673364	0.0492
76.5	37.6667	0.686096	0.0456
81.0	37.6667	0.623804	0.0415
85.5	37.6667	0.648082	0.0787
90.0	37.6667	0.575717	0.0432
94.5	37.6667	0.530181	0.0372
99.0	37.6667	0.611319	0.0704
103.5	37.6667	0.524872	0.0388
108.0	37.6667	0.514732	0.0586
112.5	37.6667	0.503696	0.0485
117.0	37.6667	0.500208	0.0606
121.5	37.6667	0.43677	0.0422
126.0	37.6667	0.459206	0.0495
130.5	37.6667	0.539863	0.1199
135.0	37.6667	0.41148	0.0437
139.5	37.6667	0.408236	0.0674
144.0	37.6667	0.418359	0.0859
148.5	37.6667	0.339668	0.0586
153.0	37.6667	0.335851	0.064
157.5	37.6667	0.316413	0.0428
162.0	37.6667	0.303957	0.0703
166.5	37.6667	0.267486	0.0502
171.0	37.6667	0.319269	0.1323
175.5	37.6667	0.270803	0.0639
180.0	37.6667	0.25016	0.0692
184.5	37.6667	0.235961	0.051
189.0	37.6667	0.202676	0.0448
193.5	37.6667	0.214678	0.0547
198.0	37.6667	0.236378	0.1066
202.5	37.6667	0.183171	0.0478
207.0	37.6667	0.172595	0.0441
211.5	37.6667	0.180602	0.0815
216.0	37.6667	0.181285	0.0585
220.5	37.6667	0.166558	0.0543
225.0	37.6667	0.162276	0.0567
229.5	37.6667	0.157211	0.0474
234.0	37.6667	0.146219	0.0491
238.5	37.6667	0.162539	0.0511
243.0	37.6667	0.149336	0.0476
247.5	37.6667	0.142088	0.055
252.0	37.6667	0.154554	0.0439
256.5	37.6667	0.157281	0.0646
261.0	37.6667	0.157766	0.0551
265.5	37.6667	0.151964	0.0738
270.0	37.6667	0.160853	0.0573
274.5	37.6667	0.166962	0.0825
279.0	37.6667	0.151655	0.0488
283.5	37.6667	0.15944	0.0603
288.0	37.6667	0.165848	0.0647
292.5	37.6667	0.198101	0.1169
297.0	37.6667	0.172073	0.0587
301.5	37.6667	0.184589	0.0766
306.0	37.6667	0.162967	0.068
310.5	37.6667	0.182272	0.0905
315.0	37.6667	0.196239	0.0974
319.5	37.6667	0.169763	0.0665
324.0	37.6667	0.177222	0.0845
328.5	37.6667	0.158668	0.0803
333.0	37.6667	0.16963	0.1197
337.5	37.6667	0.157908	0.093
342.0	37.6667	0.146055	0.0716
346.5	37.6667	0.130263	0.0615
351.0	37.6667	0.146189	0.0841
355.5	37.6667	0.148269	0.1391
360.0	37.6667	0.126398	0.0993
364.5	37.6667	0.137893	0.0824
369.0	37.6667	0.124789	0.0852
373.5	37.6667	0.122355	0.1211
378.0	37.6667	0.11378	0.0917
382.5	37.6667	0.110282	0.1027
387.0	37.6667	0.0959578	0.0658
391.5	37.6667	0.099548	0.1203
396.0	37.6667	0.0870603	0.1172
400.5	37.6667	0.0723528	0.1016
405.0	37.6667	0.0688394	0.1148
409.5	37.6667	0.0576507	0.0965
414.0	37.6667	0.0630285	0.0838
418.5	37.6667	0.0600431	0.1373
423.0	37.6667	0.0537927	0.0842
427.5	37.6667	0.0561285	0.1225
432.0	37.6667	0.0745554	0.2812
436.5	37.6667	0.0683539	0.1172
441.0	37.6667	0.0724825	0.0942
445.5	37.6667	0.063529	0.0907
-450.0	40.2333	0.0104992	0.1519
-445.5	40.2333	0.0103365	0.1362
-441.0	40.2333	0.0113668	0.1716
-436.5	40.2333	0.00700297	0.173
-432.0	40.2333	0.007948	0.1705
-427.5	40.2333	0.0090793	0.1603
-423.0	40.2333	0.010141	0.1915
-418.5	40.2333	0.00723831	0.2563
-414.0	40.2333	0.00947164	0.1941
-409.5	40.2333	0.0118295	0.2277
-405.0	40.2333	0.00983998	0.1323
-400.5	40.2333	0.0103656	0.2012
-396.0	40.2333	0.0106132	0.1909
-391.5	40.2333	0.0124437	0.1617
-387.0	40.2333	0.0203159	0.2276
-382.5	40.2333	0.0165503	0.1957
-378.0	40.2333	0.0160404	0.1676
-373.5	40.2333	0.0213308	0.2128
-369.0	40.2333	0.0223212	0.2306
-364.5	40.2333	0.0155549	0.1098
-360.0	40.2333	0.0203023	0.1175
-355.5	40.2333	0.0232374	0.1463
-351.0	40.2333	0.0243633	0.1263
-346.5	40.2333	0.025216	0.1481
-342.0	40.2333	0.0253578	0.1062
-337.5	40.2333	0.0261308	0.1171
-333.0	40.2333	0.0223185	0.1104
-328.5	40.2333	0.0288988	0.1295
-324.0	40.2333	0.0325473	0.2323
-319.5	40.2333	0.0296628	0.0995
-315.0	40.2333	0.0250962	0.0963
-310.5	40.2333	0.0231728	0.0839
-306.0	40.2333	0.0297021	0.0904
-301.5	40.2333	0.0351057	0.1
-297.0	40.2333	0.0428046	0.1324
-292.5	40.2333	0.0331007	0.1214
-288.0	40.2333	0.0355249	0.1013
-283.5	40.2333	0.042502	0.1311
-279.0	40.2333	0.0525944	0.1573
-274.5	40.2333	0.0502425	0.0995
-270.0	40.2333	0.047009	0.1563
-265.5	40.2333	0.0475318	0.08
-261.0	40.2333	0.0523435	0.1349
-256.5	40.2333	0.0423619	0.0669
-252.0	40.2333	0.049693	0.079
-247.5	40.2333	0.0630712	0.108
-243.0	40.2333	0.0564933	0.0755
-238.5	40.2333	0.0582385	0.1179
-234.0	40.2333	0.0713048	0.0859
-229.5	40.2333	0.0688371	0.0993
-225.0	40.2333	0.0746853	0.0866
-220.5	40.2333	0.0756315	0.0896
-216.0	40.2333	0.0850491	0.0625
-211.5	40.2333	0.0838533	0.0674
-207.0	40.2333	0.0833097	0.0531
-202.5	40.2333	0.0981254	0.0713
-198.0	40.2333	0.126116	0.1182
-193.5	40.2333	0.111103	0.0582
-189.0	40.2333	0.128268	0.0576
-184.5	40.2333	0.139676	0.0863
-180.0	40.2333	0.157383	0.0738
-175.5	40.2333	0.161997	0.0697
-171.0	40.2333	0.174954	0.0588
-166.5	40.2333	0.176945	0.046
-162.0	40.2333	0.20997	0.047
-157.5	40.2333	0.212922	0.0551
-153.0	40.2333	0.228585	0.0607
-148.5	40.2333	0.263571	0.053
-144.0	40.2333	0.257085	0.0447
-139.5	40.2333	0.266183	0.0379
-135.0	40.2333	0.317505	0.0537
-130.5	40.2333	0.326415	0.0447
-126.0	40.2333	0.346127	0.0494
-121.5	40.2333	0.425849	0.0883
-117.0	40.2333	0.441164	0.0509
-112.5	40.2333	0.425896	0.049
-108.0	40.2333	0.443539	0.0392
-103.5	40.2333	0.502432	0.0384
-99.0	40.2333	0.511855	0.0469
-94.5	40.2333	0.602222	0.0717
-90.0	40.2333	0.595498	0.0527
-85.5	40.2333	0.597434	0.036
-81.0	40.2333	0.609038	0.0307
-76.5	40.2333	0.616008	0.0347
-72.0	40.2333	0.63194	0.0308
-67.5	40.2333	0.63345	0.0287
-63.0	40.2333	0.756081	0.0602
-58.5	40.2333	0.688015	0.0509
-54.0	40.2333	0.721971	0.0264
-49.5	40.2333	0.747343	0.0411
-45.0	40.2333	0.84904	0.0659
-40.5	40.2333	0.778495	0.0357
-36.0	40.2333	0.873003	0.0663
-31.5	40.2333	0.839602	0.0458
-27.0	40.2333	0.879957	0.0481
-22.5	40.2333	0.913238	0.0883
-18.0	40.2333	0.892579	0.0419
-13.5	40.2333	0.848039	0.0413
-9.0	40.2333	0.992069	0.1819
-4.5	40.2333	0.910482	0.0694
0.0	40.2333	0.902258	0.0437
4.5	40.2333	0.979681	0.1058
9.0	40.2333	0.846614	0.036
13.5	40.2333	0.891673	0.0433
18.0	40.2333	0.903544	0.0577
22.5	40.2333	0.910636	0.0729
27.0	40.2333	0.819704	0.0351
31.5	40.2333	0.842537	0.0418
36.0	40.2333	0.776497	0.034
40.5	40.2333	0.764421	0.0517
45.0	40.2333	0.799684	0.0526
49.5	40.2333	0.796364	0.0532
54.0	40.2333	0.722578	0.0587
58.5	40.2333	0.688678	0.0533
63.0	40.2333	0.712933	0.067
67.5	40.2333	0.69418	0.0674
72.0	40.2333	0.696668	0.0565
76.5	40.2333	0.729449	0.0775
81.0	40.2333	0.616582	0.04
85.5	40.2333	0.610117	0.0523
90.0	40.2333	0.587096	0.0539
94.5	40.2333	0.635967	0.0821
99.0	40.2333	0.540829	0.0612
103.5	40.2333	0.495753	0.0411
108.0	40.2333	0.496666	0.0525
112.5	40.2333	0.558085	0.0783
117.0	40.2333	0.48877	0.0836
121.5	40.2333	0.438172	0.0399
126.0	40.2333	0.454409	0.0569
130.5	40.2333	0.447453	0.0928
135.0	40.2333	0.410784	0.0547
139.5	40.2333	0.376069	0.0518
144.0	40.2333	0.373967	0.0589
148.5	40.2333	0.352971	0.0878
153.0	40.2333	0.317763	0.0571
157.5	40.2333	0.313582	0.0439
162.0	40.2333	0.297234	0.0596
166.5	40.2333	0.281618	0.0471
171.0	40.2333	0.29506	0.0829
175.5	40.2333	0.280549	0.0661
180.0	40.2333	0.246199	0.0568
184.5	40.2333	0.24012	0.0802
189.0	40.2333	0.208671	0.0808
193.5	40.2333	0.221069	0.0693
198.0	40.2333	0.218309	0.0636
202.5	40.2333	0.237309	0.1013
207.0	40.2333	0.194298	0.0597
211.5	40.2333	0.187644	0.0773
216.0	40.2333	0.168377	0.0468
220.5	40.2333	0.157161	0.049
225.0	40.2333	0.182064	0.0971
229.5	40.2333	0.172667	0.1244
234.0	40.2333	0.159429	0.0687
238.5	40.2333	0.163455	0.0926
243.0	40.2333	0.162653	0.0659
247.5	40.2333	0.157186	0.0632
252.0	40.2333	0.161788	0.0632
256.5	40.2333	0.15938	0.0652
261.0	40.2333	0.145645	0.0566
265.5	40.2333	0.145941	0.0477
270.0	40.2333	0.169728	0.0889
274.5	40.2333	0.155267	0.0643
279.0	40.2333	0.198429	0.0901
283.5	40.2333	0.149726	0.0452
288.0	40.2333	0.171391	0.0689
292.5	40.2333	0.150802	0.0527
297.0	40.2333	0.158458	0.0461
301.5	40.2333	0.152522	0.051
306.0	40.2333	0.191707	0.0763
310.5	40.2333	0.21212	0.2261
315.0	40.2333	0.171872	0.1187
319.5	40.2333	0.172327	0.063
324.0	40.2333	0.183416	0.0655
328.5	40.2333	0.180557	0.1189
333.0	40.2333	0.165061	0.0794
337.5	40.2333	0.14172	0.0691
342.0	40.2333	0.140462	0.0777
346.5	40.2333	0.176403	0.1536
351.0	40.2333	0.150135	0.0827
355.5	40.2333	0.151399	0.1138
360.0	40.2333	0.154659	0.1079
364.5	40.2333	0.133048	0.0786
369.0	40.2333	0.128824	0.1054
373.5	40.2333	0.13483	0.1206
378.0	40.2333	0.12042	0.0963
382.5	40.2333	0.104206	0.0765
387.0	40.2333	0.10846	0.1071
391.5	40.2333	0.0950014	0.0877
396.0	40.2333	0.0901735	0.109
400.5	40.2333	0.071533	0.098
405.0	40.2333	0.0731158	0.0982
409.5	40.2333	0.0582091	0.0911
414.0	40.2333	0.0606076	0.1319
418.5	40.2333	0.0612963	0.112
423.0	40.2333	0.0610285	0.1023
427.5	40.2333	0.0678064	0.1485
432.0	40.2333	0.064702	0.1411
436.5	40.2333	0.0672367	0.1432
441.0	40.2333	0.0669535	0.0954
445.5	40.2333	0.0714364	0.0995
-450.0	42.8	0.00893586	0.1589
-445.5	42.8	0.0100871	0.1618
-441.0	42.8	0.00881473	0.215
-436.5	42.8	0.00622549	0.1472
-432.0	42.8	0.00742259	0.1662
-427.5	42.8	0.00780127	0.1808
-423.0	42.8	0.00930112	0.1897
-418.5	42.8	0.0118511	0.329
-414.0	42.8	0.0118811	0.1693
-409.5	42.8	0.0101551	0.1532
-405.0	42.8	0.0102186	0.1879
-400.5	42.8	0.0100503	0.1953
-396.0	42.8	0.0162117	0.2361
-391.5	42.8	0.0156526	0.1775
-387.0	42.8	0.0136879	0.1696
-382.5	42.8	0.0131329	0.1325
-378.0	42.8	0.0135746	0.1318
-373.5	42.8	0.0166648	0.1242
-369.0	42.8	0.0179516	0.1379
-364.5	42.8	0.0191905	0.1411
-360.0	42.8	0.0182321	0.1526
-355.5	42.8	0.01802	0.1205
-351.0	42.8	0.0266936	0.1417
-346.5	42.8	0.0243856	0.1606
-342.0	42.8	0.0255704	0.1331
-337.5	42.8	0.0291924	0.139
-333.0	42.8	0.0265988	0.1502
-328.5	42.8	0.0291943	0.1099
-324.0	42.8	0.0270601	0.1036
-319.5	42.8	0.0266505	0.1555
-315.0	42.8	0.0435182	0.2755
-310.5	42.8	0.0302609	0.0909
-306.0	42.8	0.0351191	0.1306
-301.5	42.8	0.0290923	0.091
-297.0	42.8	0.0298591	0.0896
-292.5	42.8	0.0306944	0.0958
-288.0	42.8	0.0408218	0.1555
-283.5	42.8	0.0368148	0.1063
-279.0	42.8	0.0430645	0.2272
-274.5	42.8	0.0410745	0.1123
-270.0	42.8	0.048049	0.0844
-265.5	42.8	0.0464032	0.0866
-261.0	42.8	0.0441836	0.0924
-256.5	42.8	0.0558786	0.0968
-252.0	42.8	0.0773393	0.217
-247.5	42.8	0.0643033	0.1477
-243.0	42.8	0.0627181	0.0833
-238.5	42.8	0.0520294	0.086
-234.0	42.8	0.0682002	0.1591
-229.5	42.8	0.0684428	0.0872
-225.0	42.8	0.0613478	0.072
-220.5	42.8	0.0725232	0.07
-216.0	42.8	0.0778652	0.067
-211.5	42.8	0.090136	0.0565
-207.0	42.8	0.097279	0.0762
-202.5	42.8	0.0918921	0.0657
-198.0	42.8	0.104766	0.0597
-193.5	42.8	0.105617	0.0494
-189.0	42.8	0.123353	0.0514
-184.5	42.8	0.128418	0.0526
-180.0	42.8	0.139153	0.0494
-175.5	42.8	0.167267	0.0503
-171.0	42.8	0.197882	0.0805
-166.5	42.8	0.192955	0.0648
-162.0	42.8	0.196481	0.0439
-157.5	42.8	0.207839	0.0523
-153.0	42.8	0.234417	0.0696
-148.5	42.8	0.256539	0.0424
-144.0	42.8	0.279879	0.0578
-139.5	42.8	0.29545	0.0507
-135.0	42.8	0.297383	0.0529
-130.5	42.8	0.346604	0.059
-126.0	42.8	0.381941	0.0956
-121.5	42.8	0.366143	0.038
-117.0	42.8	0.427839	0.0572
-112.5	42.8	0.414977	0.0359
-108.0	42.8	0.447313	0.0323
-103.5	42.8	0.486916	0.0427
-99.0	42.8	0.504122	0.0397
-94.5	42.8	0.526431	0.0352
-90.0	42.8	0.606815	0.0632
-85.5	42.8	0.652642	0.0677
-81.0	42.8	0.647051	0.0472
-76.5	42.8	0.698849	0.0502
-72.0	42.8	0.704987	0.0447
-67.5	42.8	0.68844	0.0574
-63.0	42.8	0.717808	0.0435
-58.5	42.8	0.697226	0.0376
-54.0	42.8	0.772487	0.043
-49.5	42.8	0.846596	0.0623
-45.0	42.8	0.795165	0.0505
-40.5	42.8	0.800066	0.0414
-36.0	42.8	0.802933	0.0583
-31.5	42.8	0.819401	0.0498
-27.0	42.8	0.854869	0.0417
-22.5	42.8	0.887996	0.052
-18.0	42.8	0.863903	0.0474
-13.5	42.8	0.858305	0.0537
-9.0	42.8	0.880918	0.0384
-4.5	42.8	0.83761	0.0353
0.0	42.8	0.850313	0.0442
4.5	42.8	0.907822	0.0413
9.0	42.8	0.911446	0.0544
13.5	42.8	0.946336	0.1078
18.0	42.8	0.85596	0.0541
22.5	42.8	0.895411	0.1128
27.0	42.8	0.911007	0.067
31.5	42.8	0.807594	0.0455
36.0	42.8	0.807572	0.0539
40.5	42.8	0.781437	0.0437
45.0	42.8	0.805197	0.0748
49.5	42.8	0.802054	0.0744
54.0	42.8	0.692061	0.0481
58.5	42.8	0.752007	0.0639
63.0	42.8	0.622237	0.0292
67.5	42.8	0.666499	0.0412
72.0	42.8	0.670015	0.0461
76.5	42.8	0.620718	0.036
81.0	42.8	0.592486	0.0432
85.5	42.8	0.604303	0.0487
90.0	42.8	0.613761	0.0506
94.5	42.8	0.520443	0.0425
99.0	42.8	0.54181	0.0743
103.5	42.8	0.49818	0.0355
108.0	42.8	0.6025	0.0882
112.5	42.8	0.503529	0.0406
117.0	42.8	0.501811	0.0603
121.5	42.8	0.488566	0.0717
126.0	42.8	0.408153	0.0591
130.5	42.8	0.385924	0.047
135.0	42.8	0.389236	0.049
139.5	42.8	0.424722	0.0811
144.0	42.8	0.341773	0.0414
148.5	42.8	0.346387	0.0653
153.0	42.8	0.378726	0.1851
157.5	42.8	0.327674	0.0708
162.0	42.8	0.282645	0.0536
166.5	42.8	0.292363	0.0453
171.0	42.8	0.265105	0.0683
175.5	42.8	0.267384	0.0842
180.0	42.8	0.241912	0.061
184.5	42.8	0.254483	0.0778
189.0	42.8	0.25794	0.0965
193.5	42.8	0.199994	0.049
198.0	42.8	0.221511	0.064
202.5	42.8	0.167323	0.0463
207.0	42.8	0.180435	0.0619
211.5	42.8	0.178127	0.0677
216.0	42.8	0.183099	0.0549
220.5	42.8	0.174825	0.0668
225.0	42.8	0.165851	0.0467
229.5	42.8	0.162767	0.0575
234.0	42.8	0.164273	0.0978
238.5	42.8	0.160001	0.0471
243.0	42.8	0.165637	0.0575
247.5	42.8	0.165177	0.0739
252.0	42.8	0.152869	0.0474
256.5	42.8	0.143529	0.0491
261.0	42.8	0.15578	0.0535
265.5	42.8	0.155602	0.0548
270.0	42.8	0.151685	0.0591
274.5	42.8	0.155136	0.0572
279.0	42.8	0.179837	0.0934
283.5	42.8	0.165126	0.0753
288.0	42.8	0.164437	0.085
292.5	42.8	0.144559	0.05
297.0	42.8	0.180129	0.0585
301.5	42.8	0.171039	0.0748
306.0	42.8	0.175683	0.0812
310.5	42.8	0.172073	0.0691
315.0	42.8	0.16835	0.0637
319.5	42.8	0.188752	0.196
324.0	42.8	0.158268	0.0748
328.5	42.8	0.134773	0.099
333.0	42.8	0.164669	0.1015
337.5	42.8	0.155665	0.0793
342.0	42.8	0.167155	0.0925
346.5	42.8	0.134051	0.0557
351.0	42.8	0.152427	0.0982
355.5	42.8	0.153958	0.1111
360.0	42.8	0.153606	0.0874
364.5	42.8	0.123241	0.0856
369.0	42.8	0.173835	0.1534
373.5	42.8	0.128836	0.1455
378.0	42.8	0.107633	0.089
382.5	42.8	0.0949071	0.0868
387.0	42.8	0.136904	0.1712
391.5	42.8	0.110567	0.16
396.0	42.8	0.0817151	0.0823
400.5	42.8	0.0815435	0.1616
405.0	42.8	0.0830494	0.122
409.5	42.8	0.0708751	0.1375
414.0	42.8	0.0520073	0.1119
418.5	42.8	0.0545915	0.0854
423.0	42.8	0.0714853	0.1894
427.5	42.8	0.0698573	0.187
432.0	42.8	0.0602943	0.0887
436.5	42.8	0.0693896	0.1065
441.0	42.8	0.0606685	0.0932
445.5	42.8	0.065535	0.1056
-450.0	45.3667	0.0144104	0.1995
-445.5	45.3667	0.0100285	0.1504
-441.0	45.3667	0.0103285	0.2048
-436.5	45.3667	0.00864935	0.1678
-432.0	45.3667	0.00600272	0.174
-427.5	45.3667	0.0115915	0.2178
-423.0	45.3667	0.00684531	0.1514
-418.5	45.3667	0.00763724	0.156
-414.0	45.3667	0.010435	0.1486
-409.5	45.3667	0.010675	0.163
-405.0	45.3667	0.00976908	0.1638
-400.5	45.3667	0.0145122	0.168
-396.0	45.3667	0.0169077	0.2674
-391.5	45.3667	0.00889825	0.1937
-387.0	45.3667	0.0141756	0.1723
-382.5	45.3667	0.0201193	0.4082
-378.0	45.3667	0.018291	0.1597
-373.5	45.3667	0.0203221	0.1417
-369.0	45.3667	0.0215516	0.1321
-364.5	45.3667	0.0189543	0.1325
-360.0	45.3667	0.0299746	0.2443
-355.5	45.3667	0.017393	0.1066
-351.0	45.3667	0.0194111	0.1051
-346.5	45.3667	0.0270813	0.2472
-342.0	45.3667	0.0265161	0.1908
-337.5	45.3667	0.0248383	0.0956
-333.0	45.3667	0.0206269	0.0913
-328.5	45.3667	0.0271023	0.1008
-324.0	45.3667	0.0298422	0.0968
-319.5	45.3667	0.0596736	0.5099
-315.0	45.3667	0.0303305	0.0988
-310.5	45.3667	0.0300458	0.0949
-306.0	45.3667	0.0291695	0.0832
-301.5	45.3667	0.0332345	0.1091
-297.0	45.3667	0.0324428	0.1006
-292.5	45.3667	0.0337838	0.088
-288.0	45.3667	0.0366234	0.0904
-283.5	45.3667	0.0341371	0.1265
-279.0	45.3667	0.0468957	0.1469
-274.5	45.3667	0.0397311	0.0756
-270.0	45.3667	0.0425405	0.0986
-265.5	45.3667	0.0433219	0.1154
-261.0	45.3667	0.042938	0.0664
-256.5	45.3667	0.0490006	0.0703
-252.0	45.3667	0.0474056	0.0787
-247.5	45.3667	0.0504208	0.0714
-243.0	45.3667	0.0513734	0.0778
-238.5	45.3667	0.0643155	0.0857
-234.0	45.3667	0.0594641	0.0742
-229.5	45.3667	0.0612195	0.0601
-225.0	45.3667	0.0642647	0.0581
-220.5	45.3667	0.0619572	0.0661
-216.0	45.3667	0.0940126	0.1024
-211.5	45.3667	0.0883298	0.0724
-207.0	45.3667	0.101132	0.0876
-202.5	45.3667	0.114775	0.0921
-198.0	45.3667	0.103921	0.0774
-193.5	45.3667	0.119517	0.0697
-189.0	45.3667	0.122841	0.055
-184.5	45.3667	0.132491	0.0489
-180.0	45.3667	0.147896	0.051
-175.5	45.3667	0.176617	0.0692
-171.0	45.3667	0.169798	0.0518
-166.5	45.3667	0.174418	0.0443
-162.0	45.3667	0.221829	0.0706
-157.5	45.3667	0.211874	0.0527
-153.0	45.3667	0.219108	0.04
-148.5	45.3667	0.264728	0.0621
-144.0	45.3667	0.256155	0.04
-139.5	45.3667	0.302589	0.0517
-135.0	45.3667	0.323661	0.0511
-130.5	45.3667	0.309633	0.034
-126.0	45.3667	0.322066	0.0343
-121.5	45.3667	0.383029	0.0404
-117.0	45.3667	0.4005	0.037
-112.5	45.3667	0.419039	0.0683
-108.0	45.3667	0.43799	0.0782
-103.5	45.3667	0.476524	0.0437
-99.0	45.3667	0.547487	0.0613
-94.5	45.3667	0.534414	0.0309
-90.0	45.3667	0.58415	0.0687
-85.5	45.3667	0.644132	0.0718
-81.0	45.3667	0.701248	0.0833
-76.5	45.3667	0.652578	0.0421
-72.0	45.3667	0.707147	0.0555
-67.5	45.3667	0.72843	0.0447
-63.0	45.3667	0.748235	0.0613
-58.5	45.3667	0.739609	0.0375
-54.0	45.3667	0.737099	0.0398
-49.5	45.3667	0.759035	0.0368
-45.0	45.3667	0.797497	0.0442
-40.5	45.3667	0.75189	0.0286
-36.0	45.3667	0.820704	0.0391
-31.5	45.3667	0.829597	0.055
-27.0	45.3667	0.830238	0.0354
-22.5	45.3667	0.94302	0.06
-18.0	45.3667	1.04636	0.1231
-13.5	45.3667	0.852861	0.0409
-9.0	45.3667	0.931346	0.0614
-4.5	45.3667	0.976617	0.0718
0.0	45.3667	0.930148	0.0513
4.5	45.3667	0.886063	0.0472
9.0	45.3667	0.871149	0.0506
13.5	45.3667	0.880282	0.0495
18.0	45.3667	0.872201	0.0551
22.5	45.3667	0.822289	0.0561
27.0	45.3667	0.740934	0.0292
31.5	45.3667	0.846365	0.055
36.0	45.3667	0.798798	0.0547
40.5	45.3667	0.785464	0.0488
45.0	45.3667	0.827275	0.0703
49.5	45.3667	0.744434	0.0624
54.0	45.3667	0.728094	0.0383
58.5	45.3667	0.76495	0.0643
63.0	45.3667	0.710155	0.0484
67.5	45.3667	0.674049	0.058
72.0	45.3667	0.632024	0.042
76.5	45.3667	0.61781	0.0411
81.0	45.3667	0.595812	0.0485
85.5	45.3667	0.636061	0.0758
90.0	45.3667	0.61978	0.0782
94.5	45.3667	0.559443	0.0486
99.0	45.3667	0.525638	0.0793
103.5	45.3667	0.563373	0.07
108.0	45.3667	0.511489	0.053
112.5	45.3667	0.544189	0.0694
117.0	45.3667	0.564247	0.0945
121.5	45.3667	0.444163	0.0514
126.0	45.3667	0.448443	0.045
130.5	45.3667	0.410937	0.0623
135.0	45.3667	0.402263	0.0607
139.5	45.3667	0.385295	0.0544
144.0	45.3667	0.358393	0.0657
148.5	45.3667	0.3245	0.052
153.0	45.3667	0.337064	0.0973
157.5	45.3667	0.298502	0.0487
162.0	45.3667	0.299048	0.0599
166.5	45.3667	0.269631	0.052
171.0	45.3667	0.239544	0.0469
175.5	45.3667	0.232005	0.0423
180.0	45.3667	0.223535	0.0527
184.5	45.3667	0.255093	0.0765
189.0	45.3667	0.237123	0.0687
193.5	45.3667	0.217366	0.0543
198.0	45.3667	0.208605	0.0611
202.5	45.3667	0.190779	0.0537
207.0	45.3667	0.183445	0.0537
211.5	45.3667	0.177483	0.046
216.0	45.3667	0.163184	0.042
220.5	45.3667	0.15855	0.0662
225.0	45.3667	0.164143	0.0699
229.5	45.3667	0.165449	0.0698
234.0	45.3667	0.156666	0.0974
238.5	45.3667	0.15471	0.0676
243.0	45.3667	0.154125	0.0515
247.5	45.3667	0.158738	0.0708
252.0	45.3667	0.1371	0.057
256.5	45.3667	0.143224	0.0529
261.0	45.3667	0.146352	0.0528
265.5	45.3667	0.153114	0.0629
270.0	45.3667	0.154633	0.0668
274.5	45.3667	0.157886	0.0944
279.0	45.3667	0.155356	0.0568
283.5	45.3667	0.156155	0.0562
288.0	45.3667	0.148662	0.0505
292.5	45.3667	0.149205	0.0513
297.0	45.3667	0.158884	0.056
301.5	45.3667	0.185694	0.0743
306.0	45.3667	0.187948	0.0855
310.5	45.3667	0.214663	0.1518
315.0	45.3667	0.192862	0.1956
319.5	45.3667	0.158427	0.0641
324.0	45.3667	0.156838	0.078
328.5	45.3667	0.152723	0.0865
333.0	45.3667	0.153058	0.0608
337.5	45.3667	0.152958	0.0679
342.0	45.3667	0.175662	0.0768
346.5	45.3667	0.155379	0.0892
351.0	45.3667	0.123319	0.0627
355.5	45.3667	0.12377	0.0668
360.0	45.3667	0.130112	0.0973
364.5	45.3667	0.129009	0.1125
369.0	45.3667	0.129971	0.0994
373.5	45.3667	0.119456	0.1067
378.0	45.3667	0.135728	0.1745
382.5	45.3667	0.10768	0.1079
387.0	45.3667	0.105524	0.1722
391.5	45.3667	0.109743	0.1285
396.0	45.3667	0.0635535	0.0711
400.5	45.3667	0.0795077	0.1062
405.0	45.3667	0.079265	0.1171
409.5	45.3667	0.073652	0.1262
414.0	45.3667	0.0563405	0.1028
418.5	45.3667	0.0563246	0.0924
423.0	45.3667	0.0488044	0.0913
427.5	45.3667	0.0520544	0.0832
432.0	45.3667	0.0532782	0.0904
436.5	45.3667	0.0841264	0.178
441.0	45.3667	0.102412	0.2449
445.5	45.3667	0.0963304	0.1446
-450.0	47.9333	0.00883586	0.1804
-445.5	47.9333	0.00935118	0.186
-441.0	47.9333	0.00656841	0.1701
-436.5	47.9333	0.00804598	0.2279
-432.0	47.9333	0.00891582	0.2355
-427.5	47.9333	0.0078864	0.2308
-423.0	47.9333	0.00852226	0.1658
-418.5	47.9333	0.0097831	0.1713
-414.0	47.9333	0.0101898	0.1589
-409.5	47.9333	0.0117547	0.2116
-405.0	47.9333	0.0109885	0.212
-400.5	47.9333	0.01136	0.1782
-396.0	47.9333	0.0117459	0.1604
-391.5	47.9333	0.0123031	0.1421
-387.0	47.9333	0.0125625	0.1314
-382.5	47.9333	0.0198914	0.2746
-378.0	47.9333	0.0162397	0.166
-373.5	47.9333	0.0225043	0.3992
-369.0	47.9333	0.0171349	0.1348
-364.5	47.9333	0.018451	0.1419
