Parent,Nuclide,Atoms_EOB,Atoms_after_cooling,Activity_EOB_Bq,Activity_after_cooling_Bq
Rn217,"Nuclide: Rn-217, decay dataset: icrp107_ame2020_nubase2020",16477583.956576418,0.0,21150723818.408764,0.0
Rn217,"Nuclide: Po-213, decay dataset: icrp107_ame2020_nubase2020",129164.59204483194,0.0,21316684000.964478,0.0
Rn217,"Nuclide: Pb-209, decay dataset: icrp107_ame2020_nubase2020",-16606748.967392383,-99849.06044647761,-982.9320990038948,-5.909937385151783
Rn217,"Nuclide: Bi-209, decay dataset: icrp107_ame2020_nubase2020",0.418771131915442,99849.47921760952,0.0,0.0
Rn218,"Nuclide: Rn-218, decay dataset: icrp107_ame2020_nubase2020",51804525.31802434,0.0,1025947447.555282,0.0
Rn218,"Nuclide: Po-214, decay dataset: icrp107_ame2020_nubase2020",244333.20833086167,0.0,1030790471.5258825,0.0
Rn218,"Nuclide: Pb-210, decay dataset: icrp107_ame2020_nubase2020",-52048858.52894843,-52044409.30584899,-0.05149783881689491,-0.05149343669587802
Rn218,"Nuclide: Bi-210, decay dataset: icrp107_ame2020_nubase2020",0.014056718071397434,-32196.32362614279,2.2495619027369493e-08,-0.05152527259185476
Rn218,"Nuclide: Po-210, decay dataset: icrp107_ame2020_nubase2020",-0.011469533449279779,-904159.5752787428,-6.649618020012855e-10,-0.05241988116890873
Rn218,"Nuclide: Pb-206, decay dataset: icrp107_ame2020_nubase2020",6.040260667149449e-06,52980765.20475992,0.0,0.0
Rn219,"Nuclide: Rn-219, decay dataset: icrp107_ame2020_nubase2020",31519620.826026857,0.0,5517105.1282522855,0.0
Rn219,"Nuclide: Po-215, decay dataset: icrp107_ame2020_nubase2020",14183.248301863498,0.0,5519976.738696415,0.0
Rn219,"Nuclide: Pb-211, decay dataset: icrp107_ame2020_nubase2020",-31591560.597804207,-3.1026042127710246e-05,-10109.695825418581,-9.92872281844711e-09
Rn219,"Nuclide: Bi-211, decay dataset: icrp107_ame2020_nubase2020",59596.46972198179,-1.955115728895758e-06,321.7221570024753,-1.0554384385922875e-08
Rn219,"Nuclide: Tl-207, decay dataset: icrp107_ame2020_nubase2020",-1864.4454930269683,-5.021389178934268e-06,-4.515496634519009,-1.2161291935263825e-08
Rn219,"Nuclide: Pb-207, decay dataset: icrp107_ame2020_nubase2020",24.49924652274831,24.499284525295348,0.0,0.0
Rn220,"Nuclide: Rn-220, decay dataset: icrp107_ame2020_nubase2020",29147847.377731767,0.0,363376.7667134239,0.0
Rn220,"Nuclide: Po-216, decay dataset: icrp107_ame2020_nubase2020",76214.8286858012,0.0,364331.68014084373,0.0
Rn220,"Nuclide: Pb-212, decay dataset: icrp107_ame2020_nubase2020",-29266543.803838663,-6128531.323801246,-529.6058459264021,-110.90158229078276
Rn220,"Nuclide: Bi-212, decay dataset: icrp107_ame2020_nubase2020",43142.73068346361,-642178.021853129,8.231286026672128,-122.52240166943555
Rn220,"Nuclide: Po-212, decay dataset: icrp107_ame2020_nubase2020",1.0000035506954428,-5.285197592501636e-05,2318226.2264698343,-122.52240167039196
Rn220,"Nuclide: Pb-208, decay dataset: icrp107_ame2020_nubase2020",-662.1332659251503,6770047.212441303,-0.0,0.0
Rn222,"Nuclide: Rn-222, decay dataset: icrp107_ame2020_nubase2020",75802.12754607589,63233.88537161914,0.15904939418571268,0.13267848127681567
Rn222,"Nuclide: Po-218, decay dataset: icrp107_ame2020_nubase2020",43.70356138811265,35.62317039366194,0.16286559331504716,0.13275322645684565
Rn222,"Nuclide: Pb-214, decay dataset: icrp107_ame2020_nubase2020",370.8092799906616,309.4744387567791,0.1598416709894219,0.13340257131817965
Rn222,"Nuclide: Bi-214, decay dataset: icrp107_ame2020_nubase2020",280.3636783177374,230.62989411428399,0.16275820197433433,0.1338864831307828
Rn222,"Nuclide: Po-214, decay dataset: icrp107_ame2020_nubase2020",1.0000385793571702,3.1735755127154694e-05,4218.952658141178,0.1338864831973713
Rn222,"Nuclide: Pb-210, decay dataset: icrp107_ame2020_nubase2020",-76534.0910133343,-140367.26523657178,-7.572385628419052e-05,-0.00013888125512494985
Rn222,"Nuclide: Bi-210, decay dataset: icrp107_ame2020_nubase2020",152.09524912743547,211.9796158756218,0.00024340509376834205,0.00033924082819938406
Rn222,"Nuclide: Po-210, decay dataset: icrp107_ame2020_nubase2020",-119.30456184626921,-1685.1567817586947,-6.916844245068282e-06,-9.769925648748282e-05
Rn222,"Nuclide: Pb-206, decay dataset: icrp107_ame2020_nubase2020",3.296221701361136,78034.1257175366,0.0,0.0
Rn223,"Nuclide: Rn-223, decay dataset: icrp107_ame2020_nubase2020",1225700.8756556662,1.776519334758315e-12,582.7099493625385,8.445743265418077e-16
Rn223,"Nuclide: Fr-223, decay dataset: icrp107_ame2020_nubase2020",11724096.309554176,1.7224692085299812e-11,6156.457804227831,9.044883905256644e-15
Rn223,"Nuclide: Ra-223, decay dataset: icrp107_ame2020_nubase2020",-12968944.24339119,-12205843.313205086,-9.102697515822696,-8.567089002811564
Rn223,"Nuclide: Rn-219, decay dataset: icrp107_ame2020_nubase2020",-51.14600071078112,-48.94459566776329,-8.952451057978507,-8.567123356251676
Rn223,"Nuclide: Po-215, decay dataset: icrp107_ame2020_nubase2020",0.9769973890525415,-0.022012708343811537,380.23749895350767,-8.56712337170205
Rn223,"Nuclide: Pb-211, decay dataset: icrp107_ame2020_nubase2020",58735.532781613794,-26830.057132960188,18.79610754675062,-8.585954965823454
Rn223,"Nuclide: Bi-211, decay dataset: icrp107_ame2020_nubase2020",3819.201272288038,-1590.6866597682476,20.617356650135587,-8.587071443712444
Rn223,"Nuclide: Tl-207, decay dataset: icrp107_ame2020_nubase2020",10588.47431128463,-3546.6238041942615,25.644203757157058,-8.58956076304696
Rn223,"Nuclide: Pb-207, decay dataset: icrp107_ame2020_nubase2020",-53945.9811805135,12183913.666229868,-0.0,0.0
Fr219,"Nuclide: Fr-219, decay dataset: icrp107_ame2020_nubase2020",652237698.2811497,0.0,22604836080.924362,0.0
Fr219,"Nuclide: At-215, decay dataset: icrp107_ame2020_nubase2020",3277577.37327211,0.0,22718435153.50634,0.0
Fr219,"Nuclide: Bi-211, decay dataset: icrp107_ame2020_nubase2020",-655617395.7441025,-1.7964303983991566e-194,-3539247.269361982,-9.697746617776905e-197
Fr219,"Nuclide: Tl-207, decay dataset: icrp107_ame2020_nubase2020",102127.4128355289,1.3556966007217983e-86,247.3421672425871,3.2833587578092814e-89
Fr219,"Nuclide: Pb-207, decay dataset: icrp107_ame2020_nubase2020",-7.323154983477436,-7.323154983477436,-0.0,-0.0
Fr220,"Nuclide: Fr-220, decay dataset: icrp107_ame2020_nubase2020",633513171.0577675,0.0,16026199.575411748,0.0
Fr220,"Nuclide: At-216, decay dataset: icrp107_ame2020_nubase2020",6937.351540977829,0.0,16028685.537273249,0.0
Fr220,"Nuclide: Bi-212, decay dataset: icrp107_ame2020_nubase2020",-638334410.6752942,-44.2540881752024,-121789.07157004526,-0.008443324097685868
Fr220,"Nuclide: Po-212, decay dataset: icrp107_ame2020_nubase2020",0.9474643570396435,-3.6421613998003097e-09,2196428.922284516,-0.008443324098380764
Fr220,"Nuclide: Pb-208, decay dataset: icrp107_ame2020_nubase2020",4814301.318521273,4814345.5726094525,0.0,0.0
Fr221,"Nuclide: Fr-221, decay dataset: icrp107_ame2020_nubase2020",808275390.8346046,2.7644035806962636e-80,1905625.198207463,6.5174780540456885e-83
Fr221,"Nuclide: At-217, decay dataset: icrp107_ame2020_nubase2020",88811.08057673591,3.0374165480251516e-84,1905856.0403791522,6.518194168575094e-83
Fr221,"Nuclide: Bi-213, decay dataset: icrp107_ame2020_nubase2020",-905709607.4290247,-0.2809916617492058,-229505.761788215,-7.120296048194627e-05
Fr221,"Nuclide: Po-213, decay dataset: icrp107_ame2020_nubase2020",-0.390648682293276,-4.31441464194896e-10,-64470.72207643859,-7.120296059127304e-05
Fr221,"Nuclide: Pb-209, decay dataset: icrp107_ame2020_nubase2020",99852198.60645472,600367.6169521852,5910.123128802112,35.534986592709316
Fr221,"Nuclide: Bi-209, decay dataset: icrp107_ame2020_nubase2020",-2506792.7019627765,-3107160.0379232997,-0.0,-0.0
Fr222,"Nuclide: Fr-222, decay dataset: icrp107_ame2020_nubase2020",659709012.0246934,1.9605004262615099e-22,536708.264876647,1.5949710598001601e-25
Fr222,"Nuclide: Ra-222, decay dataset: icrp107_ame2020_nubase2020",30797227.605575364,9.1522132921299e-24,561763.4601017757,1.66942916824292e-25
Fr222,"Nuclide: Rn-218, decay dataset: icrp107_ame2020_nubase2020",28368.032844644364,8.43001644098036e-27,561806.3424084904,1.6694977508970057e-25
Fr222,"Nuclide: Po-214, decay dataset: icrp107_ame2020_nubase2020",134.16769914447045,3.9572913381343285e-29,566025.3340487198,1.6694980728436413e-25
Fr222,"Nuclide: Pb-210, decay dataset: icrp107_ame2020_nubase2020",-690535581.6348995,-690476553.5034932,-0.6832251673797329,-0.6831667641547104
Fr222,"Nuclide: Bi-210, decay dataset: icrp107_ame2020_nubase2020",841.4707917338362,-426418.06971934234,0.0013466448040969717,-0.6824166490406801
Fr222,"Nuclide: Po-210, decay dataset: icrp107_ame2020_nubase2020",-1.6668286725131654,-11996305.413205208,-9.663665942500607e-08,-0.6955021230984445
Fr222,"Nuclide: Pb-206, decay dataset: icrp107_ame2020_nubase2020",0.00012400638485869544,702899276.9865417,0.0,0.0
Fr223,"Nuclide: Fr-223, decay dataset: icrp107_ame2020_nubase2020",539777018.5329167,1.0676597139649244e-11,283443.1200963216,5.606403943425947e-15
Fr223,"Nuclide: Ra-223, decay dataset: icrp107_ame2020_nubase2020",-540499470.9168304,-508696138.17971015,-379.3680579454481,-357.04580006014714
Fr223,"Nuclide: Rn-219, decay dataset: icrp107_ame2020_nubase2020",-2172.8788032533366,-2039.8366718358857,-380.33454953876725,-357.0472317893501
Fr223,"Nuclide: Po-215, decay dataset: icrp107_ame2020_nubase2020",0.022752128516921766,-0.9174113937099876,8.854898221921308,-357.04723243326663
Fr223,"Nuclide: Pb-211, decay dataset: icrp107_ame2020_nubase2020",1855250.214257707,-1118181.3579336428,593.7033496057081,-357.8320663002749
Fr223,"Nuclide: Bi-211, decay dataset: icrp107_ame2020_nubase2020",121830.64128299164,-66294.16256745797,657.6835320180353,-357.87859712785166
Fr223,"Nuclide: Tl-207, decay dataset: icrp107_ame2020_nubase2020",346732.00330399803,-147810.66629121403,839.7495125788536,-357.9823431042696
Fr223,"Nuclide: Pb-207, decay dataset: icrp107_ame2020_nubase2020",-1599187.6188798146,508431277.5017058,-0.0,0.0
Fr224,"Nuclide: Fr-224, decay dataset: icrp107_ame2020_nubase2020",281179983.80046666,1.878672773637775e-122,975471.0360419647,6.517501182391171e-125
Fr224,"Nuclide: Ra-224, decay dataset: icrp107_ame2020_nubase2020",-281357754.2237918,-232814623.75718063,-616.7221149213826,-510.31800258808374
Fr224,"Nuclide: Rn-220, decay dataset: icrp107_ame2020_nubase2020",-68542.94179661675,-40941.767364794345,-854.5026412519663,-510.4077448929565
Fr224,"Nuclide: Po-216, decay dataset: icrp107_ame2020_nubase2020",-177.88389054918258,-106.7726437053874,-850.3428772496538,-510.40797893324736
Fr224,"Nuclide: Pb-212, decay dataset: icrp107_ame2020_nubase2020",247783.8790352757,-32041174.63521405,4.483884115014304,-579.8154203275755
Fr224,"Nuclide: Bi-212, decay dataset: icrp107_ame2020_nubase2020",-1366.9485790519211,-3073854.339503902,-0.26080279480877033,-586.4666856259518
Fr224,"Nuclide: Po-212, decay dataset: icrp107_ame2020_nubase2020",0.9999998874985891,-0.00025298168112098117,2318217.7343809684,-586.4666856264992
Fr224,"Nuclide: Pb-208, decay dataset: icrp107_ame2020_nubase2020",73.31855615788044,267970774.59071624,0.0,0.0
Fr227,"Nuclide: Fr-227, decay dataset: icrp107_ame2020_nubase2020",26620036.202575095,8.432180889778045e-169,124504.74386112414,3.9438207892854936e-171
Fr227,"Nuclide: Ra-227, decay dataset: icrp107_ame2020_nubase2020",-28274993.545269582,-0.0015110850828975344,-7740.415504049867,-4.1366681074116007e-07
Fr227,"Nuclide: Ac-227, decay dataset: icrp107_ame2020_nubase2020",1654957.69967728,1654813.451741848,0.0016696265442600407,0.0016694810177719625
Fr227,"Nuclide: Th-227, decay dataset: icrp107_ame2020_nubase2020",-0.35392087042974474,3896.0993068572598,-1.5199910126180908e-07,0.0016732655306537412
Fr227,"Nuclide: Ra-223, decay dataset: icrp107_ame2020_nubase2020",0.009941092584559594,2387.0744958399587,6.977496168984379e-09,0.001675449957650858
Fr227,"Nuclide: Rn-219, decay dataset: icrp107_ame2020_nubase2020",1.0000000398666788,0.009571966896878536,0.1750371737862175,0.0016754499664102238
Fr227,"Nuclide: Po-215, decay dataset: icrp107_ame2020_nubase2020",1.0004499498564812,4.304967940247667e-06,389.3649983348448,0.0016754499664141636
Fr227,"Nuclide: Pb-211, decay dataset: icrp107_ame2020_nubase2020",-1.1021110220145902,5.235590802648817,-0.00035268935714379175,0.001675454756889016
Fr227,"Nuclide: Bi-211, decay dataset: icrp107_ame2020_nubase2020",1.058616109922256,0.31036471514359915,0.005714772366728574,0.0016754550408650802
Fr227,"Nuclide: Tl-207, decay dataset: icrp107_ame2020_nubase2020",-0.6680602414331296,0.691794509590895,-0.0016179736994883652,0.0016754556738287174
Fr227,"Nuclide: Pb-207, decay dataset: icrp107_ame2020_nubase2020",-1.3018978547555262,-1661104.173257614,-0.0,-0.0
Ra219,"Nuclide: Ra-219, decay dataset: icrp107_ame2020_nubase2020",3620075263.187243,0.0,250924496209.30396,0.0
Ra219,"Nuclide: Rn-215, decay dataset: icrp107_ame2020_nubase2020",832809.8565700769,0.0,250982523488.73102,0.0
Ra219,"Nuclide: Po-211, decay dataset: icrp107_ame2020_nubase2020",-3692467520.107924,0.0,-4960122966.806164,0.0
Ra219,"Nuclide: Pb-207, decay dataset: icrp107_ame2020_nubase2020",71559447.06411143,71559447.06411143,0.0,0.0
Ra220,"Nuclide: Ra-220, decay dataset: icrp107_ame2020_nubase2020",10704188062.70021,0.0,414501551723.1326,0.0
Ra220,"Nuclide: Rn-216, decay dataset: icrp107_ame2020_nubase2020",26977792.25295489,0.0,415546236397.0581,0.0
Ra220,"Nuclide: Po-212, decay dataset: icrp107_ame2020_nubase2020",179256.43616963763,0.0,415555496080.9636,0.0
Ra220,"Nuclide: Pb-208, decay dataset: icrp107_ame2020_nubase2020",-10731345111.389336,-10731345111.389336,-0.0,-0.0
Ra221,"Nuclide: Ra-221, decay dataset: icrp107_ame2020_nubase2020",13637697327.696768,0.0,337604694.7151041,0.0
Ra221,"Nuclide: Rn-217, decay dataset: icrp107_ame2020_nubase2020",263018.80666328047,0.0,337612489.39424855,0.0
Ra221,"Nuclide: Po-213, decay dataset: icrp107_ame2020_nubase2020",2046.702197425469,0.0,337777585.1407877,0.0
Ra221,"Nuclide: Pb-209, decay dataset: icrp107_ame2020_nubase2020",-13670648302.653688,-82195581.53100325,-809148.0793294228,-4865.0506876302225
Ra221,"Nuclide: Bi-209, decay dataset: icrp107_ame2020_nubase2020",32685909.448056556,114881490.97905982,0.0,0.0
Ra222,"Nuclide: Ra-222, decay dataset: icrp107_ame2020_nubase2020",20909055399.443558,0.0,381396126.2709474,0.0
Ra222,"Nuclide: Rn-218, decay dataset: icrp107_ame2020_nubase2020",19276095.79732713,0.0,381747755.8320203,0.0
Ra222,"Nuclide: Po-214, decay dataset: icrp107_ame2020_nubase2020",90488.89239178709,0.0,381753625.2791205,0.0
Ra222,"Nuclide: Pb-210, decay dataset: icrp107_ame2020_nubase2020",-20928423119.333412,-20926634122.87491,-20.706862570132596,-20.70509251303878
Ra222,"Nuclide: Bi-210, decay dataset: icrp107_ame2020_nubase2020",1135.3112034236,-12944896.35708517,0.0018168912672218594,-20.71631908093192
Ra222,"Nuclide: Po-210, decay dataset: icrp107_ame2020_nubase2020",-0.11107520550344431,-363556235.2347706,-6.4397361179387354e-09,-21.077667228539006
Ra222,"Nuclide: Pb-206, decay dataset: icrp107_ame2020_nubase2020",6.356847721995253e-06,21303135254.46677,0.0,0.0
Ra223,"Nuclide: Ra-223, decay dataset: icrp107_ame2020_nubase2020",83847071.42309521,78913456.39664848,58.85093762670401,55.38811101549799
Ra223,"Nuclide: Rn-219, decay dataset: icrp107_ame2020_nubase2020",337.2210134460466,316.4375551094485,59.02621078174106,55.38833311802943
Ra223,"Nuclide: Po-215, decay dataset: icrp107_ame2020_nubase2020",1.151664501865655,0.14231699158240083,448.21617204893465,55.38833321791948
Ra223,"Nuclide: Pb-211, decay dataset: icrp107_ame2020_nubase2020",184305.8448754614,173462.20898949433,58.98018316534843,55.51008360792613
Ra223,"Nuclide: Bi-211, decay dataset: icrp107_ame2020_nubase2020",10928.154314089266,10284.138436463063,58.99392018329422,55.51730188257427
Ra223,"Nuclide: Tl-207, decay dataset: icrp107_ame2020_nubase2020",24362.582536707992,22929.701434550207,59.00368761872154,55.533395878545804
Ra223,"Nuclide: Pb-207, decay dataset: icrp107_ame2020_nubase2020",-84067006.37749937,-163187455.40288043,-0.0,-0.0
Ra224,"Nuclide: Ra-224, decay dataset: icrp107_ame2020_nubase2020",279509291.74912965,231285079.64792025,612.6703776949769,506.965318456342
Ra224,"Nuclide: Rn-220, decay dataset: icrp107_ame2020_nubase2020",49154.28863115861,40672.7883887965,612.790585919377,507.0544711727621
Ra224,"Nuclide: Po-216, decay dataset: icrp107_ame2020_nubase2020",129.19020681193956,106.07116943554055,617.5712248803596,507.05470367545644
Ra224,"Nuclide: Pb-212, decay dataset: icrp107_ame2020_nubase2020",38529832.562614426,39950517.806716785,697.2338348011425,722.9424806713562
Ra224,"Nuclide: Bi-212, decay dataset: icrp107_ame2020_nubase2020",3696892.818356372,3904498.0109187607,705.3374164261022,744.9468174429545
Ra224,"Nuclide: Po-212, decay dataset: icrp107_ame2020_nubase2020",1.0003042584510569,0.0003213445926968201,2318923.3326001903,744.9468174447654
Ra224,"Nuclide: Pb-208, decay dataset: icrp107_ame2020_nubase2020",-321785301.6092426,-596966175.934678,-0.0,-0.0
Ra225,"Nuclide: Ra-225, decay dataset: icrp107_ame2020_nubase2020",43589634.209096156,41608290.1384214,23.46976141380371,22.402955659152816
Ra225,"Nuclide: Ac-225, decay dataset: icrp107_ame2020_nubase2020",88958437.16718031,167916034.58604643,71.36723369149315,134.71125687977354
Ra225,"Nuclide: Fr-221, decay dataset: icrp107_ame2020_nubase2020",30278.49391670719,57154.30929496097,71.38589350328927,134.74948416548733
Ra225,"Nuclide: At-217, decay dataset: icrp107_ame2020_nubase2020",4.326514903387196,6.279198121649708,92.84556058617395,134.7494883652879
Ra225,"Nuclide: Bi-213, decay dataset: icrp107_ame2020_nubase2020",282302.84387897083,533175.8326264892,71.53521250960117,135.10613626078535
Ra225,"Nuclide: Po-213, decay dataset: icrp107_ame2020_nubase2020",1.0004334546844151,0.0008186512016671533,165106.57820294006,135.10613626133298
Ra225,"Nuclide: Pb-209, decay dataset: icrp107_ame2020_nubase2020",1219694.6486077849,2316070.3756927256,72.19215654152912,137.08522482578695
Ra225,"Nuclide: Bi-209, decay dataset: icrp107_ame2020_nubase2020",-134080352.68962829,-346511084.211727,-0.0,-0.0
Ra226,"Nuclide: Ra-226, decay dataset: icrp107_ame2020_nubase2020",1027.1813010183962,1027.1800826703375,1.4101259041355862e-08,1.4101242315738328e-08
Ra226,"Nuclide: Rn-222, decay dataset: icrp107_ame2020_nubase2020",0.02171426121476813,0.024834589169217332,4.55612553790118e-08,5.2108383894820606e-08
Ra226,"Nuclide: Po-218, decay dataset: icrp107_ame2020_nubase2020",1.000012230719111,1.3988575908339507e-05,0.0037266433239162007,5.2129795435023147e-08
Ra226,"Nuclide: Pb-214, decay dataset: icrp107_ame2020_nubase2020",-0.17558093171995104,0.00012136501472450994,-7.568621130707234e-05,5.23158070739492e-08
Ra226,"Nuclide: Bi-214, decay dataset: icrp107_ame2020_nubase2020",3.894320901621485,9.035683849305411e-05,0.0022607517195599638,5.245442868155008e-08
Ra226,"Nuclide: Po-214, decay dataset: icrp107_ame2020_nubase2020",1.000000535876897,1.2433524765332819e-11,4218.792160690844,5.245442870062507e-08
Ra226,"Nuclide: Pb-210, decay dataset: icrp107_ame2020_nubase2020",8.719070991023317,23.152787799207545,8.626765796968469e-09,2.2907678822240064e-08
Ra226,"Nuclide: Bi-210, decay dataset: icrp107_ame2020_nubase2020",0.02043217992070051,0.03215890102903462,3.2698566839012744e-08,5.146538347098855e-08
Ra226,"Nuclide: Po-210, decay dataset: icrp107_ame2020_nubase2020",0.23521550656144466,0.613719741459839,1.3636938921135024e-08,3.558123676168572e-08
Ra226,"Nuclide: Pb-206, decay dataset: icrp107_ame2020_nubase2020",-1041.8964866936137,-2092.9002961052583,-0.0,-0.0
Ra227,"Nuclide: Ra-227, decay dataset: icrp107_ame2020_nubase2020",4458749994.266139,0.2382865479321117,1220604.2604057055,6.523208880904641e-05
Ra227,"Nuclide: Ac-227, decay dataset: icrp107_ame2020_nubase2020",-4458766426.076165,-4458377791.2519,-4.498287044486954,-4.497894964968098
Ra227,"Nuclide: Th-227, decay dataset: icrp107_ame2020_nubase2020",16457.632177418724,-10481882.891589494,0.007068092076140072,-4.501675126190113
Ra227,"Nuclide: Ra-223, decay dataset: icrp107_ame2020_nubase2020",-25.87551560012889,-6407672.877702768,-1.81616164857792e-05,-4.497444579252641
Ra227,"Nuclide: Rn-219, decay dataset: icrp107_ame2020_nubase2020",0.9998960787779756,-25.69422622807859,0.17501897673179262,-4.497444562288402
Ra227,"Nuclide: Po-215, decay dataset: icrp107_ame2020_nubase2020",1.000449903100211,-0.011555913361649073,389.3649801377775,-4.497444562280772
Ra227,"Nuclide: Pb-211, decay dataset: icrp107_ame2020_nubase2020",-1.4954947904695193,-14053.934039815429,-0.00047857709951802094,-4.49743525183449
Ra227,"Nuclide: Bi-211, decay dataset: icrp107_ame2020_nubase2020",1.0340506738868724,-833.1139931755125,0.005582159728666644,-4.497434699802524
Ra227,"Nuclide: Tl-207, decay dataset: icrp107_ame2020_nubase2020",-0.7297938679118483,-1856.9872241670148,-0.0017674862401573543,-4.497433468788279
Ra227,"Nuclide: Pb-207, decay dataset: icrp107_ame2020_nubase2020",-0.7557429682967289,4475284115.768203,-0.0,0.0
Ra228,"Nuclide: Ra-228, decay dataset: icrp107_ame2020_nubase2020",121881.39121919732,121841.17118808707,0.0004655864437390579,0.0004654328033755506
Ra228,"Nuclide: Ac-228, decay dataset: icrp107_ame2020_nubase2020",15.075050310734333,15.87643734656093,0.0004719615456045542,0.0004970509387581449
Ra228,"Nuclide: Th-228, decay dataset: icrp107_ame2020_nubase2020",60706.57683487948,121332.0765693723,0.0006975406005765744,0.0013941495958437185
Ra228,"Nuclide: Ra-224, decay dataset: icrp107_ame2020_nubase2020",318.80069827096,902.0655107426927,0.0006987951742026467,0.001977282449945812
Ra228,"Nuclide: Rn-220, decay dataset: icrp107_ame2020_nubase2020",1.0560530649766684,0.15861365221864565,0.013165471304141481,0.001977384997008452
Ra228,"Nuclide: Po-216, decay dataset: icrp107_ame2020_nubase2020",1.0027609142205915,0.000413650767666017,4.793523451501491,0.00197738526444246
Ra228,"Nuclide: Pb-212, decay dataset: icrp107_ame2020_nubase2020",36.74260145640484,121.40369429533564,0.0006648921941819328,0.002196914902108746
Ra228,"Nuclide: Bi-212, decay dataset: icrp107_ame2020_nubase2020",4.42459188611378,11.631560280670984,0.0008441765458266384,0.0022192081514065894
Ra228,"Nuclide: Po-212, decay dataset: icrp107_ame2020_nubase2020",1.000000000364149,9.572905378264519e-10,2318217.99602794,0.002219208151408424
Ra228,"Nuclide: Pb-208, decay dataset: icrp107_ame2020_nubase2020",-182966.0698099805,-427190.453797409,-0.0,-0.0
Ra230,"Nuclide: Ra-230, decay dataset: icrp107_ame2020_nubase2020",354202384.55916804,7729.3303675411025,43998.99358508903,0.9601368372540288
Ra230,"Nuclide: Ac-230, decay dataset: icrp107_ame2020_nubase2020",7917313.37013897,172.7699349285479,44982.48721410972,0.9815983055840016
Ra230,"Nuclide: Th-230, decay dataset: icrp107_ame2020_nubase2020",-362119698.77875245,-362127591.7623134,-0.00010551805707154871,-0.00010552035700798592
Ra230,"Nuclide: Ra-226, decay dataset: icrp107_ame2020_nubase2020",0.849445697819933,-7852960.704605463,1.1661284930565188e-11,-0.00010780631717832143
Ra230,"Nuclide: Rn-222, decay dataset: icrp107_ame2020_nubase2020",0.014993533840233522,-51.36743879123877,3.1459703720619057e-08,-0.00010778008856878245
Ra230,"Nuclide: Po-218, decay dataset: icrp107_ame2020_nubase2020",1.0000084466888548,-0.02892184270194266,0.003726629222357581,-0.00010778007379274079
Ra230,"Nuclide: Pb-214, decay dataset: icrp107_ame2020_nubase2020",-0.175613645467539,-0.250033697180261,-7.570031295004879e-05,-0.00010777994542629171
Ra230,"Nuclide: Bi-214, decay dataset: icrp107_ame2020_nubase2020",3.8942966103061223,-0.18565918498523215,0.0022607376178373877,-0.00010777984976345979
Ra230,"Nuclide: Po-214, decay dataset: icrp107_ame2020_nubase2020",1.0000005358735544,-2.554757461731149e-08,4218.792160676741,-0.00010777984976344663
Ra230,"Nuclide: Pb-210, decay dataset: icrp107_ame2020_nubase2020",-5.733695787543838,-108997.68969653043,-5.6729955245381135e-09,-0.00010784377629115426
Ra230,"Nuclide: Bi-210, decay dataset: icrp107_ame2020_nubase2020",0.011496687303951142,-67.37773765000308,1.8398682847081505e-08,-0.00010782772403927406
Ra230,"Nuclide: Po-210, decay dataset: icrp107_ame2020_nubase2020",-0.011493165716298642,-1860.166689180361,-6.663319148251185e-10,-0.00010784569390987834
Ra230,"Nuclide: Pb-206, decay dataset: icrp107_ame2020_nubase2020",6.589852946804861e-06,370083627.4327999,0.0,0.0
Ac223,"Nuclide: Ac-223, decay dataset: icrp107_ame2020_nubase2020",126390558757.83046,4.798949485612016e-196,695295709.9395736,2.639982782223467e-198
Ac223,"Nuclide: Fr-219, decay dataset: icrp107_ame2020_nubase2020",20065179.40257667,7.618589435802533e-200,695406126.5162754,2.6404018936351552e-198
Ac223,"Nuclide: At-215, decay dataset: icrp107_ame2020_nubase2020",100326.97666179601,3.8092977411534423e-202,695413610.0722734,2.6404039891938766e-198
Ac223,"Nuclide: Bi-211, decay dataset: icrp107_ame2020_nubase2020",-6762973748028.967,-1.8533515475599688e-190,-36508848797.87542,-1.0005026478018722e-192
Ac223,"Nuclide: Tl-207, decay dataset: icrp107_ame2020_nubase2020",11856331694142.506,1.5738760170753395e-78,28714824897.199154,3.811767029303592e-81
Ac223,"Nuclide: Pb-207, decay dataset: icrp107_ame2020_nubase2020",-5219768670377.75,-5219768670377.75,-0.0,-0.0
Ac224,"Nuclide: Ac-224, decay dataset: icrp107_ame2020_nubase2020",57471094381.091034,144753595.7835453,3980408.376693422,10025.5342519263
Ac224,"Nuclide: Ra-224, decay dataset: icrp107_ame2020_nubase2020",-59349411361.7882,-49259241324.34434,-130090.93918651294,-107973.7914911304
Ac224,"Nuclide: Rn-220, decay dataset: icrp107_ame2020_nubase2020",-10493389.953700192,-8662658.191656603,-130817.69174322559,-107994.55218887208
Ac224,"Nuclide: Po-216, decay dataset: icrp107_ame2020_nubase2020",-27365.251581753488,-22591.476034505904,-130814.80675314492,-107994.60633107132
Ac224,"Nuclide: Pb-212, decay dataset: icrp107_ame2020_nubase2020",2556899938.5116577,-6227823168.82305,46269.527552037725,-112698.3623249687
Ac224,"Nuclide: Bi-212, decay dataset: icrp107_ame2020_nubase2020",380716860.6163846,-592480142.8599367,72637.7149815251,-113040.44606691955
