parent_nuclide,parent_original,production_rate,nuclide,original_nuclide,atom_number_after_irradiation,atom_number_after_cooling,activity_after_cooling_Bq,is_stable,decay_constant,half_life,half_life_seconds,cooling_time_hours
Ni66,Ni66,2.8e-06,Zn66,Zn-66,,,0.0,True,0.0,稳定,inf,240.0
Cu57,Cu57,8.07e-06,Cu57,Cu57,7132263052.352494,0.0,0.0,False,3.531060522465335,1.96e-01 秒,0.1963,240.0
Cu57,Cu57,8.07e-06,Ni57,Ni-57,4612990981298847.0,43108896349898.98,233152387.34381548,False,5.408451783395328e-06,1.48 天,128160.0,240.0
Cu57,Cu57,8.07e-06,Co57,Co-57,2.155764850415356e+16,2.1014715658260644e+16,620414108.9382272,False,2.952284099520278e-08,271.74 天,23478336.0,240.0
Cu57,Cu57,8.07e-06,Fe57,Fe-57,,,0.0,True,0.0,稳定,inf,240.0
Cu59,Cu59,7.7e-06,Cu59,Cu59,2825412433933.474,0.0,0.0,False,0.008504873381103624,1.36 分钟,81.5,240.0
Cu59,Cu59,7.7e-06,Ni59,Ni-59,2.0761723654365388e+16,2.07617197532706e+16,4515.155577459103,False,2.1747502765265047e-13,101067.02 年,3187249534080.0,240.0
Cu59,Cu59,7.7e-06,Co59,Co-59,,,0.0,True,0.0,稳定,inf,240.0
Cu60,Cu60,8.6e-06,Cu60,Cu60,55059411580048.19,6.863259230808342e-170,3.34546328079242e-173,False,0.00048744527465537644,23.70 分钟,1422.0,240.0
Cu60,Cu60,8.6e-06,Ni60,Ni-60,,,0.0,True,0.0,稳定,inf,240.0
Cu61,Cu61,3.82e-06,Cu61,Cu61,206364360259602.1,4.348178606580883e-08,2.5118576371992286e-12,False,5.776804185084719e-05,3.33 小时,11998.800000000001,240.0
Cu61,Cu61,3.82e-06,Ni61,Ni-61,,,0.0,True,0.0,稳定,inf,240.0
Cu62,Cu62,2.7e-06,Cu62,Cu62,7055206349608.853,0.0,0.0,False,0.0011942988741168636,9.67 分钟,580.38,240.0
Cu62,Cu62,2.7e-06,Ni62,Ni-62,,,0.0,True,0.0,稳定,inf,240.0
Cu63,Cu63,7.79e-07,Cu63,Cu63,2100439512000000.0,2100439512000000.0,0.0,True,0.0,稳定,inf,240.0
Cu64,Cu64,3.73e-07,Cu64,Cu64,76779924797764.56,157214232.12561518,2383.4777283851035,False,1.5160699487312889e-05,12.70 小时,45720.0,240.0
Cu64,Cu64,3.73e-07,Ni64,Ni-64,,,0.0,True,0.0,稳定,inf,240.0
Cu64,Cu64,3.73e-07,Zn64,Zn-64,,,0.0,True,0.0,稳定,inf,240.0
Cu65,Cu65,1.75e-07,Cu65,Cu65,471857400000000.0,471857400000000.0,0.0,True,0.0,稳定,inf,240.0
Cu66,Cu66,3.65e-07,Cu66,Cu66,504832834661.92737,0.0,0.0,False,0.0022563384783852386,5.12 分钟,307.2,240.0
Cu66,Cu66,3.65e-07,Zn66,Zn-66,,,0.0,True,0.0,稳定,inf,240.0
Cu67,Cu67,1.45e-06,Cu67,Cu67,1354538455425509.2,91898841431889.17,286176356.4758184,False,3.1140366082625535e-06,2.58 天,222588.0,240.0
Cu67,Cu67,1.45e-06,Zn67,Zn-67,,,0.0,True,0.0,稳定,inf,240.0
Cu69,Cu69,9.53e-06,Cu69,Cu69,7337067747129.323,0.0,0.0,False,0.004053492283976288,2.85 分钟,171.0,240.0
Cu69,Cu69,9.53e-06,Zn69,Zn-69,152924265047641.9,2.1171620699218857e-63,4.336598462041409e-67,False,0.00020483072711582307,56.40 分钟,3384.0,240.0
Cu69,Cu69,9.53e-06,Ga69,Ga-69,,,0.0,True,0.0,稳定,inf,240.0
Zn60,Zn60,4.05e-06,Zn60,Zn60,2603854716024.3564,0.0,0.0,False,0.004853971852660682,2.38 分钟,142.79999999999998,240.0
Zn60,Zn60,4.05e-06,Cu60,Cu-60,28823670429070.44,3.5929247418579474e-170,1.751354187611045e-173,False,0.00048744527465537644,23.70 分钟,1422.0,240.0
Zn60,Zn60,4.05e-06,Ni60,Ni-60,,,0.0,True,0.0,稳定,inf,240.0
Zn61,Zn61,9.66e-07,Zn61,Zn61,387514848914.21313,0.0,0.0,False,0.007779429635914089,1.48 分钟,89.1,240.0
Zn61,Zn61,9.66e-07,Cu61,Cu-61,52575746949611.16,1.1077917612504615e-08,6.399496082594038e-13,False,5.776804185084719e-05,3.33 小时,11998.800000000001,240.0
Zn61,Zn61,9.66e-07,Ni61,Ni-61,,,0.0,True,0.0,稳定,inf,240.0
Zn62,Zn62,4.14e-07,Zn62,Zn62,61640023437962.34,841275.0765292671,17.633338394525904,False,2.0960252938044166e-05,9.19 小时,33069.6,240.0
Zn62,Zn62,4.14e-07,Cu62,Cu-62,inf,15028.345676383,17.948336321143252,False,0.0011942988741168636,9.67 分钟,580.38,240.0
Zn62,Zn62,4.14e-07,Ni62,Ni-62,,,0.0,True,0.0,稳定,inf,240.0
Zn63,Zn63,4.06e-08,Zn63,Zn63,421922794021.5328,8.79817096219975e-102,2.6420706162954414e-105,False,0.0003002977127458389,38.47 分钟,2308.2,240.0
Zn63,Zn63,4.06e-08,Cu63,Cu-63,,,0.0,True,0.0,稳定,inf,240.0
Zn64,Zn64,1.62e-08,Zn64,Zn64,43680513600000.0,43680513600000.0,0.0,True,0.0,稳定,inf,240.0
Zn65,Zn65,4.06e-09,Zn65,Zn65,10793100477145.5,10490880937949.953,344847.4904342969,False,3.2871166156012474e-08,244.06 天,21086784.0,240.0
Zn65,Zn65,4.06e-09,Cu65,Cu-65,,,0.0,True,0.0,稳定,inf,240.0
Zn66,Zn66,2.03e-08,Zn66,Zn66,54735458400000.0,54735458400000.0,0.0,True,0.0,稳定,inf,240.0
Zn67,Zn67,6.5e-08,Zn67,Zn67,175261320000000.0,175261320000000.0,0.0,True,0.0,稳定,inf,240.0
Zn68,Zn68,4.83e-07,Zn68,Zn68,1302326424000000.0,1302326424000000.0,0.0,True,0.0,稳定,inf,240.0
Zn69,Zn69,1.34e-06,Zn69,Zn69,20415906631212.453,2.826482973725838e-64,5.789505626887572e-68,False,0.00020483072711582307,56.40 分钟,3384.0,240.0
Zn69,Zn69,1.34e-06,Ga69,Ga-69,,,0.0,True,0.0,稳定,inf,240.0
Zn70,Zn70,6.21e-06,Zn70,Zn70,1.674419688e+16,1.674419688e+16,0.0,True,0.0,稳定,inf,240.0
Zn71,Zn71,9.73e-06,Zn71,Zn71,6439671194931.697,0.0,0.0,False,0.004715286942584662,2.45 分钟,147.0,240.0
Zn71,Zn71,9.73e-06,Ga71,Ga-71,,,0.0,True,0.0,稳定,inf,240.0
Zn72,Zn72,3.04e-05,Zn72,Zn72,2.2271712115717184e+16,622372508700912.5,2577035541.6012993,False,4.140664161051047e-06,1.94 天,167400.0,240.0
Zn72,Zn72,3.04e-05,Ga72,Ga-72,3.6024907637899833e+19,270824566222674.9,3698212854.681192,False,1.3655381807721538e-05,14.10 小时,50760.0,240.0
Zn72,Zn72,3.04e-05,Ge72,Ge-72,,,0.0,True,0.0,稳定,inf,240.0
Ga64,Ga64,1.71e-07,Ga64,Ga64,121350327209.0791,0.0,0.0,False,0.004397583939601227,2.63 分钟,157.61999999999998,240.0
Ga64,Ga64,1.71e-07,Zn64,Zn-64,,,0.0,True,0.0,稳定,inf,240.0
Ga65,Ga65,4.34e-07,Ga65,Ga65,1782042617560.8962,1.1603964842490673e-273,8.819359116106512e-277,False,0.000760029803245554,15.20 分钟,912.0,240.0
Ga65,Ga65,4.34e-07,Zn65,Zn-65,1153795124871678.2,1121487500968504.0,36864601.986226894,False,3.2871166156012474e-08,244.06 天,21086784.0,240.0
Ga65,Ga65,4.34e-07,Cu65,Cu-65,,,0.0,True,0.0,稳定,inf,240.0
Ga66,Ga66,6.09e-08,Ga66,Ga66,9367409659174.102,228369.20321290876,4.633341216887628,False,2.0288818070481948e-05,9.49 小时,34164.0,240.0
Ga66,Ga66,6.09e-08,Zn66,Zn-66,,,0.0,True,0.0,稳定,inf,240.0
Ga67,Ga67,1.22e-08,Ga67,Ga67,13629270809886.18,1627074747606.302,4002596.301547406,False,2.4599953428297573e-06,3.26 天,281767.68,240.0
Ga67,Ga67,1.22e-08,Zn67,Zn-67,,,0.0,True,0.0,稳定,inf,240.0
Ga68,Ga68,8.12e-09,Ga68,Ga68,148522965340.25464,1.4165642280472064e-53,2.4168943552232477e-57,False,0.00017061664465119514,1.13 小时,4062.5999999999995,240.0
Ga68,Ga68,8.12e-09,Zn68,Zn-68,,,0.0,True,0.0,稳定,inf,240.0
Ga69,Ga69,6.9e-08,Ga69,Ga69,186046632000000.0,186046632000000.0,0.0,True,0.0,稳定,inf,240.0
Ga70,Ga70,3.78e-07,Ga70,Ga70,2158646615559.016,1.9082564025107549e-193,1.0428118457787714e-196,False,0.0005464736522863018,21.14 分钟,1268.4,240.0
Ga70,Ga70,3.78e-07,Ge70,Ge-70,,,0.0,True,0.0,稳定,inf,240.0
Ga70,Ga70,3.78e-07,Zn70,Zn-70,,,0.0,True,0.0,稳定,inf,240.0
Ga71,Ga71,1.99e-06,Ga71,Ga71,5365692720000000.0,5365692720000000.0,0.0,True,0.0,稳定,inf,240.0
Ga72,Ga72,4.9e-06,Ga72,Ga72,1119819295940740.8,8418469191.351201,114957.41104444144,False,1.3655381807721538e-05,14.10 小时,50760.0,240.0
Ga72,Ga72,4.9e-06,Ge72,Ge-72,,,0.0,True,0.0,稳定,inf,240.0
Ga73,Ga73,2e-05,Ga73,Ga73,1575441508855071.2,2.1464633902161507,8.503743982072854e-05,False,3.9617465738451376e-05,4.86 小时,17496.0,240.0
Ga73,Ga73,2e-05,Ge73,Ge-73,,,0.0,True,0.0,稳定,inf,240.0
Ga74,Ga74,3.04e-05,Ga74,Ga74,66682885044214.17,0.0,0.0,False,0.0014227158878488205,8.12 分钟,487.19999999999993,240.0
Ga74,Ga74,3.04e-05,Ge74,Ge-74,,,0.0,True,0.0,稳定,inf,240.0
Ge71,Ge71,7.71e-08,Ge71,Ge71,155875337848501.3,84998073534848.89,59658807.86399846,False,7.018842355237448e-07,11.43 天,987552.0,240.0
Ge71,Ge71,7.71e-08,Ga71,Ga-71,,,0.0,True,0.0,稳定,inf,240.0
Ge72,Ge72,4.59e-07,Ge72,Ge72,1237614552000000.0,1237614552000000.0,0.0,True,0.0,稳定,inf,240.0
Ge73,Ge73,1.21e-06,Ge73,Ge73,3262556880000000.0,3262556880000000.0,0.0,True,0.0,稳定,inf,240.0
Ge74,Ge74,8.85e-06,Ge74,Ge74,2.38625028e+16,2.38625028e+16,0.0,True,0.0,稳定,inf,240.0
Ge75,Ge75,1.67e-05,Ge75,Ge75,373445010857421.75,1.6089228508428847e-38,2.245349798260882e-42,False,0.00013955608853989394,1.38 小时,4966.8,240.0
Ge75,Ge75,1.67e-05,As75,As-75,,,0.0,True,0.0,稳定,inf,240.0
Ge77,Ge77,7.67e-05,Ge77,Ge77,1.4047843193620006e+16,5676128527.208853,96715.64614382229,False,1.7039016237953423e-05,11.30 小时,40680.0,240.0
Ge77,Ge77,7.67e-05,As77,As-77,6.7147203604233464e+16,925604230335870.6,4589664081.12046,False,4.958559966234192e-06,1.62 天,139788.0,240.0
Ge77,Ge77,7.67e-05,Se77,Se-77,,,0.0,True,0.0,稳定,inf,240.0
Ge78,Ge78,0.000177,Ge78,Ge78,4207660655337211.5,2.315191243064969e-34,3.039333868537042e-38,False,0.00013127787510605024,1.47 小时,5280.0,240.0
Ge78,Ge78,0.000177,As78,As-78,1.4085344935066797e+17,2.2682561668615464e-31,2.8890763815652146e-35,False,0.00012736993395074335,1.51 小时,5442.0,240.0
Ge78,Ge78,0.000177,Se78,Se-78,,,0.0,True,0.0,稳定,inf,240.0
As68,As68,4.51e-07,As68,As68,307828808490.04205,0.0,0.0,False,0.004572210953561645,2.53 分钟,151.6,240.0
As68,As68,4.51e-07,Ge68,Ge-68,1200629015175655.2,1170303939110059.2,34651435.44115763,False,2.960891977130985e-08,270.95 天,23410080.0,240.0
As68,As68,4.51e-07,Ga68,Ga-68,2.1292231769382835e+75,203078451811.8098,34648564.049090415,False,0.00017061664465119514,1.13 小时,4062.5999999999995,240.0
As68,As68,4.51e-07,Zn68,Zn-68,,,0.0,True,0.0,稳定,inf,240.0
As69,As69,1.95e-07,As69,As69,802267655190.8846,1.904436897588432e-273,1.4445776604484032e-276,False,0.0007585326992339081,15.23 分钟,913.8000000000001,240.0
As69,As69,1.95e-07,Ge69,Ge-69,122474958962471.67,1729525504539.5173,8527640.682729289,False,4.930624417128648e-06,1.63 天,140580.0,240.0
As69,As69,1.95e-07,Ga69,Ga-69,,,0.0,True,0.0,稳定,inf,240.0
As70,As70,8.12e-09,As70,As70,115378939254.13373,4.4758237465645094e-72,9.830179374570471e-76,False,0.0002196283842078407,52.60 分钟,3156.0,240.0
As70,As70,8.12e-09,Ge70,Ge-70,,,0.0,True,0.0,稳定,inf,240.0
As71,As71,8.12e-09,As71,As71,7919601983234.464,619406032191.0491,1826914.5936948885,False,2.949462063248678e-06,2.72 天,235008.0,240.0
As71,As71,8.12e-09,Ge71,Ge-71,20052410495361.395,10934483192538.535,7674741.3764421465,False,7.018842355237448e-07,11.43 天,987552.0,240.0
As71,As71,8.12e-09,Ga71,Ga-71,,,0.0,True,0.0,稳定,inf,240.0
As73,As73,2.44e-08,As73,As73,63030867905086.086,57818273396634.29,5776453.633037156,False,9.990705868040354e-08,80.30 天,6937920.0,240.0
As73,As73,2.44e-08,Ge73,Ge-73,,,0.0,True,0.0,稳定,inf,240.0
As74,As74,2.07e-07,As74,As74,462158679229081.5,312887077514781.7,141257630.6906485,False,4.514652117071696e-07,17.77 天,1535328.0,240.0
As74,As74,2.07e-07,Ge74,Ge-74,,,0.0,True,0.0,稳定,inf,240.0
As74,As74,2.07e-07,Se74,Se-74,,,0.0,True,0.0,稳定,inf,240.0
As75,As75,1.84e-06,As75,As75,4961243520000000.0,4961243520000000.0,0.0,True,0.0,稳定,inf,240.0
As76,As76,5.09e-06,As76,As76,2130606122135208.8,3431618044994.273,25543034.042322274,False,7.443437383592877e-06,1.08 天,93121.92000000001,240.0
As76,As76,5.09e-06,Se76,Se-76,,,0.0,True,0.0,稳定,inf,240.0
As77,As77,2.5e-05,As77,As77,1.5517264137176104e+16,213900870887551.8,1060640295.1256431,False,4.958559966234192e-06,1.62 天,139788.0,240.0
As77,As77,2.5e-05,Se77,Se-77,,,0.0,True,0.0,稳定,inf,240.0
As78,As78,4.81e-05,As78,As78,1178520474526193.8,1.8978493934227236e-33,2.4172895188871065e-37,False,0.00012736993395074335,1.51 小时,5442.0,240.0
As78,As78,4.81e-05,Se78,Se-78,,,0.0,True,0.0,稳定,inf,240.0
As79,As79,0.000137,As79,As79,333449543087351.94,0.0,0.0,False,0.001282181244099048,9.01 分钟,540.6,240.0
As79,As79,0.000137,Se79m,Se-79m,,0.0,0.0,False,0.002947054339115414,3.92 分钟,235.2,240.0
As79,As79,0.000137,Se79,Se-79,3.5881781420338586e+17,3.588177911201613e+17,26716.694283586858,False,7.445755184039897e-14,295195.75 年,9309293193600.0,240.0
As79,As79,0.000137,Br79,Br-79,,,0.0,True,0.0,稳定,inf,240.0
Se70,Se70,3.09e-07,Se70,Se70,3430718384483.632,1.161506449121254e-93,3.2647806991508144e-97,False,0.00028108158173558204,41.10 分钟,2466.0,240.0
Se70,Se70,3.09e-07,As70,As-70,20082459319695.19,7.790464091069993e-70,1.711007040550907e-73,False,0.0002196283842078407,52.60 分钟,3156.0,240.0
Se70,Se70,3.09e-07,Ge70,Ge-70,,,0.0,True,0.0,稳定,inf,240.0
Se71,Se71,1.3e-07,Se71,Se71,166458686172.2387,0.0,0.0,False,0.002437226373276882,4.74 分钟,284.40000000000003,240.0
Se71,Se71,1.3e-07,As71,As-71,126945282939238.69,9928614364361.043,29284071.40830878,False,2.949462063248678e-06,2.72 天,235008.0,240.0
Se71,Se71,1.3e-07,Ge71,Ge-71,321021476674824.4,175051470343516.25,122865867.43936639,False,7.018842355237448e-07,11.43 天,987552.0,240.0
Se71,Se71,1.3e-07,Ga71,Ga-71,,,0.0,True,0.0,稳定,inf,240.0
Se72,Se72,4.06e-09,Se72,Se72,7453609162019.002,3265860077302.0225,3119105.082513754,False,9.5506390619481e-07,8.40 天,725760.0,240.0
Se72,Se72,4.06e-09,As72,As-72,290272977345003.7,483134650207.7496,3577814.3228880023,False,7.4054185957259116e-06,1.08 天,93600.0,240.0
Se72,Se72,4.06e-09,Ge72,Ge-72,,,0.0,True,0.0,稳定,inf,240.0
Se73,Se73,4.06e-09,Se73,Se73,470509172396.6939,36.98833167431009,0.0009960511971120497,False,2.6928794893548767e-05,7.15 小时,25740.0,240.0
Se73,Se73,4.06e-09,As73,As-73,10526978673763.03,9656407268843.21,964743.2476501939,False,9.990705868040354e-08,80.30 天,6937920.0,240.0
Se73,Se73,4.06e-09,Ge73,Ge-73,,,0.0,True,0.0,稳定,inf,240.0
Se75,Se75,1.22e-08,Se75,Se75,31961495369308.066,30164419526222.492,2020347.1899317047,False,6.697782425998217e-08,119.78 天,10348905.6,240.0
Se75,Se75,1.22e-08,As75,As-75,,,0.0,True,0.0,稳定,inf,240.0
Se76,Se76,2.31e-07,Se76,Se76,622851768000000.0,622851768000000.0,0.0,True,0.0,稳定,inf,240.0
Se77,Se77,9.01e-07,Se77,Se77,2429391528000000.0,2429391528000000.0,0.0,True,0.0,稳定,inf,240.0
Se78,Se78,6.93e-06,Se78,Se78,1.868555304e+16,1.868555304e+16,0.0,True,0.0,稳定,inf,240.0
Se79,Se79,1.62e-05,Se79,Se79,4.368051218988408e+16,4.368050937985895e+16,3252.343791565881,False,7.445755184039897e-14,295195.75 年,9309293193600.0,240.0
Se79,Se79,1.62e-05,Br79,Br-79,,,0.0,True,0.0,稳定,inf,240.0
Se80,Se80,7.42e-05,Se80,Se80,2.000675376e+17,2.000675376e+17,0.0,True,0.0,稳定,inf,240.0
Se81,Se81,0.000119,Se81,Se81,593100240872214.6,6.651009714716549e-221,4.1645245091531907e-224,False,0.0006261492145979632,18.45 分钟,1107.0,240.0
Se81,Se81,0.000119,Br81,Br-81,,,0.0,True,0.0,稳定,inf,240.0
Se83,Se83,0.0003,Se83,Se83,1807219426310089.0,7.411881792987622e-180,3.839704758933454e-183,False,0.0005180472201494359,22.30 分钟,1338.0,240.0
Se83,Se83,0.0003,Br83,Br-83,1.3808306842882038e+16,1.0892833435645399e-14,8.738815722484618e-19,False,8.022536812036404e-05,2.40 小时,8640.0,240.0
Se83,Se83,0.0003,Kr83m,Kr-83m,8.898467074081919e+25,2.951015592199433e-14,3.1048696683689656e-18,False,0.00010521359753490366,1.83 小时,6588.0,240.0
Se83,Se83,0.0003,Kr83,Kr-83,,,0.0,True,0.0,稳定,inf,240.0
Se84,Se84,0.000517,Se84,Se84,432949263758920.7,0.0,0.0,False,0.0037265977449459425,3.10 分钟,186.0,240.0
Se84,Se84,0.000517,Br84,Br-84,4920935298230539.0,2.38000527828313e-121,8.646194697902198e-125,False,0.00036328468582806357,31.80 分钟,1908.0,240.0
Se84,Se84,0.000517,Kr84,Kr-84,,,0.0,True,0.0,稳定,inf,240.0
Br72,Br72,5.68e-08,Br72,Br72,20100386109.548744,0.0,0.0,False,0.008818666419337727,1.31 分钟,78.6,240.0
Br72,Br72,5.68e-08,Se72,Se-72,104288388155267.97,45694813881307.516,43641467.43832639,False,9.5506390619481e-07,8.40 天,725760.0,240.0
Br72,Br72,5.68e-08,As72,As-72,4060619833511639.5,6758555897397.812,50049935.52284278,False,7.4054185957259116e-06,1.08 天,93600.0,240.0
Br72,Br72,5.68e-08,Ge72,Ge-72,,,0.0,True,0.0,稳定,inf,240.0
Br74,Br74,4.06e-09,Br74,Br74,27857652633.60263,6.057170681684935e-161,2.7549283334516237e-164,False,0.00045482098461938666,25.40 分钟,1524.0,240.0
Br74,Br74,4.06e-09,Se74,Se-74,,,0.0,True,0.0,稳定,inf,240.0
Br77,Br77,1.22e-08,Br77,Br77,10668023302431.271,577283646444.4099,1948781.5293864452,False,3.3757781662261325e-06,2.38 天,205329.6,240.0
Br77,Br77,1.22e-08,Se77,Se-77,,,0.0,True,0.0,稳定,inf,240.0
Br78,Br78,9.34e-08,Br78,Br78,162991202083.13315,0.0,0.0,False,0.0017883054194013034,6.46 分钟,387.6,240.0
Br78,Br78,9.34e-08,Se78,Se-78,,,0.0,True,0.0,稳定,inf,240.0
Br78,Br78,9.34e-08,Kr78,Kr-78,,,0.0,True,0.0,稳定,inf,240.0
Br79,Br79,9.05e-07,Br79,Br79,2440176840000000.0,2440176840000000.0,0.0,True,0.0,稳定,inf,240.0
Br80,Br80,3.34e-06,Br80,Br80,15951939579510.064,1.0471565117809778e-232,6.842322622039705e-236,False,0.0006534192878581686,17.68 分钟,1060.8,240.0
Br80,Br80,3.34e-06,Kr80,Kr-80,,,0.0,True,0.0,稳定,inf,240.0
Br80,Br80,3.34e-06,Se80,Se-80,,,0.0,True,0.0,稳定,inf,240.0
Br81,Br81,1.85e-05,Br81,Br81,4.9882068e+16,4.9882068e+16,0.0,True,0.0,稳定,inf,240.0
Br82,Br82,4.85e-05,Br82,Br82,2.7500103671757884e+16,246985507698370.88,1347161695.7844858,False,5.454415962857612e-06,1.47 天,127079.99999999999,240.0
Br82,Br82,4.85e-05,Kr82,Kr-82,,,0.0,True,0.0,稳定,inf,240.0
Br83,Br83,0.000163,Br83,Br83,6340665825762393.0,5.001903383014847e-15,4.0127954020486036e-19,False,8.022536812036404e-05,2.40 小时,8640.0,240.0
Br83,Br83,0.000163,Kr83m,Kr-83m,4.834833776917843e+25,1.603385138428359e-14,1.6869791864804716e-18,False,0.00010521359753490366,1.83 小时,6588.0,240.0
Br83,Br83,0.000163,Kr83,Kr-83,,,0.0,True,0.0,稳定,inf,240.0
Br84,Br84,0.000254,Br84,Br84,2181954073272324.5,1.055299835628162e-121,3.8337426924058394e-125,False,0.00036328468582806357,31.80 分钟,1908.0,240.0
Br84,Br84,0.000254,Kr84,Kr-84,,,0.0,True,0.0,稳定,inf,240.0
Br85,Br85,0.000535,Br85,Br85,419118227192840.5,0.0,0.0,False,0.003983604485976697,2.90 分钟,174.0,240.0
Br85,Br85,0.000535,Kr85m,Kr-85m,3.918482296941865e+16,2.927594876678588,0.00012582180894044542,False,4.297787577876644e-05,4.48 小时,16128.000000000002,240.0
Br85,Br85,0.000535,Rb85,Rb-85,,,0.0,True,0.0,稳定,inf,240.0
Br85,Br85,0.000535,Kr85,Kr-85,3.0776433653466355e+17,3.072218000677448e+17,627381927.8531251,False,2.0421139636405443e-09,10.76 年,339426296.91648,240.0
Kr74,Kr74,4.87e-08,Kr74,Kr74,151290469313.1488,0.0,0.0,False,0.0010045611312462974,11.50 分钟,690.0,240.0
Kr74,Kr74,4.87e-08,Br74,Br-74,610613444992.6248,1.3276746269678974e-159,6.03854281091716e-163,False,0.00045482098461938666,25.40 分钟,1524.0,240.0
Kr74,Kr74,4.87e-08,Se74,Se-74,,,0.0,True,0.0,稳定,inf,240.0
Kr75,Kr75,1.22e-08,Kr75,Kr75,14138452964.755968,0.0,0.0,False,0.002692879489354877,4.29 分钟,257.4,240.0
Kr75,Kr75,1.22e-08,Br75,Br-75,333486745230.1148,4.959608226893807e-34,5.925092139181923e-38,False,0.00011946693908306538,1.61 小时,5802.0,240.0
Kr75,Kr75,1.22e-08,Se75,Se-75,31979424281489.973,30181340362449.17,2021480.5107268272,False,6.697782425998217e-08,119.78 天,10348905.6,240.0
Kr75,Kr75,1.22e-08,As75,As-75,,,0.0,True,0.0,稳定,inf,240.0
Kr80,Kr80,6.09e-08,Kr80,Kr80,164206375200000.0,164206375200000.0,0.0,True,0.0,稳定,inf,240.0
Kr81,Kr81,2.92e-07,Kr81,Kr81,787327743383961.5,787327678136357.9,75.51805662015089,False,9.591693359352706e-14,229151.96 年,7226536072320.0,240.0
Kr81,Kr81,2.92e-07,Br81,Br-81,,,0.0,True,0.0,稳定,inf,240.0
Kr82,Kr82,3.44e-06,Kr82,Kr82,9275368320000000.0,9275368320000000.0,0.0,True,0.0,稳定,inf,240.0
Kr83,Kr83,1.09e-05,Kr83,Kr83,2.9389975200000004e+16,2.9389975200000004e+16,0.0,True,0.0,稳定,inf,240.0
Kr84,Kr84,6e-05,Kr84,Kr84,1.6177968e+17,1.6177968e+17,0.0,True,0.0,稳定,inf,240.0
Kr85,Kr85,0.000126,Kr85,Kr85,3.394377902211897e+17,3.388394188129918e+17,691948708.5898571,False,2.0421139636405443e-09,10.76 年,339426296.91648,240.0
Kr85,Kr85,0.000126,Rb85,Rb-85,,,0.0,True,0.0,稳定,inf,240.0
Kr86,Kr86,0.000392,Kr86,Kr86,1.056960576e+18,1.056960576e+18,0.0,True,0.0,稳定,inf,240.0
Kr87,Kr87,0.000392,Kr87,Kr87,8079702564000633.0,1.242781790380305e-41,1.8816747358089766e-45,False,0.00015140829632152584,1.27 小时,4578.0,240.0
Kr87,Kr87,0.000392,Rb87,Rb-87,1.05690039392787e+18,1.0569003939274625e+18,0.47155786475609746,False,4.461705828339974e-19,49262667139.73 年,1.5535474709184e+18,240.0
Kr87,Kr87,0.000392,Sr87,Sr-87,,,0.0,True,0.0,稳定,inf,240.0
Kr88,Kr88,0.000568,Kr88,Kr88,2.6145845748603864e+16,9.51148071109351e-10,6.4484116176103e-14,False,6.77960857355189e-05,2.84 小时,10224.0,240.0
Kr88,Kr88,0.000568,Rb88,Rb-88,7.053252786760607e+233,1.1080731689375089e-10,7.199641853235452e-14,False,0.0006497442637419809,17.78 分钟,1066.8000000000002,240.0
Kr88,Kr88,0.000568,Sr88,Sr-88,,,0.0,True,0.0,稳定,inf,240.0
Kr89,Kr89,0.000428,Kr89,Kr89,364199287077916.56,0.0,0.0,False,0.0036674453997880704,3.15 分钟,189.0,240.0
Kr89,Kr89,0.000428,Rb89,Rb-89,2211426742548706.2,1.6487390569507544e-271,1.2572264343283592e-274,False,0.0007625381524311829,15.15 分钟,909.0,240.0
Kr89,Kr89,0.000428,Sr89,Sr-89,1.0785992720283117e+18,9.403415222916116e+17,149295952473.20016,False,1.5876779758631315e-07,50.53 天,4365792.0,240.0
Kr89,Kr89,0.000428,Y89,Y-89,,,0.0,True,0.0,稳定,inf,240.0
Rb81,Rb81,4.06e-09,Rb81,Rb81,301125870357.5565,4.9029964906328775e-05,2.062996669688159e-09,False,4.207624202116995e-05,4.58 小时,16473.6,240.0
Rb81,Rb81,4.06e-09,Kr81m,Kr-81m,inf,3.733885086798988e-08,1.97567322171721e-09,False,0.05291199851602636,13.10 秒,13.1,240.0
Rb81,Rb81,4.06e-09,Kr81,Kr-81,10488147372859.846,10488146503683.713,1.0059908517130136,False,9.591693359352706e-14,229151.96 年,7226536072320.0,240.0
Rb81,Rb81,4.06e-09,Br81,Br-81,,,0.0,True,0.0,稳定,inf,240.0
Rb82,Rb82,1.22e-08,Rb82,Rb82,4195396415.882132,0.0,0.0,False,0.00907498272532005,1.27 分钟,76.38,240.0
Rb82,Rb82,1.22e-08,Kr82,Kr-82,,,0.0,True,0.0,稳定,inf,240.0
Rb83,Rb83,2.35e-07,Rb83,Rb83,608830565336319.9,561790219498830.44,52285182.32681414,False,9.306887252942464e-08,86.20 天,7447680.0,240.0
Rb83,Rb83,2.35e-07,Kr83m,Kr-83m,1.1142350972762304e+51,369515908533.85876,38878098.08322569,False,0.00010521359753490366,1.83 小时,6588.0,240.0
Rb83,Rb83,2.35e-07,Kr83,Kr-83,,,0.0,True,0.0,稳定,inf,240.0
Rb84,Rb84,1.35e-06,Rb84,Rb84,3280840073785387.0,2655361191388258.5,650068138.7599982,False,2.4481345169473304e-07,32.77 天,2831328.0000000005,240.0
